time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.285345,-0.0890,0.0080,0.1830,0.204
0.289845,-0.0840,0.0230,0.1420,0.167
0.294865,-0.0700,0.0230,0.1150,0.137
0.300291,-0.0290,-0.0040,0.0600,0.067
0.304240,0.0110,-0.0050,-0.0200,0.023
0.309120,0.0480,-0.0190,-0.0610,0.080
0.314610,0.0480,-0.0470,-0.1020,0.122
0.318388,0.0890,-0.0470,-0.0740,0.125
0.323057,0.0610,-0.0340,-0.0330,0.077
0.328082,0.0320,-0.0060,0.0060,0.033
0.333108,0.0310,0.0200,0.0330,0.049
0.337297,0.0040,0.0060,0.0470,0.048
0.342443,-0.0360,0.0330,0.0610,0.078
0.347378,-0.0720,0.0060,0.0470,0.086
0.351875,-0.0440,0.0330,-0.0060,0.055
0.360502,-0.0300,0.0190,-0.0330,0.048
0.361165,-0.0430,-0.0070,-0.0880,0.098
0.366474,-0.0650,-0.0340,-0.0870,0.114
0.371427,-0.1060,-0.0470,-0.0740,0.138
0.375212,-0.1340,-0.0330,-0.0060,0.138
0.380378,-0.1340,-0.0190,0.0880,0.161
0.385612,-0.1270,-0.0020,0.1420,0.191
0.389535,-0.0860,0.0240,0.1970,0.216
0.394228,-0.0460,0.0240,0.2100,0.216
0.399459,-0.0330,0.0100,0.2100,0.213
0.404441,-0.0060,0.0240,0.1690,0.171
0.408875,0.0880,0.0370,0.1010,0.139
0.413102,0.1420,0.0090,0.0470,0.150
0.419623,0.1420,-0.0050,0.0340,0.146
0.422674,0.1190,-0.0060,0.0340,0.124
0.427341,0.0770,-0.0070,0.0470,0.090
0.432696,0.0500,-0.0080,0.0610,0.079
0.436995,-0.0040,0.0170,0.0890,0.091
0.441655,0.0080,0.0280,0.0490,0.057
0.446919,0.0350,0.0130,0.0080,0.038
0.451303,0.0350,0.0110,-0.0310,0.048
0.455941,0.0350,-0.0300,-0.0440,0.064
0.460475,0.0210,-0.0560,-0.0580,0.083
0.468613,-0.0190,-0.0840,-0.0580,0.104
0.470368,-0.0320,-0.0580,-0.0440,0.080
0.474900,-0.0450,-0.0320,-0.0300,0.063
0.479481,-0.0550,0.0180,-0.0560,0.081
0.484386,-0.0260,0.0440,-0.0690,0.086
0.489398,-0.0400,0.0570,-0.0690,0.098
0.493548,-0.0250,0.0700,-0.0960,0.121
0.498415,0.0010,0.0380,-0.1080,0.114
0.503502,0.0020,0.0230,-0.0940,0.097
0.507813,0.0020,-0.0170,-0.0810,0.083
0.512987,-0.0240,-0.0170,-0.0810,0.086
0.517696,-0.0340,-0.0310,-0.0940,0.105
0.522254,-0.0610,-0.0450,-0.1080,0.132
0.527749,-0.0740,-0.0580,-0.1480,0.175
0.531544,-0.0600,-0.0720,-0.1760,0.199
0.536683,-0.0680,-0.0570,-0.1890,0.209
0.541080,-0.0670,-0.0570,-0.2170,0.234
0.545771,-0.0670,-0.0560,-0.1900,0.209
0.550559,-0.0810,-0.0410,-0.1080,0.141
0.555278,-0.0760,-0.0240,-0.0130,0.081
0.565689,-0.0220,0.0040,0.0530,0.058
0.566045,0.0310,0.0050,0.1210,0.125
0.569597,0.0850,-0.0200,0.2020,0.220
0.574442,0.0910,0.0110,0.2410,0.258
0.578948,0.1170,0.0120,0.2270,0.256
0.583526,0.1450,0.0260,0.1860,0.237
0.588666,0.1310,0.0130,0.1180,0.177
0.593954,0.1230,0.0250,0.0360,0.131
0.598033,0.0960,0.0110,-0.0310,0.101
0.602780,0.0690,0.0390,-0.0310,0.085
0.607506,0.0700,0.0790,-0.0030,0.106
0.612085,0.0530,0.0880,0.0380,0.110
0.616948,0.0400,0.1150,0.0650,0.138
0.621982,-0.0130,0.0880,0.0520,0.103
0.627649,-0.0390,0.0600,0.0240,0.075
0.631195,-0.0220,0.0320,0.0390,0.055
0.636244,0.0330,0.0040,0.0250,0.042
0.640435,0.0890,-0.0090,0.0800,0.120
0.645444,0.0760,-0.0230,0.0940,0.123
0.649901,-0.0040,-0.0330,0.1200,0.125
0.654873,-0.0160,-0.0330,0.1470,0.152
0.666942,-0.0560,-0.0200,0.1340,0.147
0.667748,-0.0680,-0.0070,0.0930,0.115
0.668784,-0.0240,0.0180,0.0390,0.049
0.673570,-0.0230,0.0440,-0.0140,0.052
0.678736,0.0040,0.0300,-0.0140,0.033
0.683276,0.0050,0.0290,-0.0410,0.050
0.691453,0.0430,0.0000,-0.0810,0.092
0.692665,0.0440,-0.0010,-0.0810,0.092
0.697453,0.0030,-0.0010,-0.0940,0.094
0.702104,-0.0500,0.0110,-0.0800,0.095
0.707267,-0.0850,-0.0030,-0.0790,0.116
0.711808,-0.1390,-0.0180,-0.1200,0.185
0.716266,-0.1250,-0.0040,-0.1060,0.164
0.721145,-0.0980,-0.0180,-0.1060,0.145
0.727220,-0.0400,-0.0190,-0.1060,0.115
0.730551,0.0130,-0.0190,-0.1060,0.108
0.735884,0.0400,-0.0050,-0.0790,0.089
0.739996,0.0400,0.0080,-0.0380,0.056
0.745251,-0.0130,0.0340,0.0160,0.040
0.749373,-0.0400,0.0340,0.0430,0.068
0.754411,-0.0260,0.0210,0.0840,0.090
0.764381,-0.0120,0.0080,0.0560,0.058
0.765195,0.0390,-0.0170,0.0150,0.045
0.768422,0.0940,-0.0300,-0.0110,0.099
0.773086,0.1080,-0.0160,-0.0110,0.110
0.779051,0.0960,0.0240,-0.0390,0.106
0.782541,0.0520,0.0220,-0.0520,0.077
0.787366,0.0120,0.0490,-0.0520,0.072
0.792051,0.0000,0.0630,0.0020,0.063
0.796822,-0.0270,0.0640,0.0830,0.108
0.801629,-0.0250,0.0630,0.1240,0.141
0.806257,0.0020,0.0500,0.0840,0.098
0.811317,0.0440,0.0360,0.0430,0.071
0.815704,0.0310,0.0370,0.0290,0.056
0.820733,0.0290,0.0350,0.0160,0.048
0.825370,0.0160,0.0350,0.0560,0.068
0.830382,-0.0100,0.0630,0.0970,0.116
0.834785,-0.0100,0.0500,0.1110,0.122
0.839564,0.0020,0.0490,0.1110,0.121
0.844198,0.0020,0.0490,0.1110,0.121
0.848886,0.0160,0.0350,0.0970,0.104
0.853941,0.0290,0.0350,0.0570,0.073
0.861406,0.0650,0.0460,0.0430,0.090
0.862961,0.0920,0.0590,0.0160,0.110
0.871334,0.0650,0.0860,0.0160,0.109
0.872700,0.0650,0.0450,0.0440,0.090
0.877450,0.0090,0.0680,0.0580,0.090
0.881963,-0.0170,0.0270,0.0860,0.092
0.886839,0.0090,0.0260,0.0720,0.077
0.891621,0.0090,-0.0010,0.1000,0.100
0.896358,-0.0170,0.0000,0.1000,0.101
0.901076,-0.0030,-0.0150,0.0860,0.087
0.906216,0.0090,0.0100,0.0460,0.048
0.910738,0.0090,0.0230,0.0320,0.040
0.916302,0.0080,0.0200,0.0060,0.022
0.919944,-0.0180,0.0320,-0.0060,0.037
0.924729,0.0220,0.0040,-0.0610,0.065
0.929642,-0.0050,-0.0100,-0.0870,0.088
0.934457,-0.0040,-0.0120,-0.1000,0.101
0.939373,-0.0180,-0.0130,-0.1000,0.102
0.943820,-0.0320,-0.0410,-0.0730,0.090
0.950061,-0.0460,-0.0420,-0.0720,0.095
0.952996,-0.0430,-0.0160,-0.0720,0.085
0.958051,-0.0430,-0.0440,-0.0850,0.105
0.962793,-0.0300,-0.0310,-0.0990,0.108
0.969750,0.0090,-0.0580,-0.1400,0.152
0.972745,0.0080,-0.0570,-0.1130,0.127
0.976933,-0.0050,-0.0840,-0.0860,0.120
0.982431,-0.0320,-0.0700,-0.0860,0.115
0.986731,-0.0190,-0.0700,-0.0590,0.093
0.991557,0.0060,-0.0780,0.0070,0.079
0.995763,0.0600,-0.0780,0.0610,0.116
1.000513,0.0870,-0.0500,0.0610,0.117
1.005688,0.1010,-0.0640,0.0480,0.129
1.009921,0.0700,-0.0330,0.0740,0.107
1.015143,0.0560,-0.0190,0.0460,0.075
1.019547,0.0570,-0.0200,-0.0070,0.061
1.024384,0.0570,-0.0330,-0.0620,0.090
1.029055,0.0800,-0.0070,-0.1020,0.130
1.033647,0.0660,-0.0070,-0.1020,0.122
1.039001,0.0250,0.0060,-0.0890,0.093
1.043186,-0.0010,0.0470,-0.0350,0.059
1.049497,-0.0270,0.0580,0.0200,0.067
1.052644,-0.0680,0.0860,0.0600,0.125
1.057429,-0.0550,0.0730,0.0870,0.126
1.062581,-0.0140,0.0740,0.0600,0.096
1.067408,-0.0010,0.0710,0.0610,0.094
1.071521,0.0120,0.0570,0.0880,0.106
1.076361,-0.0140,0.0570,0.1020,0.118
1.081370,-0.0420,0.0170,0.1150,0.124
1.085748,-0.0780,0.0170,0.1150,0.140
1.090805,-0.1050,0.0170,0.1150,0.157
1.095201,-0.0910,0.0170,0.1290,0.159
1.099968,-0.1050,0.0030,0.1020,0.146
1.104680,-0.0870,0.0170,0.1160,0.146
1.109542,-0.0730,0.0160,0.0890,0.116
1.114982,-0.0600,0.0560,0.0620,0.103
1.118974,-0.0060,0.0550,0.0210,0.059
1.123740,-0.0060,0.0510,-0.0040,0.052
1.128886,0.0190,0.0360,-0.0310,0.051
1.133630,0.0460,0.0350,-0.0170,0.060
1.138050,0.0590,0.0340,0.0090,0.069
1.142976,0.0290,0.0450,0.0240,0.059
1.148126,-0.0120,0.0300,0.0780,0.084
1.152166,-0.0400,0.0160,0.1060,0.114
1.156953,-0.0270,0.0020,0.1060,0.109
1.161719,-0.0260,0.0270,0.0660,0.076
1.166523,0.0270,0.0260,0.0520,0.064
1.170917,0.0270,0.0390,0.0250,0.054
1.176277,0.0400,0.0250,0.0120,0.049
1.180535,0.0370,0.0350,0.0000,0.051
1.185110,0.0090,0.0070,-0.0270,0.029
1.190405,-0.0170,0.0330,0.0000,0.037
1.194930,-0.0040,0.0190,0.0270,0.033
1.199438,-0.0040,0.0190,0.0810,0.083
1.204332,-0.0050,-0.0080,0.1090,0.109
1.209121,0.0070,0.0170,0.1090,0.111
1.213759,-0.0050,-0.0100,0.0820,0.083
1.220188,-0.0180,-0.0220,0.0680,0.074
1.223259,0.0090,-0.0100,0.0410,0.043
1.228498,-0.0180,-0.0250,0.0280,0.042
1.232795,-0.0040,-0.0260,0.0150,0.030
1.237746,0.0340,-0.0260,-0.0250,0.050
1.242073,0.0200,-0.0010,-0.0520,0.056
1.246777,0.0470,-0.0020,-0.1060,0.116
1.251590,0.0470,0.0090,-0.1600,0.167
1.256379,0.0190,0.0050,-0.1590,0.160
1.261234,-0.0070,-0.0230,-0.1590,0.161
1.267994,-0.0060,0.0030,-0.1450,0.145
1.273596,-0.0060,-0.0380,-0.1310,0.137
1.275237,-0.0180,-0.0510,-0.1040,0.117
1.279818,-0.0040,-0.0650,-0.0490,0.081
1.284678,-0.0040,-0.0790,-0.0220,0.082
1.289457,-0.0040,-0.0520,0.0180,0.055
1.294617,0.0210,-0.0110,0.0040,0.024
1.298878,0.0490,0.0020,-0.0080,0.050
1.304597,0.0630,0.0420,-0.0350,0.083
1.308396,0.0230,0.0550,-0.0350,0.069
1.313701,-0.0280,0.0390,-0.0200,0.052
1.318275,-0.0820,0.0110,0.0200,0.085
1.322725,-0.1080,-0.0160,0.0200,0.111
1.327758,-0.0940,-0.0440,0.0200,0.106
1.332125,-0.0480,-0.0540,0.0060,0.072
1.338647,-0.0740,-0.0410,-0.0070,0.085
1.341690,-0.0460,-0.0550,-0.0200,0.074
1.346887,-0.0450,-0.0690,-0.0060,0.083
1.351397,-0.0290,-0.0900,0.0320,0.100
1.355902,-0.0410,-0.0900,0.0860,0.131
1.360626,-0.0550,-0.0630,0.1140,0.141
1.365666,-0.0550,-0.0770,0.1140,0.148
1.373191,-0.0640,-0.0580,0.1130,0.142
1.375064,-0.0640,-0.0590,0.0860,0.122
1.379637,-0.0370,-0.0460,0.0310,0.067
1.384442,0.0030,-0.0060,-0.0220,0.023
1.388915,0.0160,0.0170,-0.0620,0.066
1.394099,0.0560,0.0300,-0.0890,0.109
1.398375,0.0970,0.0560,-0.0610,0.128
1.403540,0.1110,0.0560,-0.0340,0.129
1.408309,0.1030,0.0780,0.0210,0.131
1.412711,0.0890,0.0630,0.0210,0.111
1.418333,0.0890,0.0900,0.0070,0.127
1.422333,0.1030,0.0760,-0.0050,0.128
1.428215,0.0970,0.0830,-0.0310,0.131
1.431821,0.0830,0.0680,-0.0580,0.122
1.437630,0.0430,0.0540,-0.1260,0.144
1.441105,0.0030,0.0400,-0.1530,0.158
1.446112,0.0030,0.0210,-0.1920,0.193
1.450601,-0.0500,0.0210,-0.1380,0.148
1.455405,-0.0090,0.0080,-0.1100,0.111
1.460165,-0.0230,-0.0180,-0.0700,0.076
1.466193,-0.0350,-0.0300,-0.0430,0.063
1.474375,-0.0220,-0.0150,0.0100,0.028
1.474933,0.0040,-0.0420,0.0780,0.089
1.479336,-0.0090,-0.0410,0.0780,0.089
1.483697,-0.0350,-0.0380,0.0500,0.072
1.488531,-0.0220,-0.0230,0.0360,0.048
1.493426,-0.0080,-0.0090,0.0220,0.025
1.497827,-0.0090,-0.0080,0.0080,0.014
1.502785,0.0280,0.0300,-0.0040,0.041
1.507590,0.0270,0.0170,0.0220,0.039
1.512303,0.0400,0.0310,0.0490,0.070
1.517246,0.0400,0.0050,0.0760,0.086
1.521548,0.0100,-0.0050,0.1160,0.117
1.526506,0.0510,-0.0180,0.0750,0.092
1.531176,0.0370,-0.0310,0.0470,0.067
1.536602,0.0370,-0.0300,0.0610,0.077
1.540532,0.0340,-0.0150,0.0600,0.071
1.545356,0.0200,0.0000,0.0600,0.063
1.550011,0.0330,0.0400,0.0730,0.090
1.554790,0.0460,0.0120,0.0460,0.066
1.560131,0.0290,0.0370,0.0190,0.051
1.566769,0.0010,0.0240,-0.0340,0.042
1.569010,-0.0120,0.0240,-0.0480,0.055
1.574017,-0.0400,0.0370,-0.0890,0.104
1.578487,-0.0500,0.0070,-0.1290,0.139
1.583420,-0.0640,-0.0460,-0.1690,0.186
1.588170,-0.0910,-0.0730,-0.1830,0.217
1.592681,-0.0510,-0.0860,-0.1970,0.221
1.597422,-0.0600,-0.0960,-0.1840,0.216
1.602546,-0.0470,-0.0940,-0.1580,0.190
1.607127,-0.0740,-0.0790,-0.1440,0.180
1.611664,-0.0880,-0.0360,-0.0910,0.132
1.616647,-0.0960,-0.0450,-0.0230,0.108
1.621355,-0.0960,-0.0150,0.0430,0.106
1.625923,-0.0420,0.0130,0.0970,0.106
1.630780,0.0380,0.0280,0.1510,0.158
1.635675,0.0730,0.0310,0.1500,0.170
1.640224,0.1130,0.0730,0.1360,0.191
1.644940,0.1540,0.1020,0.1220,0.221
1.649638,0.1540,0.1030,0.1350,0.229
1.654475,0.1310,0.1010,0.1620,0.232
1.664586,0.1160,0.1010,0.2160,0.265
1.665617,0.0610,0.1020,0.2300,0.259
1.670503,0.0470,0.0890,0.2300,0.251
1.673601,0.0180,0.0610,0.1890,0.199
1.678590,0.0040,0.0200,0.1340,0.136
1.683098,0.0180,-0.0060,0.0800,0.082
1.687420,-0.0080,-0.0060,0.0120,0.016
1.693354,-0.0210,-0.0320,-0.0010,0.038
1.696876,-0.0340,-0.0460,-0.0280,0.064
1.701512,-0.0350,-0.0320,-0.0550,0.073
1.706401,-0.0620,-0.0460,-0.1100,0.134
1.711269,-0.0330,-0.0330,-0.1230,0.132
1.715799,-0.0050,-0.0330,-0.1230,0.127
1.720964,-0.0060,-0.0460,-0.1100,0.119
1.726618,0.0060,-0.0320,-0.0690,0.076
1.729998,-0.0190,-0.0430,-0.0290,0.055
1.735249,0.0330,-0.0420,0.0240,0.059
1.739540,0.0330,0.0130,0.0510,0.062
1.744412,0.0320,0.0000,0.0640,0.072
1.749308,-0.0080,0.0140,0.0640,0.066
1.753999,0.0040,0.0150,0.0780,0.080
1.758879,0.0040,0.0160,0.0360,0.040
1.763952,0.0030,0.0160,0.0090,0.019
1.771406,0.0160,0.0150,-0.0030,0.022
1.773151,0.0150,-0.0110,-0.0170,0.025
1.777368,0.0280,0.0030,-0.0310,0.042
1.782057,0.0140,-0.0230,-0.0310,0.041
1.787073,0.0380,0.0030,-0.0310,0.049
1.792353,0.0370,-0.0230,0.0080,0.044
1.796533,0.0090,-0.0500,0.0220,0.055
1.801301,-0.0040,-0.0490,0.0630,0.080
1.806006,-0.0050,-0.0450,0.0610,0.076
1.810717,-0.0190,-0.0440,0.0750,0.089
1.815460,-0.0330,-0.0710,0.0610,0.099
1.820058,-0.0200,-0.0570,0.0610,0.086
1.825576,-0.0190,-0.0390,0.0730,0.085
1.829689,-0.0320,-0.0120,0.0600,0.069
1.834847,-0.0460,0.0150,0.0460,0.067
1.838906,-0.0180,0.0420,-0.0080,0.046
1.843752,-0.0170,0.0390,-0.0610,0.074
1.848479,0.0100,0.0520,-0.1020,0.115
1.853251,0.0240,0.0390,-0.1020,0.112
1.861141,-0.0030,0.0530,-0.0610,0.081
1.862713,-0.0030,0.0370,-0.0200,0.042
1.870281,-0.0030,0.0240,0.0060,0.025
1.872335,-0.0450,0.0110,0.0330,0.057
1.876946,-0.0180,-0.0010,0.0470,0.050
1.881560,-0.0050,-0.0250,0.0460,0.053
1.886380,0.0340,-0.0110,0.0190,0.040
1.891446,0.0200,-0.0110,0.0180,0.029
1.895931,0.0320,-0.0240,0.0320,0.051
1.901118,0.0420,-0.0480,0.0440,0.077
1.905447,0.0140,-0.0340,0.0580,0.069
1.910185,-0.0130,-0.0470,0.0300,0.057
1.914747,-0.0130,-0.0600,-0.0370,0.072
1.919720,-0.0380,-0.0450,-0.0780,0.098
1.924788,-0.0110,-0.0860,-0.0780,0.117
1.929307,-0.0110,-0.0310,-0.0370,0.050
1.933807,-0.0390,-0.0570,0.0020,0.069
1.939319,-0.0240,-0.0140,0.0150,0.032
1.943515,-0.0100,0.0130,0.0290,0.033
1.948193,0.0150,0.0140,0.0420,0.047
1.952855,0.0150,0.0010,0.0420,0.045
1.960032,0.0260,0.0270,0.0280,0.047
1.962372,0.0520,0.0420,0.0140,0.068
1.970381,0.0790,0.0560,-0.0120,0.098
1.972321,0.0640,0.0290,-0.0400,0.081
1.977794,0.0720,0.0140,-0.0670,0.099
1.981105,0.0570,0.0420,-0.0530,0.088
1.985911,0.0290,0.0300,-0.0400,0.058
1.990580,0.0150,0.0310,-0.0130,0.037
1.995182,0.0130,0.0310,0.0270,0.043
2.000638,0.0000,0.0320,0.0400,0.051
2.004777,-0.0270,0.0050,0.0530,0.060
2.009514,-0.0140,-0.0060,0.0670,0.069
2.014110,-0.0130,-0.0170,0.0660,0.069
2.020731,-0.0120,-0.0570,0.0930,0.110
2.023874,0.0010,-0.0150,0.1200,0.121
2.028978,-0.0250,-0.0010,0.1470,0.149
2.033264,-0.0360,0.0000,0.1470,0.151
2.038261,-0.0080,0.0280,0.1470,0.150
2.042969,0.0050,0.0540,0.0920,0.107
2.047733,0.0190,0.0670,0.0520,0.087
2.052360,0.0310,0.0750,-0.0140,0.082
2.062000,0.0300,0.0740,-0.0680,0.105
2.062904,0.0030,0.0600,-0.1090,0.124
2.073961,-0.0100,0.0460,-0.0820,0.095
2.074992,-0.0480,0.0050,0.0000,0.048
2.075777,-0.0480,-0.0080,0.0400,0.063
2.081265,-0.0750,-0.0490,0.0540,0.105
2.085691,-0.1030,-0.0500,0.0400,0.121
2.090870,-0.1220,-0.0460,0.0260,0.133
2.094765,-0.1210,-0.0330,0.0000,0.125
2.099648,-0.0930,-0.0470,0.0000,0.104
2.104738,-0.0800,0.0060,0.0270,0.085
2.108961,-0.0370,0.0070,0.0540,0.066
2.114347,0.0440,0.0340,0.0540,0.078
2.118860,0.0710,0.0200,0.0400,0.084
2.124261,0.0980,0.0190,0.0410,0.108
2.127987,0.0780,0.0310,0.0270,0.088
2.132578,0.0640,0.0300,0.0000,0.071
2.137525,0.0510,0.0300,0.0000,0.059
2.142245,0.0640,0.0430,-0.0260,0.081
2.148301,0.0480,0.0270,-0.0250,0.060
2.151738,0.0470,0.0400,-0.0520,0.081
2.156609,0.0470,0.0390,-0.0390,0.072
2.161632,0.0470,0.0390,-0.0520,0.080
2.165874,0.0440,-0.0010,-0.0250,0.051
2.170846,0.0440,0.0120,-0.0110,0.047
2.177477,0.0440,0.0120,0.0010,0.046
2.181000,0.0580,0.0250,0.0150,0.065
2.191918,0.0420,-0.0010,0.0280,0.050
2.192341,-0.0110,0.0260,0.0010,0.028
2.194241,-0.0230,0.0120,-0.0390,0.047
2.198850,-0.0630,0.0120,-0.0120,0.065
2.203551,-0.0830,-0.0130,-0.0250,0.088
2.208564,-0.0670,-0.0130,-0.0110,0.069
2.213948,-0.0530,0.0000,-0.0390,0.066
2.218229,-0.0240,-0.0270,-0.0790,0.087
2.223216,-0.0090,0.0110,-0.0920,0.093
2.227421,0.0040,-0.0020,-0.0920,0.092
2.232103,0.0040,-0.0010,-0.0920,0.092
2.236869,0.0310,0.0260,-0.0790,0.089
2.241611,0.0670,0.0360,-0.1050,0.130
2.247552,0.1070,0.0090,-0.0780,0.133
2.251178,0.1070,-0.0030,-0.0650,0.125
2.255843,0.0800,-0.0020,-0.0380,0.089
2.260904,0.0490,-0.0020,-0.0380,0.062
2.267082,0.0220,-0.0010,-0.0110,0.025
2.270333,-0.0320,0.0000,0.0010,0.032
2.275280,-0.0720,0.0000,0.0280,0.077
2.280024,-0.0930,-0.0490,0.0680,0.125
2.284554,-0.1060,-0.0470,0.1080,0.158
2.289272,-0.1060,-0.0330,0.1220,0.165
2.293769,-0.0790,-0.0050,0.1220,0.145
2.299050,-0.0490,-0.0030,0.1070,0.118
2.303328,-0.0070,0.0380,0.0800,0.089
2.307986,0.0190,0.0240,0.0800,0.086
2.313148,0.0200,0.0240,0.0660,0.073
2.317996,0.0060,0.0000,0.1070,0.107
2.322216,-0.0060,0.0000,0.1200,0.120
2.326899,-0.0600,0.0260,0.1070,0.125
2.331634,-0.0460,0.0120,0.0530,0.071
2.336803,-0.0300,-0.0140,-0.0010,0.033
2.341308,-0.0290,-0.0280,-0.0550,0.068
2.346929,-0.0290,-0.0150,-0.0820,0.088
2.350723,-0.0150,-0.0150,-0.1370,0.139
2.355593,-0.0010,-0.0040,-0.1500,0.150
2.360162,-0.0150,-0.0040,-0.1360,0.137
2.366519,-0.0290,-0.0170,-0.0950,0.101
2.369605,-0.0570,-0.0300,-0.0680,0.094
2.375242,-0.0410,-0.0420,-0.0550,0.080
2.379087,-0.0410,-0.0540,-0.0140,0.069
2.383782,-0.0140,-0.0670,-0.0150,0.070
2.388700,0.0130,-0.0530,0.0250,0.060
2.393427,0.0250,-0.0610,0.0370,0.076
2.398129,0.0380,-0.0190,0.0770,0.088
2.402630,0.0650,-0.0320,0.0910,0.116
2.407831,0.0650,-0.0170,0.1320,0.148
2.413002,0.0610,0.0110,0.1310,0.145
2.417339,0.0330,0.0380,0.1440,0.153
2.421631,0.0340,0.0520,0.1310,0.145
2.426571,0.0210,0.0380,0.0630,0.077
2.431244,0.0200,0.0350,-0.0040,0.041
2.435879,0.0210,0.0480,-0.0310,0.061
2.440625,0.0070,0.0340,-0.0440,0.056
2.447397,-0.0320,0.0340,-0.0710,0.085
2.450194,-0.0170,0.0300,-0.1250,0.130
2.454823,-0.0710,0.0290,-0.1380,0.158
2.459846,-0.0710,0.0020,-0.1380,0.155
2.465266,-0.0710,-0.0100,-0.1240,0.143
2.474270,-0.0790,-0.0230,-0.0700,0.108
2.475472,-0.0910,-0.0220,-0.0700,0.117
2.478682,-0.0640,-0.0350,-0.0290,0.078
2.483358,-0.0500,-0.0070,-0.0300,0.059
2.488113,-0.0340,0.0190,0.0110,0.040
2.492776,-0.0060,0.0190,0.0240,0.031
2.497419,0.0340,0.0060,0.0370,0.051
2.503109,0.0070,0.0070,0.0510,0.052
2.507053,-0.0050,0.0220,0.0910,0.094
2.512063,0.0080,0.0090,0.1460,0.146
2.516698,-0.0050,0.0230,0.1320,0.134
2.521112,0.0080,0.0370,0.1050,0.112
2.525944,0.0320,0.0370,0.1320,0.141
2.530663,0.0460,0.0510,0.1040,0.125
2.538116,0.0730,0.0510,0.1180,0.148
2.539992,0.0730,0.0100,0.1320,0.151
2.545898,0.0680,0.0120,0.1720,0.185
2.549630,0.0540,-0.0150,0.1580,0.168
2.554484,0.0550,0.0110,0.1450,0.155
2.558985,0.0550,-0.0160,0.0910,0.108
2.563808,0.0530,-0.0160,0.0220,0.060
2.572941,0.0000,-0.0300,-0.0310,0.043
2.574037,0.0140,-0.0040,-0.0720,0.073
2.578723,-0.0120,0.0080,-0.0850,0.086
2.582693,-0.0360,0.0310,-0.1110,0.121
2.587540,-0.0490,0.0160,-0.1510,0.160
2.592112,-0.0490,0.0160,-0.1650,0.173
