time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.196133,0.0140,-0.0370,-0.1700,0.175
0.199595,-0.0120,-0.0640,-0.1710,0.183
0.204204,-0.0400,-0.0500,-0.1840,0.195
0.209171,-0.0130,-0.0470,-0.1840,0.190
0.213704,-0.0270,-0.0460,-0.1840,0.192
0.219347,-0.0010,-0.0450,-0.1980,0.203
0.225853,-0.0160,-0.0440,-0.1710,0.177
0.228908,0.0080,-0.0410,-0.1440,0.150
0.232420,0.0210,-0.0400,-0.1030,0.112
0.240108,0.0340,-0.0390,-0.0490,0.071
0.242180,0.0200,-0.0370,-0.0210,0.047
0.246745,0.0440,-0.0340,-0.0080,0.056
0.253337,0.0040,-0.0330,-0.0080,0.034
0.256416,0.0320,-0.0460,-0.0220,0.060
0.262075,0.0330,-0.0180,-0.0080,0.038
0.265585,0.0310,-0.0160,-0.0220,0.041
0.270250,0.0040,-0.0160,-0.0220,0.027
0.275213,0.0050,0.0110,-0.0490,0.050
0.279680,-0.0080,-0.0010,-0.0490,0.050
0.284461,0.0050,-0.0010,-0.0760,0.076
0.291168,-0.0350,0.0120,-0.0900,0.097
0.295007,-0.0490,0.0000,-0.0760,0.090
0.299125,-0.0630,0.0000,-0.0760,0.099
0.303742,-0.0460,0.0130,-0.0490,0.068
0.308545,-0.0590,-0.0260,-0.0220,0.068
0.313002,-0.0590,-0.0380,0.0040,0.070
0.317720,-0.0580,-0.0230,0.0180,0.065
0.325726,-0.0670,-0.0210,0.0450,0.083
0.327144,-0.0250,0.0070,0.0580,0.064
0.331963,-0.0110,-0.0050,0.0450,0.047
0.336817,0.0010,-0.0180,0.0040,0.018
0.341318,0.0010,-0.0160,0.0310,0.035
0.347362,0.0000,-0.0290,0.0310,0.042
0.350876,0.0120,-0.0420,0.0310,0.054
0.355908,0.0250,-0.0550,0.0440,0.075
0.367779,0.0230,-0.0370,0.0710,0.083
0.368987,0.0490,-0.0640,0.0710,0.107
0.369684,0.0490,-0.0360,0.0980,0.115
0.374722,0.0760,-0.0490,0.1120,0.144
0.379513,0.0840,-0.0580,0.1120,0.152
0.386582,0.1120,-0.0570,0.1250,0.177
0.388889,0.0990,-0.0300,0.0980,0.142
0.394036,0.1010,-0.0440,0.0710,0.131
0.398940,0.0830,-0.0280,0.0710,0.113
0.403191,0.0700,-0.0280,0.0710,0.104
0.408379,0.0840,-0.0150,0.0570,0.103
0.412500,0.0710,-0.0150,0.0440,0.085
0.417762,0.0800,-0.0150,0.0440,0.093
0.423524,0.1200,-0.0150,0.0440,0.129
0.432903,0.0790,-0.0020,0.0440,0.090
0.434169,0.0930,0.0100,0.0170,0.095
0.435998,0.0620,0.0080,0.0030,0.063
0.440736,0.0210,0.0210,-0.0370,0.047
0.445720,0.0210,0.0200,-0.0770,0.082
0.450295,-0.0050,0.0190,-0.1180,0.120
0.455708,-0.0040,0.0420,-0.1590,0.165
0.460219,-0.0030,0.0540,-0.1730,0.181
0.465166,0.0370,0.0270,-0.1860,0.192
0.469386,0.0510,0.0270,-0.1730,0.182
0.474262,0.0490,0.0250,-0.1590,0.168
0.478624,0.0490,0.0250,-0.1180,0.130
0.483865,0.0360,0.0000,-0.0910,0.098
0.490771,0.0370,0.0000,-0.0360,0.052
0.492993,0.0220,-0.0110,0.0030,0.025
0.498161,0.0090,-0.0240,0.0440,0.051
0.502511,0.0090,-0.0370,0.0710,0.081
0.507441,0.0100,-0.0360,0.0710,0.080
0.512190,0.0220,-0.0460,0.0440,0.067
0.516676,0.0210,-0.0330,0.0030,0.039
0.522440,0.0480,-0.0330,-0.0500,0.077
0.526042,0.0340,-0.0330,-0.0910,0.103
0.530576,0.0430,-0.0320,-0.1050,0.118
0.540583,0.0150,-0.0040,-0.1050,0.106
0.541766,-0.0120,0.0220,-0.1050,0.108
0.545378,-0.0120,-0.0040,-0.0910,0.092
0.550062,-0.0110,-0.0280,-0.0500,0.058
0.561021,-0.0110,-0.0280,-0.0100,0.032
0.562197,-0.0110,-0.0400,0.0300,0.051
0.564380,-0.0100,-0.0400,0.0570,0.070
0.568953,-0.0090,-0.0370,0.0570,0.069
0.573713,-0.0210,-0.0360,0.0570,0.071
0.578417,-0.0340,-0.0360,0.0300,0.058
0.584245,-0.0330,-0.0230,-0.0100,0.041
0.588011,-0.0180,-0.0090,-0.0370,0.042
0.592684,-0.0310,-0.0090,-0.0780,0.084
0.597173,-0.0440,-0.0090,-0.0920,0.102
0.602191,-0.0710,-0.0090,-0.0920,0.117
0.606570,-0.0660,-0.0210,-0.0920,0.115
0.611757,-0.0520,-0.0060,-0.0650,0.083
0.617571,-0.0650,-0.0190,-0.0380,0.078
0.621003,-0.0510,-0.0190,-0.0240,0.059
0.627480,-0.0220,-0.0300,0.0020,0.037
0.632270,0.0050,-0.0010,0.0160,0.017
0.636467,0.0050,-0.0280,0.0430,0.052
0.639800,0.0190,-0.0280,0.0560,0.065
0.645573,0.0180,-0.0130,0.0430,0.048
0.650837,0.0050,-0.0120,0.0290,0.032
0.654126,0.0450,-0.0260,0.0290,0.060
0.658635,0.0310,0.0000,0.0150,0.034
0.664349,0.0290,0.0000,-0.0110,0.031
0.668346,0.0150,0.0000,-0.0240,0.028
0.673062,0.0270,-0.0130,-0.0240,0.038
0.677545,0.0000,-0.0130,-0.0380,0.040
0.683644,0.0000,0.0000,-0.0380,0.038
0.687308,-0.0010,0.0130,-0.0650,0.066
0.691940,0.0110,0.0130,-0.0650,0.067
0.696906,0.0110,0.0130,-0.0790,0.081
0.701324,0.0230,0.0130,-0.0650,0.070
0.706052,0.0360,0.0000,-0.0510,0.062
0.710802,0.0490,0.0000,-0.0110,0.050
0.716609,0.1040,0.0280,-0.0110,0.108
0.721863,0.0720,0.0010,0.0020,0.072
0.725106,0.0990,0.0150,0.0020,0.100
0.729999,0.0580,0.0150,0.0020,0.060
0.738824,0.0580,0.0560,-0.0380,0.089
0.740014,0.0300,0.0260,-0.0510,0.065
0.744314,0.0300,0.0530,-0.0920,0.110
0.754399,0.0030,0.0530,-0.1060,0.119
0.756427,0.0040,0.0540,-0.1060,0.119
0.759127,0.0040,0.0370,-0.1190,0.125
0.763374,0.0180,0.0110,-0.0920,0.094
0.768132,0.0180,0.0250,-0.0380,0.049
0.772173,0.0040,0.0120,-0.0380,0.040
0.777575,0.0040,0.0250,-0.0240,0.035
0.782776,0.0030,-0.0010,-0.0100,0.010
0.786874,-0.0100,-0.0140,-0.0100,0.020
0.791619,-0.0250,-0.0270,0.0020,0.037
0.796201,-0.0490,-0.0250,-0.0110,0.056
0.800993,-0.0360,-0.0240,-0.0240,0.049
0.805694,-0.0230,-0.0240,-0.0240,0.041
0.813068,-0.0230,-0.0090,-0.0240,0.034
0.815331,-0.0340,-0.0210,-0.0110,0.041
0.820198,-0.0480,-0.0200,0.0020,0.052
0.824691,-0.0470,-0.0190,0.0150,0.053
0.829818,-0.0330,-0.0180,0.0290,0.047
0.838039,-0.0560,-0.0160,0.0420,0.072
0.839299,-0.0410,-0.0150,0.0420,0.061
0.843549,-0.0140,-0.0150,0.0420,0.047
0.848650,0.0000,-0.0140,0.0690,0.070
0.861206,0.0110,-0.0260,0.0420,0.051
0.862441,-0.0020,-0.0250,0.0280,0.038
0.863131,-0.0160,-0.0250,0.0150,0.033
0.867370,-0.0170,-0.0250,0.0150,0.034
0.873347,-0.0300,-0.0110,0.0010,0.032
0.876725,-0.0300,0.0020,-0.0110,0.032
0.881874,0.0090,-0.0110,-0.0390,0.042
0.885741,0.0230,0.0020,-0.0520,0.057
0.890863,0.0340,0.0020,-0.0800,0.087
0.895794,0.0350,0.0030,-0.0520,0.063
0.900664,0.0220,-0.0090,-0.0520,0.057
0.906359,0.0090,0.0050,0.0010,0.010
0.910125,-0.0280,-0.0070,0.0150,0.033
0.914458,-0.0130,-0.0060,0.0420,0.044
0.919503,-0.0120,-0.0190,0.0690,0.073
0.923771,0.0000,-0.0180,0.0820,0.084
0.928983,0.0250,-0.0420,0.0820,0.095
0.934080,0.0110,-0.0420,0.0410,0.060
0.946359,0.0230,-0.0420,0.0280,0.055
0.947545,-0.0050,-0.0430,-0.0120,0.045
0.948182,-0.0190,-0.0280,-0.0390,0.052
0.952713,0.0060,-0.0150,-0.0940,0.095
0.957159,0.0320,0.0110,-0.1210,0.126
0.962353,0.0450,-0.0020,-0.1210,0.129
0.966558,0.0670,-0.0020,-0.1480,0.162
0.972470,0.1070,0.0100,-0.1210,0.162
0.975925,0.0790,0.0240,-0.1070,0.135
0.980659,0.0520,0.0380,-0.1340,0.149
0.985709,0.0360,-0.0010,-0.1210,0.126
0.990466,0.0220,0.0120,-0.1070,0.110
0.995278,-0.0170,0.0130,-0.0800,0.083
0.999716,-0.0430,0.0140,-0.0660,0.080
1.005283,-0.0150,0.0140,-0.0530,0.057
1.009290,0.0000,-0.0110,-0.0390,0.041
1.013907,0.0000,0.0300,-0.0120,0.032
1.018773,0.0120,0.0170,0.0000,0.021
1.023674,0.0370,0.0040,0.0010,0.037
1.028553,0.0350,-0.0080,-0.0120,0.038
1.033499,0.0620,-0.0070,0.0000,0.062
1.046024,0.0740,0.0060,0.0140,0.076
1.047365,0.0940,0.0190,0.0010,0.096
1.048051,0.0920,0.0060,0.0010,0.092
1.052646,0.1040,0.0070,-0.0120,0.105
1.056584,0.0910,-0.0050,0.0010,0.091
1.061387,0.0850,-0.0050,0.0140,0.086
1.066319,0.0710,-0.0040,0.0140,0.072
1.071524,0.0450,-0.0170,0.0280,0.056
1.075705,0.0330,-0.0160,0.0410,0.055
1.080720,0.0060,-0.0020,0.0140,0.015
1.085383,-0.0190,-0.0150,0.0140,0.028
1.089714,0.0090,0.0240,-0.0120,0.028
1.094495,-0.0030,0.0250,-0.0530,0.059
1.099363,-0.0280,0.0230,-0.0940,0.101
1.104667,-0.0690,0.0090,-0.0940,0.117
1.108850,-0.0830,0.0230,-0.0940,0.127
1.113499,-0.0830,0.0370,-0.0530,0.105
1.118396,-0.0910,0.0350,-0.0390,0.105
1.122941,-0.0910,0.0090,-0.0120,0.092
1.128038,-0.0780,0.0230,0.0000,0.081
1.133157,-0.0790,0.0100,0.0280,0.084
1.145879,-0.0490,0.0090,0.0000,0.050
1.147135,0.0040,0.0100,-0.0260,0.028
1.147766,0.0300,-0.0020,-0.0400,0.050
1.152141,0.0570,-0.0160,-0.0260,0.065
1.156527,0.0530,-0.0390,-0.0120,0.067
1.160955,0.0260,-0.0380,-0.0130,0.048
1.165412,0.0000,-0.0240,-0.0130,0.027
1.170908,0.0000,-0.0230,-0.0130,0.026
1.175288,-0.0250,-0.0330,-0.0130,0.043
1.179958,-0.0240,-0.0190,0.0130,0.033
1.184658,-0.0240,-0.0310,0.0410,0.057
1.189460,-0.0240,-0.0440,0.0810,0.095
1.193983,-0.0100,-0.0400,0.0680,0.080
1.199117,0.0020,-0.0530,0.0810,0.097
1.203787,0.0150,-0.0400,0.0540,0.069
1.208307,0.0150,-0.0260,0.0270,0.040
1.212851,-0.0110,0.0000,-0.0270,0.029
1.217836,-0.0380,0.0130,-0.0950,0.103
1.222936,-0.0380,0.0130,-0.1360,0.142
1.227136,-0.0520,0.0400,-0.1490,0.163
1.232211,-0.0740,0.0370,-0.1770,0.195
1.247847,-0.0320,0.0370,-0.1490,0.157
1.248956,-0.0320,0.0240,-0.1360,0.142
1.249598,-0.0190,-0.0010,-0.0950,0.097
1.251331,-0.0050,0.0120,-0.0810,0.082
1.255745,-0.0190,-0.0140,-0.0540,0.059
1.260410,0.0070,-0.0120,-0.0130,0.019
1.265294,0.0210,-0.0110,0.0000,0.024
1.270338,0.0450,0.0020,0.0130,0.047
1.274488,0.0170,-0.0230,0.0130,0.031
1.279389,0.0160,-0.0080,0.0130,0.022
1.284019,0.0150,0.0050,0.0000,0.016
1.288924,0.0140,-0.0200,-0.0130,0.028
1.293935,0.0400,-0.0050,-0.0270,0.049
1.298371,0.0660,-0.0040,-0.0140,0.068
1.303252,0.0790,-0.0040,0.0000,0.079
1.307834,0.0740,-0.0150,0.0130,0.077
1.314855,0.0460,-0.0140,0.0130,0.050
1.317362,0.0460,0.0000,0.0260,0.053
1.322055,0.0330,0.0130,0.0000,0.035
1.330891,0.0180,0.0130,0.0000,0.022
1.331971,0.0050,0.0000,0.0130,0.014
1.346415,-0.0070,0.0000,0.0130,0.015
1.348223,0.0070,0.0010,0.0260,0.027
1.348986,-0.0050,0.0140,0.0260,0.030
1.349937,-0.0050,0.0280,0.0260,0.039
1.354989,-0.0180,0.0280,0.0130,0.036
1.360542,-0.0320,0.0550,-0.0410,0.076
1.364718,-0.0310,0.0380,-0.0680,0.084
1.369157,-0.0450,0.0510,-0.1090,0.128
1.374128,-0.0330,0.0380,-0.1360,0.145
1.378620,-0.0340,-0.0020,-0.1500,0.154
1.383501,-0.0200,0.0100,-0.1220,0.124
1.388127,-0.0470,0.0110,-0.1230,0.132
1.393751,-0.0470,0.0120,-0.0680,0.084
1.397631,-0.0200,-0.0130,-0.0410,0.047
1.402176,-0.0050,-0.0240,0.0000,0.025
1.407037,-0.0040,-0.0220,0.0260,0.034
1.411755,-0.0030,-0.0480,0.0260,0.055
1.416842,-0.0160,-0.0340,0.0390,0.054
1.421101,-0.0140,-0.0180,0.0530,0.058
1.431707,-0.0140,-0.0170,0.0660,0.070
1.433129,-0.0270,-0.0170,0.0390,0.050
1.439535,-0.0280,-0.0170,0.0260,0.042
1.440532,-0.0150,0.0090,-0.0010,0.018
1.445003,-0.0160,-0.0040,-0.0410,0.044
1.449581,-0.0170,-0.0040,-0.0550,0.058
1.454457,-0.0190,-0.0170,-0.0690,0.074
1.460109,-0.0310,-0.0160,-0.0690,0.077
1.463758,-0.0450,-0.0290,-0.0280,0.060
1.468843,-0.0310,-0.0420,-0.0280,0.059
1.473376,-0.0170,-0.0410,-0.0010,0.044
1.477818,-0.0150,-0.0250,0.0390,0.049
1.482903,-0.0140,-0.0510,0.0390,0.066
1.488455,-0.0130,-0.0100,0.0390,0.042
1.492959,0.0010,-0.0090,0.0520,0.053
1.497048,0.0140,-0.0080,0.0390,0.042
1.501856,0.0410,0.0040,0.0390,0.057
1.506487,0.0540,0.0040,0.0250,0.060
1.511478,0.0800,0.0040,-0.0010,0.080
1.518188,0.0620,0.0030,-0.0140,0.064
1.521027,0.0470,0.0290,-0.0550,0.078
1.526618,0.0050,0.0290,-0.0960,0.100
1.530322,-0.0080,0.0290,-0.1100,0.114
1.537615,-0.0340,0.0390,-0.1100,0.122
1.554422,-0.0480,0.0660,-0.0960,0.126
1.555499,-0.0200,0.0530,-0.0960,0.111
1.556103,0.0200,0.0670,-0.0960,0.119
1.556708,0.0070,0.0380,-0.1100,0.117
1.559620,0.0340,0.0240,-0.1370,0.143
1.563850,0.0620,0.0250,-0.1100,0.129
1.568402,0.1030,0.0000,-0.0550,0.117
1.573070,0.0970,-0.0110,-0.0140,0.099
1.577829,0.0420,0.0040,0.0390,0.057
1.582794,0.0140,-0.0080,0.0800,0.082
1.587442,-0.0530,-0.0470,0.0660,0.097
1.592607,-0.0740,-0.0300,0.0800,0.113
1.596835,-0.1010,-0.0150,0.0930,0.138
1.601550,-0.1000,-0.0280,0.1200,0.159
1.606342,-0.0990,-0.0550,0.1200,0.165
1.610808,-0.0660,-0.0500,0.0930,0.125
1.615823,-0.0380,-0.0230,0.0790,0.091
1.620971,0.0030,-0.0360,0.0520,0.063
1.628160,0.0040,-0.0230,0.0380,0.045
1.629700,0.0040,-0.0220,0.0110,0.025
1.644182,0.0040,-0.0090,0.0110,0.015
1.645234,0.0180,0.0040,-0.0020,0.019
1.645741,-0.0090,0.0030,-0.0020,0.010
1.648694,0.0030,0.0020,-0.0150,0.015
1.653693,0.0160,0.0290,-0.0420,0.053
1.658828,0.0300,0.0290,-0.0700,0.081
1.662926,0.0160,0.0280,-0.0830,0.089
1.667878,0.0280,0.0260,-0.0970,0.104
1.672880,0.0420,0.0120,-0.1380,0.145
1.676897,0.0150,0.0120,-0.1240,0.125
1.682264,0.0020,0.0000,-0.1380,0.138
1.686842,-0.0220,0.0120,-0.1100,0.113
1.691996,-0.0210,0.0130,-0.0970,0.100
1.696318,-0.0200,-0.0130,-0.0830,0.086
1.702031,-0.0460,0.0010,-0.0560,0.072
1.705604,-0.0430,-0.0110,-0.0560,0.071
1.710460,-0.0290,-0.0100,-0.0290,0.042
1.716562,-0.0290,-0.0240,-0.0430,0.057
1.719627,-0.0150,-0.0100,-0.0840,0.086
1.724754,-0.0530,-0.0220,-0.0970,0.113
1.729448,-0.0390,-0.0220,-0.1110,0.120
1.736002,-0.0540,-0.0080,-0.1380,0.148
1.738644,-0.0410,-0.0220,-0.1650,0.171
1.752354,-0.0010,0.0040,-0.1790,0.179
1.753456,0.0110,0.0040,-0.1650,0.165
1.754029,0.0380,-0.0080,-0.1520,0.157
1.758132,0.0370,-0.0340,-0.1520,0.160
1.762490,0.0340,-0.0050,-0.1250,0.130
1.767512,0.0330,-0.0170,-0.1110,0.117
1.772142,0.0330,-0.0020,-0.0840,0.090
1.777206,0.0320,-0.0270,-0.0840,0.094
1.782324,0.0420,-0.0240,-0.0430,0.065
1.786012,0.0550,-0.0220,0.0100,0.060
1.790848,0.0670,-0.0340,0.0510,0.091
1.796034,0.0530,-0.0460,0.0780,0.105
1.800411,0.0620,-0.0280,0.1050,0.125
1.807644,0.0470,-0.0130,0.1190,0.129
1.809530,0.0470,-0.0120,0.1050,0.116
1.815893,0.0730,-0.0110,0.0780,0.107
1.819458,0.0810,0.0150,0.0510,0.097
1.824804,0.1070,0.0150,0.0370,0.114
1.828478,0.1190,0.0290,0.0100,0.123
1.833184,0.1050,0.0290,0.0100,0.109
1.837986,0.0970,0.0270,0.0100,0.101
1.842728,0.0680,0.0410,-0.0290,0.085
1.850477,0.0540,0.0410,-0.0570,0.089
1.852288,0.0530,0.0550,-0.1250,0.146
1.857354,0.0360,0.0380,-0.1520,0.161
1.862222,0.0220,0.0390,-0.1520,0.158
1.866866,-0.0050,0.0400,-0.1250,0.131
1.871729,-0.0180,0.0410,-0.0840,0.095
1.876589,-0.0420,0.0150,-0.0290,0.053
1.881756,-0.0550,0.0160,-0.0020,0.057
1.885359,-0.0680,0.0180,0.0370,0.079
1.890326,-0.0540,-0.0070,0.0650,0.085
1.895342,-0.0500,-0.0050,0.0780,0.093
1.899866,-0.0090,-0.0040,0.0920,0.093
1.904984,-0.0230,-0.0310,0.0780,0.087
1.909276,-0.0250,-0.0160,0.0640,0.071
1.914604,-0.0110,-0.0280,0.0100,0.032
1.918607,-0.0260,-0.0280,-0.0160,0.041
1.923636,-0.0280,0.0000,-0.0160,0.032
1.927807,-0.0430,-0.0130,-0.0440,0.063
1.933306,-0.0410,-0.0250,-0.0160,0.051
1.937750,-0.0410,-0.0240,-0.0160,0.050
1.949214,-0.0280,-0.0230,-0.0030,0.036
1.950134,-0.0010,-0.0220,-0.0030,0.022
1.951898,-0.0010,-0.0070,0.0230,0.024
1.956528,0.0260,-0.0200,0.0230,0.040
1.961291,0.0400,-0.0460,0.0230,0.065
1.965776,0.0000,-0.0180,0.0230,0.029
1.970959,0.0120,-0.0290,-0.0030,0.032
1.975779,-0.0010,-0.0290,-0.0030,0.029
1.980710,-0.0150,-0.0140,-0.0170,0.027
1.985198,-0.0020,0.0000,-0.0300,0.030
1.990151,-0.0020,0.0000,-0.0580,0.058
1.994186,-0.0430,-0.0270,-0.0710,0.087
1.998854,-0.0560,-0.0130,-0.0580,0.082
2.003718,-0.0830,0.0130,-0.0580,0.102
2.009060,-0.0770,0.0130,-0.0990,0.126
2.013299,-0.0770,0.0130,-0.1120,0.137
2.018063,-0.0630,0.0270,-0.1260,0.143
2.022922,-0.0360,0.0270,-0.1530,0.159
2.028169,-0.0340,0.0130,-0.1260,0.131
2.033295,-0.0070,0.0140,-0.1260,0.127
2.037121,0.0040,0.0150,-0.0850,0.086
2.051307,-0.0090,0.0020,-0.0720,0.073
2.052458,-0.0090,-0.0090,-0.0720,0.073
2.053022,-0.0230,0.0180,-0.0850,0.090
2.056569,-0.0640,0.0060,-0.0990,0.118
2.061173,0.0030,-0.0190,-0.0720,0.075
2.065968,0.0160,0.0330,-0.1810,0.185
2.070285,-0.0510,0.0070,-0.0580,0.078
2.075157,-0.0240,-0.0310,-0.0170,0.043
2.080238,0.0300,-0.0290,0.0090,0.043
2.084711,0.0280,-0.0380,0.0500,0.069
2.089369,0.0000,-0.0360,0.0770,0.085
2.094463,-0.0130,-0.0340,0.1170,0.123
2.098987,0.0000,-0.0330,0.1040,0.109
2.103707,0.0240,-0.0550,0.0900,0.108
2.108326,-0.0040,-0.0400,0.0760,0.086
2.113114,-0.0190,-0.0130,0.0360,0.043
2.118032,-0.0340,-0.0260,0.0080,0.044
2.122961,-0.0200,-0.0240,-0.0180,0.036
2.127351,-0.0200,0.0020,-0.1000,0.102
2.132340,-0.0610,0.0030,-0.1410,0.154
2.137136,-0.0470,0.0170,-0.1270,0.136
2.141999,-0.0440,0.0290,-0.1270,0.137
2.146334,-0.0290,0.0300,-0.0730,0.084
2.150941,-0.0280,0.0040,-0.0590,0.065
2.155529,-0.0260,0.0200,-0.0180,0.037
2.160377,0.0130,-0.0050,0.0350,0.038
2.165297,-0.0120,0.0230,0.0760,0.080
2.169943,0.0000,-0.0160,0.0900,0.091
2.174617,-0.0260,-0.0150,0.1170,0.121
2.179554,-0.0130,0.0000,0.1170,0.118
2.184165,-0.0140,0.0000,0.0900,0.091
2.188690,-0.0560,0.0120,0.0210,0.061
2.193300,-0.0450,0.0120,-0.0320,0.057
2.198813,-0.0430,0.0110,-0.0730,0.085
2.203796,-0.0310,0.0110,-0.0730,0.080
2.207745,-0.0180,-0.0010,-0.0590,0.062
2.212269,-0.0180,-0.0010,-0.0590,0.062
2.217184,-0.0040,0.0000,-0.0460,0.046
2.221695,-0.0170,-0.0130,-0.0050,0.022
2.231904,0.0100,-0.0120,0.0210,0.026
2.232936,0.0110,-0.0110,0.0350,0.038
2.251362,0.0110,0.0030,0.0760,0.077
2.253097,0.0250,-0.0230,0.1170,0.122
2.253895,0.0390,-0.0220,0.1300,0.137
2.254466,0.0940,-0.0080,0.1300,0.161
2.255065,0.1260,-0.0330,0.1030,0.166
2.259565,0.1390,-0.0060,0.0620,0.152
2.264642,0.1110,0.0060,0.0350,0.117
2.270272,0.1120,0.0050,0.0210,0.114
2.274179,0.0670,0.0040,-0.0050,0.067
2.278739,0.0000,0.0170,-0.0320,0.036
2.283777,-0.0250,0.0580,-0.0730,0.097
2.288307,-0.0370,0.0440,-0.0860,0.103
2.292738,-0.0330,0.0530,-0.0590,0.086
2.297749,-0.0180,0.0530,-0.0590,0.081
2.303278,-0.0300,0.0530,-0.0460,0.076
2.307368,-0.0020,0.0540,-0.0320,0.063
2.312235,0.0240,0.0380,-0.0180,0.048
2.316816,0.0100,-0.0020,-0.0050,0.011
2.320967,-0.0160,-0.0020,0.0080,0.018
2.326001,-0.0300,-0.0020,0.0350,0.046
2.330832,-0.0670,-0.0140,0.0210,0.072
2.350856,-0.0810,-0.0140,0.0350,0.089
2.351887,-0.1090,-0.0010,0.0490,0.120
2.352399,-0.0680,-0.0010,0.0080,0.068
2.352910,-0.0640,-0.0270,0.0080,0.070
2.354642,-0.0100,-0.0140,-0.0320,0.036
2.359326,0.0160,-0.0150,-0.0320,0.039
2.364470,0.0160,-0.0010,-0.0460,0.049
2.369447,0.0020,-0.0150,-0.0460,0.048
2.373808,0.0010,0.0110,-0.0590,0.060
2.378257,0.0010,-0.0020,-0.1000,0.100
2.383035,-0.0390,-0.0020,-0.1000,0.107
2.387872,-0.0370,0.0090,-0.1000,0.107
2.392458,-0.0380,0.0090,-0.1000,0.107
2.397301,-0.0110,0.0370,-0.0730,0.083
2.402851,-0.0250,0.0230,-0.1000,0.106
2.406971,-0.0240,-0.0030,-0.1270,0.129
2.411524,-0.0110,0.0100,-0.1140,0.115
2.416933,0.0160,0.0100,-0.1000,0.102
2.421013,0.0300,0.0110,-0.0460,0.056
2.425824,0.0280,-0.0130,-0.0320,0.044
2.431051,0.0420,-0.0120,0.0080,0.044
2.449397,0.0290,-0.0120,0.0210,0.038
2.450741,0.0430,-0.0110,0.0350,0.057
2.451555,0.0790,-0.0100,0.0210,0.082
2.452101,0.0370,-0.0090,0.0080,0.039
2.453630,0.0370,-0.0230,-0.0050,0.044
2.458602,-0.0040,-0.0230,-0.0320,0.040
2.463468,-0.0040,-0.0340,-0.0320,0.047
2.468769,-0.0050,-0.0330,-0.0190,0.038
2.473113,-0.0060,-0.0330,0.0080,0.034
2.477652,0.0060,-0.0330,0.0210,0.040
2.482786,-0.0190,-0.0310,0.0210,0.042
2.487420,-0.0190,-0.0170,0.0210,0.033
2.492152,-0.0320,-0.0300,0.0080,0.045
2.496703,-0.0180,-0.0310,-0.0190,0.041
2.501825,-0.0040,-0.0030,-0.0460,0.046
2.506178,0.0220,-0.0030,-0.0600,0.064
2.510729,0.0360,-0.0170,-0.0600,0.072
2.516054,0.0760,-0.0170,-0.0730,0.107
2.520665,0.0960,-0.0030,-0.0870,0.130
2.525242,0.1220,0.0100,-0.0870,0.150
2.530155,0.1220,0.0100,-0.1000,0.158
2.550332,0.0820,-0.0020,-0.1140,0.140
2.552122,0.0260,-0.0010,-0.1280,0.131
2.553081,-0.0270,0.0000,-0.1140,0.117
2.553884,-0.0530,0.0130,-0.0730,0.091
2.554395,-0.0660,-0.0120,0.0070,0.067
