time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.971885,-0.2290,-0.6690,-0.4170,0.821
0.976303,-0.1490,-0.5990,-0.3090,0.690
0.980696,-0.1520,-0.5020,-0.2280,0.572
0.986108,-0.2090,-0.3480,-0.1950,0.450
0.990401,-0.2680,-0.2760,-0.1970,0.432
0.995348,-0.3290,-0.2050,-0.2530,0.463
0.999124,-0.3230,-0.1620,-0.2950,0.466
1.004750,-0.3060,-0.1710,-0.3510,0.496
1.009205,-0.2600,-0.1960,-0.4470,0.553
1.014914,-0.2410,-0.2890,-0.5570,0.672
1.019004,-0.2180,-0.3770,-0.6560,0.787
1.023669,-0.1540,-0.4830,-0.7530,0.908
1.027979,-0.1450,-0.5880,-0.8360,1.032
1.036231,-0.1070,-0.7200,-0.8930,1.152
1.037631,-0.0500,-0.7860,-0.9460,1.231
1.041855,0.0020,-0.8310,-0.9510,1.263
1.046842,0.0560,-0.8630,-0.9140,1.258
1.052026,0.0690,-0.8790,-0.8230,1.206
1.056047,0.0530,-0.8070,-0.7330,1.091
1.061566,0.1070,-0.7620,-0.6320,0.996
1.065220,0.1760,-0.7170,-0.5440,0.917
1.070811,0.1490,-0.6310,-0.4020,0.763
1.075149,0.0880,-0.5430,-0.2580,0.608
1.080089,0.0050,-0.4660,-0.0910,0.475
1.084561,-0.0620,-0.4170,0.0900,0.431
1.089797,-0.0470,-0.3820,0.2990,0.487
1.095047,-0.0270,-0.2880,0.5100,0.586
1.100491,0.1260,-0.3100,0.6520,0.733
1.104282,0.2670,-0.3060,0.7950,0.893
1.108271,0.3210,-0.2710,0.8570,0.954
1.113963,0.3130,-0.2680,0.9050,0.994
1.118233,0.2920,-0.2710,0.8740,0.961
1.124071,0.2300,-0.2350,0.8300,0.893
1.128025,0.1430,-0.1750,0.8040,0.835
1.134477,0.1320,-0.1400,0.8280,0.850
1.137336,0.2150,-0.0820,0.7450,0.780
1.141527,0.2570,-0.1340,0.7030,0.760
1.146783,0.3180,-0.1250,0.6540,0.738
1.156624,0.3980,-0.1630,0.6120,0.748
1.156950,0.4380,-0.1760,0.5840,0.751
1.160938,0.4510,-0.2460,0.5570,0.758
1.165758,0.4620,-0.1980,0.5500,0.745
1.170041,0.4040,-0.1170,0.5770,0.714
1.174421,0.3100,-0.0400,0.5380,0.622
1.179828,0.1200,0.1030,0.4720,0.498
1.184745,-0.1100,0.2060,0.4330,0.492
1.189630,-0.3400,0.3200,0.3280,0.571
1.194493,-0.5290,0.3770,0.1690,0.671
1.199097,-0.6620,0.4100,0.0190,0.779
1.203897,-0.7800,0.4640,-0.1790,0.925
1.208382,-0.8220,0.5200,-0.4060,1.054
1.213059,-0.8110,0.5220,-0.5920,1.132
1.218042,-0.7340,0.4780,-0.7460,1.151
1.223180,-0.6230,0.4360,-0.9040,1.181
1.227245,-0.5460,0.4010,-1.0230,1.227
1.231894,-0.3880,0.3550,-1.1030,1.222
1.236732,-0.2500,0.2380,-1.1650,1.215
1.241233,-0.1440,0.2190,-1.1630,1.192
1.245771,-0.0660,0.2330,-1.1770,1.202
1.250697,-0.0300,0.2220,-1.1230,1.145
1.256849,0.0190,0.2000,-1.0540,1.073
1.261205,0.0160,0.2560,-0.9730,1.006
1.277389,-0.0410,0.3580,-0.8940,0.964
1.277918,-0.1120,0.4470,-0.7880,0.913
1.278171,-0.2380,0.5250,-0.7150,0.918
1.279684,-0.3220,0.6680,-0.6370,0.978
1.284092,-0.4340,0.8130,-0.5310,1.064
1.287836,-0.5370,0.8570,-0.4140,1.093
1.293024,-0.6310,0.9260,-0.3190,1.165
1.298570,-0.7160,0.9880,-0.2270,1.241
1.303065,-0.6920,0.9810,-0.1620,1.211
1.307664,-0.6150,0.9200,-0.0730,1.109
1.312243,-0.5040,0.8100,-0.0460,0.955
1.317472,-0.3430,0.7460,-0.0340,0.822
1.321229,-0.1550,0.6530,0.0050,0.671
1.327106,-0.0200,0.5560,0.0040,0.556
1.331993,0.1270,0.4570,0.0730,0.480
1.337174,0.1940,0.3740,0.1280,0.440
1.341472,0.2620,0.3320,0.2240,0.479
1.346798,0.2860,0.2920,0.2980,0.506
1.350540,0.2750,0.2720,0.3680,0.534
1.355868,0.1850,0.2380,0.3850,0.489
1.359969,0.0970,0.2850,0.3340,0.450
1.365089,-0.0600,0.3070,0.2740,0.416
1.369124,-0.2570,0.3510,0.2510,0.502
1.373646,-0.4410,0.4220,0.1340,0.625
1.378759,-0.6380,0.4420,0.0540,0.778
1.383736,-0.8330,0.4970,-0.0750,0.973
1.389100,-1.0740,0.5150,-0.1790,1.204
1.393091,-1.1950,0.5740,-0.2570,1.350
1.397658,-1.1190,0.5200,-0.2500,1.259
1.402459,-1.0420,0.4840,-0.2050,1.167
1.407345,-0.9060,0.3990,-0.1490,1.001
1.411465,-0.7160,0.3440,-0.0940,0.800
1.417067,-0.4300,0.2500,0.0340,0.499
1.420621,-0.2500,0.1680,0.1300,0.328
1.425871,-0.0740,0.0870,0.1970,0.228
1.432521,0.1420,0.0210,0.2780,0.313
1.435093,0.2590,-0.0220,0.3410,0.429
1.440595,0.3360,-0.0750,0.4220,0.545
1.444814,0.3600,-0.1020,0.4350,0.574
1.450206,0.3150,-0.1030,0.4350,0.547
1.453784,0.2360,-0.0880,0.3870,0.462
1.458990,0.2050,-0.0770,0.3740,0.433
1.463262,0.1760,-0.0810,0.3080,0.364
1.469088,0.1240,0.0000,0.2250,0.257
1.473536,0.0680,0.0910,0.1460,0.185
1.478288,-0.0270,0.1810,0.0800,0.200
1.483034,-0.0410,0.2420,-0.0390,0.249
1.487822,-0.1030,0.2450,-0.1770,0.319
1.492549,-0.1310,0.2380,-0.3510,0.444
1.497161,-0.1610,0.2470,-0.5400,0.615
1.501471,-0.1650,0.1770,-0.6750,0.717
1.506938,-0.1170,0.0700,-0.7310,0.744
1.511585,-0.0640,-0.0380,-0.7590,0.763
1.516413,0.0560,-0.1830,-0.7060,0.731
1.520081,0.1520,-0.3380,-0.5870,0.694
1.525957,0.2460,-0.4600,-0.4100,0.663
1.530230,0.3000,-0.6070,-0.1730,0.699
1.535649,0.3840,-0.7380,0.0900,0.837
1.541358,0.4530,-0.8390,0.3940,1.032
1.547518,0.4620,-0.8990,0.6260,1.189
1.549498,0.5140,-0.9550,0.8460,1.375
1.554327,0.5640,-0.9560,0.9980,1.493
1.560470,0.6140,-0.8860,1.1330,1.564
1.562656,0.7370,-0.8120,1.2550,1.667
1.568498,0.8760,-0.8020,1.2860,1.751
1.573514,0.9870,-0.7260,1.2640,1.760
1.579043,0.9690,-0.6230,1.2190,1.677
1.582734,0.9900,-0.6010,1.1550,1.636
1.587354,1.0190,-0.5760,1.0960,1.604
1.591956,0.9820,-0.5820,0.9980,1.516
1.596059,0.8520,-0.4910,0.8690,1.312
1.601497,0.8010,-0.5120,0.7710,1.224
1.605989,0.7710,-0.4860,0.6490,1.119
1.611721,0.7320,-0.5450,0.5010,1.041
1.615359,0.6780,-0.5390,0.3250,0.925
1.620194,0.6670,-0.5700,0.2180,0.904
1.625436,0.6500,-0.6050,0.1120,0.895
1.634402,0.6360,-0.6000,0.0330,0.875
1.634881,0.5810,-0.5560,-0.0050,0.804
1.641163,0.5700,-0.6170,-0.0300,0.841
1.645538,0.6010,-0.6220,0.0120,0.865
1.648924,0.5530,-0.6280,0.0810,0.841
1.653141,0.5800,-0.6270,0.1760,0.872
1.658408,0.5830,-0.6280,0.2720,0.899
1.663611,0.5040,-0.5880,0.3530,0.851
1.668304,0.3330,-0.4830,0.4210,0.722
1.672800,0.1270,-0.3420,0.4740,0.598
1.678178,-0.1310,-0.2050,0.4740,0.533
1.683158,-0.3640,-0.0420,0.4880,0.610
1.686508,-0.5990,0.1610,0.5020,0.798
1.691355,-0.7860,0.3230,0.5160,0.994
1.696328,-0.9210,0.4690,0.5310,1.162
1.700954,-1.0270,0.5460,0.5060,1.268
1.706016,-1.0140,0.5590,0.4770,1.252
1.710705,-0.9620,0.5490,0.4270,1.187
1.714747,-0.9020,0.5120,0.3500,1.095
1.719605,-0.7490,0.3920,0.2180,0.873
1.724719,-0.4340,0.2420,0.0400,0.499
1.729315,-0.1620,0.1090,-0.1590,0.252
1.734189,0.1200,-0.0100,-0.3450,0.365
1.740760,0.3610,-0.1470,-0.6120,0.726
1.743417,0.5410,-0.2220,-0.7730,0.969
1.748250,0.7350,-0.2530,-0.8940,1.185
1.754661,0.7670,-0.2400,-0.9340,1.232
1.757025,0.6950,-0.2200,-0.9060,1.163
1.762770,0.5590,-0.1070,-0.7990,0.981
1.767596,0.4040,-0.0040,-0.5970,0.721
1.772587,0.1690,0.0860,-0.4230,0.464
1.775847,-0.0340,0.1380,-0.2040,0.249
1.781042,-0.2120,0.1880,0.0650,0.291
1.785610,-0.3220,0.2530,0.2790,0.496
1.790666,-0.3640,0.2500,0.4930,0.662
1.795629,-0.3570,0.2580,0.6280,0.767
1.800619,-0.3700,0.2510,0.6670,0.803
1.804786,-0.3580,0.2010,0.6790,0.793
1.810465,-0.3750,0.1360,0.6240,0.741
1.814543,-0.3840,0.1300,0.5550,0.687
1.819290,-0.3650,0.1030,0.4330,0.576
1.824086,-0.2930,0.1160,0.3240,0.452
1.828861,-0.2350,0.1520,0.2040,0.346
1.833386,-0.1780,0.2190,0.1090,0.303
1.838789,-0.1390,0.2600,0.0410,0.298
1.843237,-0.1150,0.2070,0.0000,0.237
1.848641,-0.0500,0.1330,-0.0110,0.143
1.852529,0.0770,0.0670,-0.0120,0.103
1.857436,0.1760,0.0040,0.0250,0.178
1.862077,0.3160,0.0090,0.0770,0.325
1.867004,0.3740,0.0290,0.1680,0.411
1.871376,0.4290,0.0890,0.2610,0.510
1.876061,0.4330,0.1740,0.3000,0.555
1.880391,0.3830,0.2450,0.2990,0.544
1.884767,0.2990,0.3030,0.3150,0.530
1.890577,0.2480,0.3410,0.2610,0.496
1.895870,0.1860,0.3790,0.1530,0.449
1.899729,0.1120,0.3870,0.0460,0.405
1.904573,0.0590,0.3810,-0.1180,0.403
1.909392,-0.0010,0.4130,-0.2650,0.491
1.913423,-0.0080,0.3760,-0.4250,0.568
1.918865,0.0000,0.3210,-0.5310,0.620
1.923851,0.0060,0.2250,-0.6760,0.712
1.927914,0.0540,0.2020,-0.8090,0.836
1.932585,0.1430,0.1120,-0.8740,0.893
1.937692,0.2430,0.0140,-0.9030,0.935
1.945106,0.3710,-0.0480,-0.9000,0.975
1.947366,0.5150,-0.0790,-0.8450,0.993
1.951789,0.6190,-0.1080,-0.8030,1.020
1.957288,0.6750,-0.1460,-0.7590,1.026
1.960806,0.7340,-0.1600,-0.6910,1.021
1.966923,0.7420,-0.1180,-0.6510,0.994
1.971226,0.7370,-0.1300,-0.6250,0.975
1.977630,0.6840,-0.0690,-0.5820,0.901
1.980284,0.7010,-0.0400,-0.5420,0.887
1.985259,0.6810,0.0040,-0.4750,0.830
1.989248,0.6220,0.0750,-0.3950,0.741
1.994326,0.5080,0.0910,-0.3230,0.609
1.999863,0.4500,0.1480,-0.2280,0.526
2.004106,0.3660,0.2040,-0.1610,0.449
2.009121,0.2780,0.2160,-0.1280,0.375
2.013548,0.2470,0.2410,-0.1130,0.363
2.018264,0.1790,0.2670,-0.1400,0.351
2.022347,0.0960,0.2910,-0.1790,0.355
2.028443,0.0760,0.3050,-0.2230,0.385
2.031908,0.0350,0.2840,-0.2880,0.406
2.037246,0.0080,0.3460,-0.3540,0.495
2.046260,-0.0450,0.3530,-0.4050,0.539
2.047030,0.0230,0.3170,-0.4310,0.536
2.054745,0.0530,0.2800,-0.4680,0.548
2.056432,0.1660,0.2450,-0.4790,0.563
2.060193,0.3350,0.1570,-0.4210,0.560
2.065171,0.4850,0.0440,-0.3190,0.582
2.070057,0.6810,-0.0440,-0.2340,0.721
2.075565,0.8120,-0.1320,-0.1220,0.832
2.079223,0.8350,-0.1510,-0.0790,0.852
2.084574,0.6680,-0.1210,-0.0260,0.679
2.089395,0.5000,-0.0860,-0.0240,0.508
2.094475,0.2770,-0.0090,-0.0210,0.278
2.099634,0.0480,0.0750,-0.0720,0.115
2.103008,-0.1380,0.2080,-0.1110,0.273
2.111219,-0.2720,0.3020,-0.0420,0.409
2.112925,-0.4210,0.4110,0.0660,0.592
2.117960,-0.4600,0.4460,0.1690,0.663
2.122018,-0.4840,0.5020,0.3330,0.773
2.126569,-0.5240,0.4910,0.5080,0.880
2.131806,-0.5230,0.4810,0.6840,0.986
2.136294,-0.4400,0.4900,0.7810,1.022
2.143208,-0.3660,0.5050,0.9030,1.097
2.146252,-0.2670,0.5060,1.0120,1.163
2.151267,-0.1680,0.5040,1.0810,1.204
2.155527,-0.1050,0.4480,1.1090,1.201
2.160593,-0.0470,0.4300,1.0840,1.167
2.165120,0.0230,0.4230,0.9910,1.078
2.169339,0.0240,0.4570,0.9130,1.021
2.175011,0.0350,0.4830,0.8100,0.944
2.178572,0.0340,0.5570,0.7180,0.909
2.184211,-0.0080,0.5760,0.6400,0.861
2.188351,-0.0870,0.5520,0.5280,0.769
2.193684,-0.1710,0.5300,0.4500,0.716
2.198395,-0.2420,0.5240,0.3980,0.701
2.203085,-0.3250,0.4780,0.3460,0.674
2.208319,-0.3320,0.3930,0.3530,0.624
2.212261,-0.3300,0.3480,0.3550,0.597
2.217270,-0.3150,0.2780,0.4110,0.588
2.221431,-0.3140,0.2370,0.5330,0.662
2.227043,-0.2690,0.1370,0.6120,0.682
2.234126,-0.2390,0.0040,0.6780,0.719
2.236097,-0.1440,-0.1550,0.7990,0.827
2.241262,-0.0510,-0.3130,0.8650,0.921
2.246529,0.0610,-0.4140,0.8970,0.990
2.249956,0.1060,-0.5240,0.9200,1.064
2.254384,0.1490,-0.6250,0.9290,1.130
2.259937,0.1900,-0.6990,0.9120,1.165
2.264720,0.2160,-0.6570,0.8140,1.068
2.268696,0.2270,-0.6350,0.7700,1.024
2.273178,0.2250,-0.5880,0.7260,0.961
2.278761,0.1850,-0.4740,0.6390,0.817
2.288174,0.1710,-0.4120,0.6080,0.754
2.288883,0.1210,-0.3970,0.5670,0.703
2.292520,0.0880,-0.3700,0.5670,0.683
2.299784,0.0560,-0.3530,0.5410,0.648
2.302024,0.0450,-0.3410,0.5010,0.608
2.306213,-0.0030,-0.3740,0.4080,0.553
2.311364,-0.0640,-0.3820,0.3430,0.517
2.316255,-0.1530,-0.3510,0.2680,0.467
2.321462,-0.2650,-0.3450,0.2300,0.492
2.325659,-0.4870,-0.3690,0.1800,0.637
2.331755,-0.6680,-0.4200,0.0890,0.794
2.336063,-0.7840,-0.4320,-0.0390,0.896
2.339892,-0.9080,-0.4800,-0.0900,1.031
2.344841,-0.9710,-0.4740,-0.2100,1.101
2.351516,-0.9950,-0.5080,-0.2340,1.141
2.359261,-0.8530,-0.5150,-0.2550,1.029
2.360981,-0.8110,-0.5320,-0.2530,1.002
2.364208,-0.7430,-0.5350,-0.2240,0.943
2.369055,-0.6690,-0.4600,-0.2040,0.837
2.372583,-0.6920,-0.4190,-0.1640,0.825
2.378210,-0.7480,-0.3790,-0.1220,0.847
2.383682,-0.8050,-0.2720,-0.0810,0.854
2.387598,-0.7930,-0.1830,-0.0550,0.816
2.392597,-0.8560,-0.1030,-0.0680,0.865
2.397824,-0.8290,-0.0670,-0.0520,0.833
2.401921,-0.8270,-0.0730,-0.0770,0.834
2.406747,-0.7070,-0.0770,-0.1000,0.718
2.411757,-0.5890,-0.1670,-0.1780,0.638
2.415949,-0.4750,-0.2840,-0.2560,0.610
2.422131,-0.4030,-0.3750,-0.4020,0.682
2.425709,-0.3590,-0.4630,-0.5400,0.797
2.432051,-0.3820,-0.5640,-0.7010,0.977
2.435868,-0.4640,-0.6230,-0.8350,1.140
2.440026,-0.5350,-0.6390,-0.8890,1.219
2.445060,-0.5620,-0.6350,-0.9620,1.282
2.453710,-0.6080,-0.6180,-0.9370,1.277
2.454956,-0.5880,-0.6110,-0.8180,1.178
2.458475,-0.4880,-0.5680,-0.6920,1.020
2.463879,-0.4360,-0.5400,-0.5070,0.860
2.468422,-0.3600,-0.5510,-0.2690,0.711
2.473116,-0.2980,-0.5880,-0.0040,0.659
2.477774,-0.2070,-0.5580,0.2730,0.655
2.481780,-0.1270,-0.6030,0.5500,0.826
2.488283,-0.0750,-0.6520,0.8010,1.036
2.491765,0.0320,-0.7170,1.0120,1.241
2.496094,0.1050,-0.6550,1.1870,1.360
2.501350,0.1730,-0.6770,1.3160,1.490
2.506553,0.2290,-0.6520,1.3940,1.556
2.511349,0.2980,-0.6040,1.4050,1.558
2.515293,0.3040,-0.5190,1.2730,1.408
2.521085,0.2580,-0.4980,1.0660,1.205
2.525583,0.2240,-0.4840,0.8470,1.001
2.530142,0.1620,-0.4170,0.6300,0.773
2.534981,0.1010,-0.3440,0.3450,0.498
2.538758,0.0620,-0.2650,0.0870,0.286
2.543696,0.0640,-0.1730,-0.1570,0.242
2.551089,0.0750,-0.0830,-0.3330,0.351
2.556223,0.0920,0.0080,-0.5090,0.517
2.558418,0.1120,0.0730,-0.6170,0.631
2.562234,0.1210,0.1650,-0.6980,0.727
2.567219,0.1250,0.1870,-0.7270,0.761
2.572665,0.1520,0.1940,-0.7790,0.817
2.577104,0.1270,0.2040,-0.7780,0.814
2.581344,0.1170,0.2280,-0.8040,0.844
