time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.190267,0.0110,-0.0270,0.1790,0.181
0.194191,0.0790,-0.0400,0.1780,0.199
0.198828,0.0650,-0.0260,0.1780,0.191
0.203523,0.0220,-0.0350,0.1490,0.155
0.208849,-0.0040,0.0050,0.1220,0.122
0.213560,-0.0180,0.0040,0.0820,0.084
0.217945,-0.0310,0.0160,0.0680,0.076
0.222593,0.0070,0.0020,0.0410,0.042
0.227367,0.0470,0.0140,0.0280,0.056
0.231929,0.0460,0.0130,0.0280,0.055
0.236589,0.0590,0.0260,0.0560,0.085
0.241552,0.0550,0.0250,0.0830,0.103
0.247372,0.0400,0.0240,0.0700,0.084
0.251115,-0.0010,0.0230,0.0570,0.061
0.255720,-0.0150,0.0490,0.0160,0.054
0.260597,-0.0410,0.0580,0.0040,0.071
0.269775,0.0000,0.0560,-0.0480,0.074
0.270406,0.0390,0.0550,-0.0890,0.112
0.274636,0.0110,0.0400,-0.1020,0.110
0.285859,0.0360,0.0480,-0.1000,0.117
0.286584,0.0490,0.0330,-0.1000,0.116
0.289133,0.0770,0.0330,-0.1130,0.141
0.293475,0.1040,0.0320,-0.1270,0.167
0.298668,0.1110,0.0160,-0.0990,0.150
0.303531,0.0970,0.0290,-0.0710,0.124
0.308190,0.0840,0.0020,0.0090,0.085
0.313175,0.0570,0.0030,0.0770,0.096
0.317885,0.0420,0.0060,0.1170,0.124
0.322332,0.0280,-0.0070,0.1580,0.161
0.327139,-0.0110,-0.0060,0.1170,0.118
0.332274,-0.0640,0.0060,0.1030,0.121
0.336032,-0.0470,0.0320,0.0500,0.076
0.341858,-0.0460,0.0310,-0.0040,0.056
0.345880,-0.0180,0.0300,-0.0580,0.068
0.350402,0.0360,0.0290,-0.1120,0.121
0.355412,0.0080,-0.0130,-0.1380,0.139
0.360187,0.0080,-0.0280,-0.1240,0.127
0.364433,-0.0320,-0.0010,-0.0970,0.102
0.369269,-0.0600,-0.0140,-0.0560,0.083
0.377079,-0.0690,-0.0260,-0.0160,0.075
0.378814,-0.0550,-0.0390,0.0100,0.068
0.383622,-0.0550,-0.0390,0.0650,0.094
0.388629,-0.0410,-0.0380,0.0780,0.096
0.393414,-0.0130,-0.0080,0.0770,0.078
0.397742,-0.0120,0.0040,0.0770,0.078
0.402374,-0.0110,-0.0080,0.0770,0.078
0.407620,0.0020,0.0040,0.0360,0.036
0.412725,-0.0230,0.0290,-0.0160,0.040
0.416914,-0.0370,0.0420,-0.0160,0.058
0.422249,-0.0230,0.0280,0.0240,0.043
0.426242,-0.0100,0.0420,0.0380,0.058
0.431068,0.0280,0.0400,0.0250,0.055
0.435556,0.0270,0.0260,0.0250,0.045
0.440790,0.0540,0.0120,-0.0150,0.057
0.445180,0.0270,0.0110,-0.0150,0.033
0.450072,0.0000,0.0100,-0.0140,0.017
0.455054,-0.0670,-0.0170,0.0390,0.079
0.459965,-0.0540,-0.0040,0.0670,0.086
0.464704,-0.0410,0.0220,0.0810,0.093
0.475985,0.0110,0.0340,0.0670,0.076
0.476734,0.0380,0.0460,0.0270,0.065
0.478133,-0.0030,0.0320,0.0270,0.042
0.483435,-0.0440,0.0310,0.0000,0.054
0.487766,-0.0550,0.0420,0.0290,0.075
0.492418,-0.0420,0.0680,0.0560,0.098
0.497404,0.0100,0.0670,0.0290,0.074
0.503295,0.0220,0.0520,0.0570,0.080
0.506845,0.0440,0.0620,0.0450,0.088
0.511896,0.0290,0.0740,0.0720,0.107
0.516471,0.0000,0.0590,0.1000,0.116
0.520819,0.0000,0.0580,0.1270,0.140
0.525712,-0.0010,0.0300,0.1140,0.118
0.530583,0.0520,0.0020,0.0600,0.079
0.535066,0.1200,-0.0260,-0.0070,0.123
0.539990,0.1480,-0.0550,-0.0740,0.174
0.545268,0.0880,-0.0560,-0.1560,0.188
0.549597,0.0750,-0.0300,-0.1960,0.212
0.554000,0.0220,-0.0310,-0.2360,0.239
0.558964,-0.0450,-0.0180,-0.2500,0.255
0.563620,-0.0790,-0.0350,-0.2480,0.263
0.574637,-0.0650,-0.0350,-0.2210,0.233
0.575098,-0.0800,-0.0350,-0.1940,0.213
0.577824,-0.0820,-0.0070,-0.1260,0.150
0.582430,-0.0650,0.0180,-0.0710,0.098
0.587182,-0.0940,0.0050,-0.0170,0.096
0.592217,-0.0960,-0.0070,0.0230,0.099
0.596800,-0.1240,-0.0060,0.1040,0.162
0.603478,-0.1060,-0.0280,0.1570,0.191
0.606132,-0.0520,-0.0140,0.1970,0.204
0.611214,-0.0120,-0.0410,0.2250,0.229
0.615611,0.0270,-0.0690,0.2250,0.237
0.620326,0.0630,-0.0360,0.2220,0.234
0.625488,0.1020,-0.0500,0.1950,0.226
0.629972,0.1150,-0.0240,0.1680,0.205
0.634863,0.1150,-0.0250,0.0870,0.146
0.639918,0.0820,-0.0250,-0.0070,0.086
0.644486,0.0820,-0.0400,-0.0750,0.118
0.649809,0.0680,0.0000,-0.1160,0.134
0.653459,0.0680,0.0260,-0.1430,0.160
0.658187,0.0500,0.0470,-0.1540,0.169
0.663545,0.0090,0.0870,-0.1400,0.165
0.675192,-0.0040,0.1290,-0.1270,0.181
0.676257,0.0080,0.1430,-0.0730,0.161
0.677479,0.0200,0.1090,-0.0430,0.119
0.682082,0.0600,0.1100,-0.0160,0.126
0.686591,0.1000,0.0840,-0.0030,0.131
0.691589,0.0460,0.0720,0.0230,0.088
0.696204,-0.0190,0.0430,0.0090,0.048
0.701394,-0.0190,0.0170,0.0640,0.069
0.705639,-0.0320,0.0180,0.0910,0.098
0.710696,-0.0320,0.0320,0.1180,0.126
0.715142,-0.0560,0.0210,0.1310,0.144
0.720006,-0.0560,-0.0050,0.1440,0.155
0.724560,-0.0290,0.0080,0.1710,0.174
0.729750,0.0370,0.0210,0.1850,0.190
0.734225,0.0980,0.0370,0.1840,0.212
0.738748,0.0830,0.0370,0.1570,0.181
0.743480,0.0420,0.0090,0.0880,0.098
0.748251,0.0150,-0.0310,0.0480,0.059
0.753271,0.0010,-0.0290,0.0060,0.030
0.757708,0.0410,-0.0290,-0.0340,0.061
0.762798,0.0410,-0.0290,-0.0340,0.061
0.773505,0.0270,-0.0020,-0.0200,0.034
0.774373,0.0370,0.0350,-0.0330,0.061
0.776787,0.0370,0.0200,-0.0320,0.053
0.781715,0.0100,0.0060,-0.0590,0.060
0.788266,-0.0030,-0.0340,-0.0730,0.081
0.790848,-0.0540,-0.0210,-0.0590,0.083
0.795631,-0.1080,-0.0220,-0.0580,0.125
0.800478,-0.1360,0.0030,-0.1130,0.177
0.805381,-0.1090,0.0020,-0.1260,0.167
0.810622,-0.1150,0.0270,-0.0430,0.126
0.814625,-0.0880,0.0530,0.0650,0.122
0.819392,-0.0210,0.0400,0.1470,0.154
0.823943,-0.0090,0.0120,0.1740,0.175
0.829145,0.0030,-0.0240,0.1320,0.134
0.834255,-0.0240,-0.0370,0.0910,0.101
0.838273,-0.0370,-0.0370,0.0370,0.064
0.843450,0.0040,-0.0380,-0.0300,0.049
0.847943,-0.0200,-0.0250,-0.0980,0.103
0.854287,-0.0050,-0.0380,-0.1530,0.158
0.859014,-0.0180,-0.0520,-0.1660,0.175
0.862187,-0.0580,-0.0370,-0.1120,0.131
0.866671,-0.0410,-0.0090,-0.0310,0.052
0.871317,-0.0140,0.0180,0.0360,0.043
0.877454,-0.0020,0.0190,0.0900,0.092
0.881038,0.0240,0.0200,0.1580,0.161
0.885816,0.0080,0.0480,0.1850,0.191
0.891102,0.0070,0.0350,0.1980,0.201
0.895141,0.0060,0.0210,0.1580,0.160
0.900241,0.0050,0.0200,0.1030,0.105
0.904685,0.0170,-0.0060,0.0350,0.039
0.910312,0.0310,0.0060,0.0080,0.033
0.914279,0.0310,0.0190,-0.0310,0.048
0.919213,0.0320,0.0320,-0.0450,0.064
0.923970,0.0560,0.0300,-0.0040,0.064
0.928335,0.0840,0.0300,0.0090,0.090
0.933444,0.0990,0.0040,0.0220,0.101
0.937802,0.0870,0.0180,0.0360,0.096
0.943112,0.0200,0.0190,0.0220,0.035
0.947402,-0.0320,0.0470,-0.0590,0.082
0.952014,-0.0020,0.1030,-0.1140,0.154
0.957618,-0.0130,0.1320,-0.0330,0.137
0.961413,-0.0360,0.1280,0.0630,0.147
0.966269,-0.0760,0.0610,0.1450,0.175
0.970905,-0.0610,0.0340,0.1580,0.173
0.977509,-0.0610,-0.0050,0.1580,0.169
0.981050,-0.0690,-0.0280,0.1290,0.149
0.991523,-0.0550,-0.0280,0.1160,0.131
0.992296,-0.0410,0.0120,0.0750,0.086
0.994865,-0.0140,-0.0020,0.0480,0.050
0.999762,0.0250,0.0090,0.0080,0.028
1.004232,0.0110,0.0080,-0.0180,0.023
1.008727,0.0110,-0.0060,-0.0450,0.047
1.013603,-0.0290,0.0060,-0.0450,0.054
1.018731,0.0110,-0.0080,-0.0850,0.086
1.024161,0.0110,0.0040,-0.0850,0.086
1.027983,0.0530,-0.0360,-0.0980,0.117
1.033257,0.0680,-0.0500,-0.0980,0.129
1.037186,0.0520,-0.0620,-0.1120,0.138
1.041885,0.0000,-0.0340,-0.1120,0.117
1.046590,-0.0260,-0.0340,-0.1130,0.121
1.051577,-0.0800,-0.0200,-0.1130,0.140
1.056802,-0.0870,-0.0080,-0.0850,0.122
1.061344,-0.0720,-0.0070,-0.0440,0.085
1.066446,-0.0310,-0.0210,-0.0300,0.048
1.070464,0.0100,-0.0210,-0.0030,0.023
1.076430,-0.0020,-0.0320,0.0360,0.048
1.080276,-0.0160,-0.0050,0.0360,0.040
1.086997,-0.0290,-0.0060,0.0360,0.047
1.090686,0.0250,-0.0200,0.0230,0.039
1.094296,0.0230,-0.0330,0.0090,0.041
1.098869,0.0100,-0.0330,0.0360,0.050
1.103459,0.0110,-0.0470,0.0370,0.061
1.108309,-0.0420,-0.0610,0.0370,0.083
1.113026,-0.0130,-0.0690,0.0350,0.078
1.117819,0.0010,-0.0410,0.0210,0.046
1.122882,0.0290,-0.0270,-0.0060,0.040
1.127173,0.0580,-0.0260,0.0070,0.064
1.132079,0.0040,0.0020,0.0330,0.033
1.136759,0.0050,0.0170,0.1010,0.103
1.141374,-0.0480,0.0460,0.1280,0.144
1.146210,-0.0340,0.0330,0.1550,0.162
1.151093,-0.0060,0.0230,0.1540,0.156
1.156549,0.0480,0.0100,0.1670,0.174
1.160466,0.0610,0.0240,0.1530,0.166
1.165124,0.0620,0.0100,0.1400,0.153
1.170149,0.0320,0.0500,0.1130,0.128
1.175503,0.0590,0.0760,0.0450,0.106
1.179471,0.0460,0.0750,-0.0080,0.088
1.187038,0.0460,0.0610,-0.0350,0.084
1.189076,0.0680,0.0310,-0.0210,0.078
1.193522,0.0670,0.0030,-0.0070,0.067
1.198607,0.0790,0.0300,0.0190,0.087
1.203122,0.0370,0.0030,0.0740,0.083
1.207902,0.0210,-0.0070,0.0860,0.089
1.212409,-0.0470,-0.0070,0.0860,0.098
1.217761,-0.0470,-0.0210,0.0320,0.061
1.221994,-0.0340,-0.0220,-0.0350,0.054
1.226790,-0.0050,0.0030,-0.0610,0.061
1.231668,0.0220,0.0160,-0.1160,0.119
1.236700,0.0640,0.0160,-0.1160,0.133
1.241075,0.0390,0.0300,-0.1020,0.113
1.245550,0.0130,0.0400,-0.0740,0.085
1.250420,-0.0120,0.0410,-0.0330,0.054
1.255136,-0.0100,0.0560,-0.0060,0.057
1.259773,-0.0360,0.0430,0.0470,0.073
1.264608,-0.0200,0.0300,0.0740,0.082
1.269538,-0.0050,0.0310,0.1150,0.119
1.275799,0.0080,0.0170,0.1150,0.117
1.283138,0.0360,0.0300,0.0740,0.088
1.284240,0.0220,0.0280,0.0070,0.036
1.288251,0.0220,0.0000,-0.0460,0.051
1.293132,-0.0180,-0.0140,-0.0870,0.090
1.297915,-0.0310,-0.0140,-0.1140,0.119
1.303167,-0.0550,-0.0300,-0.1400,0.153
1.307693,-0.0700,0.0090,-0.1260,0.144
1.312838,-0.0580,-0.0040,-0.0450,0.074
1.316811,-0.0330,-0.0040,0.0500,0.060
1.321826,-0.0070,-0.0140,0.1170,0.118
1.326330,0.0040,-0.0140,0.1440,0.145
1.331108,-0.0100,-0.0010,0.1170,0.117
1.336194,0.0160,0.0100,0.1030,0.105
1.340711,0.0010,0.0230,0.0760,0.079
1.346613,0.0280,0.0230,0.0360,0.051
1.349980,0.0420,0.0220,0.0090,0.048
1.354895,0.0830,0.0350,-0.0450,0.101
1.359309,0.0660,0.0320,-0.0710,0.102
1.364261,0.0520,0.0190,-0.0570,0.079
1.369156,0.0260,0.0190,-0.0300,0.044
1.376389,-0.0130,0.0340,-0.0030,0.037
1.387522,0.0000,0.0210,0.0360,0.042
1.389680,0.0010,0.0090,0.0630,0.064
1.390054,0.0560,-0.0030,0.0760,0.094
1.392736,0.0440,-0.0020,0.0760,0.088
1.397298,0.0430,0.0000,0.0890,0.099
1.403997,-0.0100,-0.0130,0.0480,0.051
1.407024,-0.0490,-0.0130,0.0480,0.070
1.412316,-0.0620,-0.0270,0.0210,0.071
1.416247,-0.0570,-0.0260,0.0070,0.063
1.421112,-0.0290,-0.0130,-0.0050,0.032
1.425715,-0.0290,-0.0290,-0.0590,0.072
1.430524,-0.0160,-0.0300,-0.0580,0.067
1.435134,-0.0150,-0.0450,-0.0580,0.075
1.440001,0.0100,-0.0330,-0.0850,0.092
1.445899,0.0370,-0.0490,-0.0980,0.116
1.449549,0.0490,-0.0640,-0.1110,0.137
1.454223,0.0450,-0.0780,-0.1110,0.143
1.458799,0.0710,-0.0930,-0.1240,0.170
1.463700,0.0970,-0.0940,-0.1370,0.192
1.468308,0.0690,-0.0940,-0.1510,0.191
1.473171,0.0770,-0.0790,-0.1510,0.187
1.481881,0.0900,-0.0510,-0.1110,0.152
1.483087,0.1030,-0.0500,-0.0710,0.135
1.487141,0.0900,-0.0340,-0.0170,0.098
1.491998,0.1100,-0.0170,0.0210,0.113
1.496652,0.1240,0.0000,0.0340,0.129
1.501701,0.0710,0.0150,0.0740,0.104
1.506105,0.0330,0.0310,0.1000,0.110
1.511258,0.0070,0.0220,0.1530,0.155
1.515573,-0.0030,0.0250,0.1390,0.141
1.520302,-0.0280,0.0260,0.1790,0.183
1.525152,-0.0130,0.0140,0.1650,0.166
1.530164,-0.0230,0.0550,0.1650,0.175
1.534866,-0.0490,0.0560,0.0970,0.122
1.539553,-0.1020,0.0560,0.0290,0.120
1.544859,-0.1140,0.0550,-0.0380,0.132
1.548912,-0.1050,0.0490,-0.1310,0.175
1.553557,-0.1310,0.0080,-0.1440,0.195
1.558902,-0.1170,-0.0180,-0.1440,0.186
1.563638,-0.0620,-0.0300,-0.0900,0.113
1.567977,-0.0310,-0.0290,-0.0770,0.088
1.574698,-0.0310,-0.0270,-0.0370,0.055
1.584222,-0.0300,-0.0260,0.0030,0.040
1.584823,-0.0300,-0.0110,0.0570,0.065
1.587090,-0.0660,-0.0070,0.1100,0.128
1.591933,-0.0520,0.0070,0.1500,0.159
1.596495,-0.0520,0.0210,0.1500,0.160
1.600881,-0.0250,0.0210,0.1360,0.140
1.605681,0.0010,0.0360,0.1360,0.141
1.610610,0.0010,0.0360,0.1360,0.141
1.615358,-0.0250,0.0360,0.1220,0.130
1.619809,-0.0390,0.0630,0.1090,0.132
1.625003,-0.0370,0.0480,0.0820,0.102
1.629542,-0.0220,0.0750,0.0550,0.096
1.635333,-0.0080,0.0750,0.0550,0.093
1.639093,-0.0210,0.1160,0.0140,0.119
1.644221,-0.0320,0.0700,-0.0100,0.078
1.648910,-0.0180,0.0430,-0.0100,0.048
1.653705,-0.0040,0.0290,-0.0240,0.038
1.658293,-0.0040,0.0020,0.0300,0.030
1.663396,-0.0040,-0.0090,0.0430,0.044
1.671682,-0.0460,0.0040,0.0560,0.073
1.672624,-0.0330,0.0040,0.0700,0.077
1.680570,-0.0070,-0.0080,0.0830,0.084
1.681780,-0.0070,-0.0060,0.0830,0.084
1.687183,-0.0080,0.0070,0.0960,0.097
1.690974,0.0040,0.0200,0.0960,0.098
1.695727,0.0030,0.0060,0.0960,0.096
1.701327,-0.0090,-0.0050,0.0960,0.097
1.705054,-0.0090,-0.0330,0.0820,0.089
1.709956,0.0180,-0.0340,0.0420,0.057
1.714925,0.0460,-0.0350,0.0290,0.065
1.719525,0.0300,-0.0210,-0.0250,0.044
1.724564,0.0310,0.0040,-0.0520,0.061
1.728873,0.0170,0.0170,-0.0920,0.095
1.734665,0.0040,-0.0100,-0.0920,0.093
1.738523,0.0050,0.0010,-0.0780,0.078
1.743095,-0.0070,-0.0260,-0.0910,0.095
1.747859,-0.0070,-0.0400,-0.0770,0.087
1.752669,-0.0060,-0.0130,-0.0640,0.066
1.757569,-0.0060,-0.0140,-0.0500,0.052
1.762149,0.0330,0.0000,-0.0630,0.071
1.769857,0.0330,-0.0140,-0.0770,0.085
1.771358,0.0320,-0.0410,-0.0770,0.093
1.779132,0.0160,-0.0660,-0.0510,0.085
1.782125,0.0160,-0.0790,-0.0780,0.112
1.785720,-0.0110,-0.0650,-0.0510,0.083
1.790388,-0.0250,-0.0510,-0.0240,0.062
1.795310,0.0140,-0.0100,-0.0110,0.020
1.800856,0.0010,-0.0220,0.0020,0.022
1.804503,-0.0110,0.0180,0.0010,0.021
1.810271,-0.0090,0.0190,0.0560,0.060
1.814505,0.0040,0.0590,0.0700,0.092
1.819212,0.0050,0.0600,0.0690,0.092
1.823979,0.0060,0.0610,0.0560,0.083
1.828609,0.0070,0.0470,0.0280,0.055
1.833924,-0.0170,0.0450,0.0020,0.048
1.837936,-0.0170,0.0180,-0.0110,0.027
1.842627,-0.0030,0.0040,-0.0380,0.038
1.847591,-0.0040,0.0040,-0.0380,0.038
1.852426,-0.0050,-0.0090,-0.0240,0.026
1.857201,0.0200,-0.0230,0.0290,0.042
1.861701,0.0180,0.0030,0.0700,0.072
1.872118,-0.0100,0.0170,0.0970,0.099
1.873244,-0.0490,0.0290,0.0440,0.072
1.879334,-0.0370,0.0550,-0.0780,0.102
1.880869,-0.0240,0.0670,-0.1730,0.187
1.885306,-0.0100,0.0660,-0.3080,0.315
1.889990,0.0160,0.0410,-0.3860,0.389
1.894725,0.0300,0.0530,-0.4260,0.430
1.899889,0.0170,0.0680,-0.4130,0.419
1.904047,0.0180,0.0830,-0.3450,0.355
1.908856,0.0050,0.0740,-0.2740,0.284
1.913592,-0.0190,0.0890,-0.2340,0.251
1.918346,-0.0450,0.0920,-0.1530,0.184
1.923505,-0.0440,0.1220,-0.0860,0.156
1.928081,-0.0270,0.1040,-0.0300,0.112
1.932532,-0.0390,0.0920,0.0100,0.100
1.937293,-0.0520,0.0950,0.0500,0.119
1.941931,-0.0650,0.0690,0.0630,0.114
1.947301,-0.0980,0.0560,0.0770,0.137
1.951489,-0.0970,0.0570,0.1030,0.153
1.956558,-0.0950,0.0590,0.0890,0.143
1.961400,-0.0810,0.0330,0.0750,0.115
1.965974,-0.0870,0.0470,0.0620,0.117
1.970544,-0.0990,0.0340,0.0620,0.122
1.980481,-0.0840,0.0770,0.0610,0.129
1.981911,-0.0970,0.0510,0.0600,0.125
1.984594,-0.0780,0.0770,0.0610,0.125
1.989486,-0.0240,0.0920,0.0880,0.130
1.994002,0.0160,0.0660,0.1150,0.134
1.999755,0.0560,0.0410,0.1410,0.157
2.003905,0.0380,0.0170,0.1530,0.159
2.008222,0.0360,-0.0080,0.1260,0.131
2.013270,0.0220,0.0060,0.0840,0.087
2.017813,0.0210,-0.0060,0.0700,0.073
2.022416,0.0440,-0.0030,0.0690,0.082
2.027432,0.0300,-0.0020,0.0690,0.075
2.032867,0.0300,0.0120,0.0680,0.075
2.036678,0.0720,0.0410,0.0540,0.099
2.041541,0.0930,0.0540,0.0540,0.120
2.046269,0.0810,0.0550,0.0540,0.112
2.051059,0.0690,0.0710,0.0390,0.106
2.055692,0.0440,0.0730,0.0520,0.100
2.060570,0.0170,0.0600,0.0790,0.101
2.065390,-0.0200,0.0620,0.0920,0.113
2.069929,-0.0870,0.0100,0.1320,0.158
2.074832,-0.0580,0.0390,0.1860,0.199
2.079495,-0.0410,0.0560,0.2400,0.250
2.085568,-0.0680,0.0570,0.2670,0.281
2.095065,-0.0670,0.0570,0.3210,0.333
2.095914,-0.0810,0.0430,0.3350,0.347
2.099667,-0.1030,-0.0050,0.3060,0.323
2.103253,-0.0760,-0.0340,0.2110,0.227
2.107806,-0.0640,-0.0640,0.1170,0.148
2.112604,-0.0390,-0.0810,-0.0040,0.090
2.117299,-0.0250,-0.0550,-0.0850,0.104
2.122876,-0.0130,-0.0160,-0.1390,0.141
2.126784,0.0380,-0.0190,-0.1650,0.170
2.131481,0.0500,-0.0200,-0.1380,0.148
2.136562,0.0330,-0.0480,-0.1240,0.137
2.141077,0.0590,-0.0210,-0.0970,0.115
2.145901,0.0580,-0.0080,-0.0010,0.059
2.150707,0.0300,0.0460,0.0390,0.067
2.157728,0.0400,0.0820,0.0270,0.095
2.160082,0.0250,0.1080,0.0270,0.114
2.165636,0.0660,0.1070,0.0270,0.129
2.169360,0.0930,0.0920,0.0280,0.134
2.174168,0.0620,0.0850,0.0030,0.105
2.179562,0.0340,0.0550,-0.0090,0.065
2.187146,-0.0190,0.0660,-0.0220,0.072
2.188598,-0.0330,0.0370,-0.0480,0.069
2.193776,-0.0440,0.0180,-0.0600,0.077
2.197965,-0.0590,-0.0240,-0.0730,0.097
2.204379,-0.0050,-0.0260,-0.0720,0.077
2.207089,0.0070,-0.0410,-0.0580,0.071
2.212732,0.0060,-0.0800,-0.0860,0.118
2.217126,-0.0070,-0.0810,-0.0990,0.128
2.222464,-0.0210,-0.0820,-0.0990,0.130
2.226522,-0.0070,-0.0820,-0.1120,0.139
2.230900,0.0440,-0.0930,-0.1410,0.175
2.235761,0.0990,-0.0790,-0.1140,0.170
2.240522,0.0860,-0.1050,-0.0870,0.161
2.246298,0.0730,-0.0900,-0.0730,0.137
2.250206,0.0300,-0.0850,-0.0480,0.102
2.256050,0.0030,-0.0690,-0.0350,0.077
2.259684,-0.0090,-0.0810,-0.0220,0.084
2.264723,-0.0220,-0.0790,0.0030,0.082
2.268998,0.0040,-0.0590,0.0550,0.081
2.273763,0.0040,-0.0430,0.0820,0.093
2.278382,0.0040,-0.0420,0.1220,0.129
2.286621,0.0170,-0.0540,0.1350,0.146
2.288024,0.0410,-0.0470,0.1330,0.147
2.292769,0.0410,-0.0730,0.1190,0.146
2.297870,-0.0130,-0.0450,0.0910,0.102
2.302897,-0.0400,-0.0170,0.0910,0.101
2.307034,-0.0380,0.0110,0.0770,0.087
2.311534,-0.0370,0.0260,0.0760,0.088
2.316315,-0.0090,0.0270,0.0350,0.045
2.321489,-0.0080,0.0290,-0.0050,0.030
2.325995,-0.0060,0.0270,-0.0860,0.090
2.330842,-0.0040,0.0140,-0.1280,0.129
2.335158,-0.0290,0.0300,-0.1690,0.174
2.339967,-0.0270,0.0590,-0.1970,0.207
2.344632,-0.0230,0.0540,-0.1810,0.190
2.349390,-0.0340,0.0690,-0.1540,0.172
2.354697,-0.0050,0.0580,-0.1010,0.117
2.359026,0.0220,0.0340,-0.0470,0.062
2.363673,0.0090,0.0090,-0.0210,0.025
2.368537,-0.0290,0.0530,0.0450,0.075
2.375442,-0.0690,0.0690,0.1120,0.149
2.378028,-0.0820,0.0720,0.1520,0.187
2.382845,-0.0770,0.1000,0.1800,0.220
2.387989,-0.0620,0.0610,0.1790,0.199
2.392565,-0.0470,0.0350,0.1510,0.162
2.396685,-0.0740,-0.0170,0.1230,0.145
2.401659,-0.1070,-0.0120,0.1220,0.163
2.406300,-0.0920,-0.0110,0.1220,0.153
2.411311,-0.0510,-0.0110,0.1220,0.133
2.415850,-0.0240,-0.0100,0.1220,0.125
2.421013,-0.0350,-0.0210,0.0930,0.102
2.425259,-0.0210,-0.0750,0.0800,0.112
2.430014,-0.0350,-0.1030,0.0390,0.116
2.435144,-0.0080,-0.1030,-0.0280,0.107
2.439365,0.0050,-0.1120,-0.0840,0.140
2.445478,-0.0070,-0.1400,-0.1380,0.197
2.449201,0.0340,-0.1400,-0.1790,0.230
2.454189,0.0620,-0.1540,-0.2470,0.298
2.458749,0.0470,-0.1620,-0.2490,0.301
2.463416,0.0740,-0.1750,-0.2490,0.313
2.468039,0.0480,-0.2010,-0.2090,0.294
2.473081,0.0350,-0.2120,-0.1280,0.250
2.482421,-0.0170,-0.1730,-0.0230,0.175
2.483425,-0.0450,-0.1420,0.0560,0.159
2.487246,-0.0730,-0.1390,0.1370,0.208
2.491698,-0.0460,-0.0960,0.1910,0.219
2.496235,-0.0200,-0.0850,0.2140,0.231
2.501030,-0.0070,-0.0680,0.1860,0.198
2.505764,0.0180,-0.0530,0.1440,0.154
2.511704,0.0300,-0.0650,0.1030,0.125
2.515343,0.0140,-0.0450,0.0730,0.087
2.520033,0.0000,-0.0160,0.0320,0.036
2.524747,0.0000,-0.0290,-0.0090,0.030
2.529524,0.0120,-0.0140,-0.0090,0.021
2.534528,0.0360,-0.0240,-0.0100,0.044
2.539177,0.0760,-0.0230,-0.0110,0.080
2.544228,0.0750,-0.0340,0.0420,0.092
2.548418,0.0740,-0.0190,0.0820,0.112
2.553247,0.0680,-0.0270,0.1200,0.141
2.557971,0.0930,0.0020,0.1470,0.174
2.562986,0.0640,0.0170,0.1600,0.173
2.567333,0.0340,0.0050,0.1320,0.136
2.571980,0.0170,-0.0040,0.1170,0.118
2.579424,0.0150,0.0100,0.1030,0.105
2.581465,-0.0140,-0.0150,0.0480,0.052
2.586940,-0.0150,-0.0140,-0.0060,0.021
