time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.244270,0.0220,0.0200,0.0210,0.036
0.248350,0.0210,-0.0060,-0.0190,0.029
0.253041,0.0340,-0.0200,-0.0190,0.044
0.258755,0.0060,-0.0450,-0.0180,0.049
0.263743,0.0060,-0.0310,-0.0320,0.045
0.268525,0.0190,-0.0320,-0.0320,0.049
0.272230,0.0180,-0.0180,-0.0460,0.053
0.276851,0.0420,-0.0170,-0.0730,0.086
0.281573,0.0140,-0.0170,-0.0730,0.076
0.288128,0.0140,-0.0040,-0.0730,0.074
0.291121,0.0140,-0.0180,-0.0730,0.076
0.296157,0.0120,-0.0160,-0.0450,0.049
0.300918,0.0390,0.0110,-0.0180,0.044
0.305435,0.0120,-0.0150,0.0220,0.029
0.310237,0.0390,-0.0010,0.0490,0.063
0.314982,0.0110,-0.0130,0.0630,0.065
0.319735,-0.0160,-0.0270,0.0770,0.083
0.325111,-0.0030,-0.0130,0.0910,0.092
0.328810,-0.0300,-0.0270,0.0630,0.075
0.334059,-0.0030,-0.0260,0.0630,0.068
0.338692,-0.0450,-0.0120,0.0360,0.059
0.343516,-0.0320,-0.0130,0.0090,0.036
0.348124,-0.0190,-0.0140,-0.0170,0.029
0.358002,-0.0310,-0.0260,-0.0310,0.051
0.358690,-0.0180,-0.0120,-0.0580,0.062
0.362300,-0.0180,0.0000,-0.0580,0.061
0.367559,-0.0330,-0.0130,-0.0720,0.080
0.371599,-0.0310,-0.0120,-0.0580,0.067
0.376239,-0.0180,0.0010,-0.0580,0.061
0.381063,-0.0320,0.0010,-0.0440,0.054
0.386706,-0.0190,-0.0110,-0.0440,0.049
0.390699,-0.0060,0.0020,-0.0310,0.032
0.395257,-0.0060,-0.0100,-0.0170,0.021
0.400278,0.0060,0.0300,-0.0170,0.035
0.404859,0.0060,0.0170,-0.0030,0.018
0.409626,0.0060,0.0160,-0.0030,0.017
0.414223,0.0060,0.0020,-0.0030,0.007
0.419791,0.0050,0.0030,0.0090,0.011
0.423994,-0.0210,0.0300,0.0090,0.038
0.428393,-0.0190,0.0150,0.0230,0.033
0.433252,-0.0190,0.0020,0.0090,0.021
0.437980,-0.0060,0.0150,0.0230,0.028
0.442962,-0.0330,0.0010,0.0090,0.034
0.447522,-0.0440,0.0140,0.0090,0.047
0.452767,-0.0440,0.0140,-0.0170,0.049
0.457238,-0.0170,0.0140,-0.0040,0.022
0.461827,-0.0580,0.0270,-0.0040,0.064
0.467498,-0.0420,0.0130,-0.0170,0.047
0.473882,-0.0420,0.0000,-0.0170,0.045
0.476337,-0.0160,0.0130,-0.0040,0.021
0.480665,-0.0290,0.0000,-0.0040,0.029
0.485431,-0.0150,0.0260,-0.0180,0.035
0.490223,-0.0150,-0.0010,-0.0040,0.016
0.494989,0.0110,0.0120,-0.0180,0.024
0.499927,0.0240,0.0000,-0.0310,0.039
0.504355,0.0100,0.0000,-0.0450,0.046
0.509349,0.0230,0.0000,-0.0580,0.062
0.513862,0.0240,0.0130,-0.0580,0.064
0.519130,0.0520,0.0000,-0.0720,0.089
0.523235,0.0230,0.0130,-0.0860,0.090
0.527903,0.0240,0.0000,-0.0860,0.089
0.533014,0.0250,0.0000,-0.0860,0.090
0.537370,0.0260,0.0000,-0.0580,0.064
0.542202,0.0260,-0.0100,-0.0580,0.064
0.547093,0.0000,-0.0090,-0.0440,0.045
0.556827,0.0010,0.0040,-0.0310,0.031
0.557634,0.0020,0.0050,-0.0310,0.031
0.561266,0.0160,0.0060,-0.0170,0.024
0.566041,0.0300,-0.0060,0.0090,0.032
0.570690,0.0440,0.0070,0.0100,0.046
0.575341,0.0580,0.0080,0.0100,0.059
0.580124,0.0550,-0.0040,-0.0030,0.055
0.585222,0.0680,-0.0310,0.0240,0.078
0.589612,0.0680,-0.0030,0.0240,0.072
0.594180,0.0540,-0.0300,0.0100,0.063
0.599126,0.0510,-0.0280,0.0380,0.069
0.603963,0.0240,-0.0410,0.0380,0.061
0.608602,0.0100,-0.0280,0.0240,0.038
0.613302,0.0380,-0.0410,0.0100,0.057
0.618262,0.0100,-0.0260,0.0240,0.037
0.622608,0.0110,-0.0390,0.0110,0.042
0.627242,0.0390,-0.0390,0.0240,0.060
0.632258,0.0260,-0.0390,0.0110,0.048
0.636810,0.0120,-0.0230,-0.0020,0.026
0.641801,0.0400,-0.0230,0.0110,0.047
0.646511,0.0540,-0.0230,0.0250,0.064
0.651181,0.0410,-0.0090,0.0250,0.049
0.656215,0.0130,-0.0210,0.0390,0.046
0.664031,0.0130,0.0060,0.0520,0.054
0.665351,0.0140,0.0060,0.0520,0.054
0.670113,0.0010,-0.0060,0.0390,0.039
0.675634,-0.0230,-0.0190,0.0390,0.049
0.679490,-0.0090,0.0080,0.0110,0.016
0.684607,-0.0230,-0.0050,-0.0010,0.024
0.689036,-0.0360,-0.0320,-0.0010,0.048
0.693869,-0.0340,0.0210,-0.0150,0.043
0.699423,-0.0330,0.0210,-0.0150,0.042
0.702921,-0.0200,0.0080,-0.0150,0.026
0.708091,0.0070,0.0360,-0.0010,0.037
0.712858,-0.0060,0.0470,-0.0020,0.047
0.717490,-0.0060,0.0470,0.0250,0.054
0.722169,-0.0060,0.0330,0.0380,0.051
0.726702,-0.0070,0.0330,0.0250,0.042
0.731804,0.0050,0.0440,-0.0290,0.053
0.736274,-0.0090,0.0560,-0.0700,0.090
0.742515,0.0300,0.0280,-0.1110,0.118
0.745972,0.0430,0.0550,-0.1110,0.131
0.750790,0.0520,0.0520,-0.1660,0.182
0.755360,0.0240,0.0380,-0.1390,0.146
0.763334,0.0510,0.0100,-0.1110,0.123
0.764834,0.0380,0.0100,-0.0710,0.081
0.769569,0.0230,-0.0010,-0.0430,0.049
0.774747,0.0510,-0.0150,-0.0020,0.053
0.779121,0.0250,-0.0290,0.0380,0.054
0.784156,0.0000,-0.0700,0.0650,0.096
0.788414,-0.0120,-0.0540,0.0650,0.085
0.792921,-0.0240,-0.0670,0.0780,0.106
0.797957,-0.0090,-0.0950,0.0780,0.123
0.802798,-0.0350,-0.1100,0.0510,0.126
0.808405,-0.0330,-0.0780,0.0110,0.085
0.812375,-0.0460,-0.0780,0.0240,0.094
0.817281,-0.0320,-0.0780,-0.0160,0.086
0.821626,-0.0320,-0.0640,-0.0430,0.083
0.826253,-0.0050,-0.0340,-0.0560,0.066
0.831143,-0.0050,-0.0330,-0.0560,0.065
0.836082,0.0070,-0.0190,-0.0560,0.060
0.841423,0.0200,-0.0040,-0.0420,0.047
0.845885,0.0190,0.0090,-0.0420,0.047
0.850142,0.0320,0.0100,-0.0420,0.054
0.854933,0.0600,-0.0020,-0.0420,0.073
0.859263,0.0470,0.0110,-0.0280,0.056
0.865848,0.0440,0.0110,-0.0420,0.062
0.869228,0.0310,0.0120,-0.0420,0.054
0.874648,0.0320,0.0390,-0.0420,0.066
0.879329,0.0330,0.0400,-0.0420,0.067
0.883255,0.0190,0.0250,-0.0280,0.042
0.887923,0.0340,0.0250,-0.0140,0.044
0.892705,0.0350,0.0110,0.0120,0.039
0.897262,0.0360,0.0250,0.0120,0.045
0.902341,0.0340,0.0360,0.0390,0.063
0.907596,0.0340,0.0220,0.0390,0.056
0.912224,0.0080,0.0230,0.0520,0.057
0.916593,0.0220,0.0370,0.0660,0.079
0.921794,0.0210,0.0210,0.0790,0.084
0.925882,0.0210,0.0210,0.0660,0.072
0.930548,0.0070,0.0210,0.0660,0.070
0.935361,0.0200,0.0220,0.0390,0.049
0.940874,0.0060,0.0200,0.0380,0.043
0.944865,0.0060,0.0070,0.0250,0.027
0.949788,0.0330,0.0210,-0.0010,0.039
0.954288,0.0320,0.0210,-0.0290,0.048
0.959459,0.0300,0.0070,-0.0420,0.052
0.964136,0.0560,-0.0050,-0.0420,0.070
0.968467,0.0960,-0.0050,-0.0420,0.105
0.973502,0.0820,-0.0050,-0.0420,0.092
0.977959,0.0640,-0.0430,-0.0410,0.087
0.983058,0.0900,-0.0700,-0.0280,0.117
0.987254,0.0760,-0.0570,-0.0280,0.099
0.992095,0.0620,-0.0430,-0.0280,0.080
0.998019,0.0580,-0.0280,-0.0140,0.066
1.001748,0.0440,-0.0140,-0.0140,0.048
1.006394,0.0580,0.0130,0.0000,0.059
1.011930,0.0440,0.0130,-0.0270,0.053
1.016672,0.0420,0.0000,-0.0130,0.044
1.020585,0.0690,0.0000,0.0130,0.070
1.025491,0.0550,0.0010,0.0130,0.057
1.029868,0.0560,0.0150,0.0270,0.064
1.034799,0.0270,-0.0230,0.0410,0.054
1.039656,0.0410,-0.0090,0.0540,0.068
1.044536,0.0270,-0.0090,0.0130,0.031
1.049330,0.0000,-0.0220,0.0410,0.047
1.054174,0.0130,-0.0080,0.0270,0.031
1.058678,0.0270,-0.0080,0.0130,0.031
1.065824,0.0000,-0.0220,0.0270,0.035
1.067819,0.0000,-0.0360,0.0270,0.045
1.072718,-0.0130,-0.0590,0.0000,0.060
1.077368,-0.0270,-0.0320,-0.0120,0.044
1.082039,0.0130,-0.0330,-0.0400,0.053
1.089251,-0.0280,-0.0190,-0.0530,0.063
1.091790,-0.0140,-0.0310,-0.0530,0.063
1.097370,-0.0150,-0.0030,-0.0670,0.069
1.101154,-0.0020,-0.0040,-0.0670,0.067
1.105998,-0.0160,-0.0040,-0.0670,0.069
1.110660,-0.0280,-0.0280,-0.0660,0.077
1.115607,0.0120,-0.0010,-0.0660,0.067
1.120080,0.0000,-0.0010,-0.0530,0.053
1.124607,-0.0140,0.0260,-0.0390,0.049
1.129355,0.0120,0.0250,-0.0530,0.060
1.134511,-0.0130,0.0250,-0.0390,0.048
1.138990,0.0000,0.0260,-0.0250,0.036
1.143592,-0.0260,0.0260,0.0010,0.037
1.148428,-0.0110,0.0250,0.0010,0.027
1.153377,-0.0230,0.0110,-0.0120,0.028
1.158345,-0.0090,0.0120,0.0010,0.015
1.168459,0.0040,0.0390,0.0010,0.039
1.169255,-0.0080,0.0240,-0.0120,0.028
1.174350,0.0050,0.0240,0.0010,0.025
1.176736,0.0190,0.0250,0.0010,0.031
1.181337,0.0190,0.0390,0.0010,0.043
1.186246,0.0050,0.0240,0.0000,0.025
1.191039,0.0320,0.0240,0.0000,0.040
1.196361,0.0320,0.0240,-0.0120,0.042
1.201638,0.0180,0.0100,0.0000,0.021
1.205330,0.0420,0.0100,0.0010,0.043
1.210670,0.0420,-0.0020,0.0140,0.044
1.214833,0.0420,-0.0020,0.0140,0.044
1.219576,0.0560,0.0110,0.0550,0.079
1.224355,0.0660,-0.0020,0.0550,0.086
1.230126,0.0380,-0.0020,0.0420,0.057
1.233576,0.0520,0.0110,0.0280,0.060
1.238815,0.0520,0.0110,0.0140,0.055
1.243523,0.0740,0.0230,0.0010,0.077
1.248090,0.0740,-0.0030,-0.0120,0.075
1.252757,0.0740,0.0090,-0.0120,0.076
1.257188,0.0600,0.0090,0.0010,0.061
1.265385,0.0690,0.0210,-0.0120,0.073
1.266716,0.0270,-0.0050,0.0010,0.027
1.272579,0.0270,0.0080,0.0010,0.028
1.276183,0.0400,-0.0050,0.0010,0.040
1.280948,0.0500,-0.0050,0.0010,0.050
1.286468,0.0360,-0.0050,0.0010,0.036
1.290498,0.0360,-0.0190,0.0010,0.041
1.295764,0.0350,-0.0190,-0.0120,0.042
1.300172,0.0200,-0.0050,-0.0120,0.024
1.304693,0.0070,-0.0190,-0.0120,0.024
1.309443,0.0070,-0.0050,-0.0390,0.040
1.314203,0.0080,-0.0060,-0.0120,0.016
1.319604,0.0200,0.0070,-0.0390,0.044
1.323725,0.0210,0.0070,-0.0250,0.033
1.329309,0.0070,-0.0060,-0.0250,0.027
1.333292,0.0080,-0.0200,-0.0120,0.025
1.337825,0.0200,-0.0180,-0.0250,0.037
1.342875,0.0070,-0.0180,-0.0390,0.044
1.347363,0.0070,0.0080,-0.0390,0.040
1.352201,0.0200,-0.0180,-0.0660,0.071
1.357029,0.0190,-0.0170,-0.0660,0.071
1.364745,0.0050,-0.0170,-0.0660,0.068
1.366195,-0.0070,-0.0030,-0.0660,0.066
1.372864,-0.0210,-0.0030,-0.0930,0.095
1.376417,-0.0200,-0.0150,-0.0790,0.083
1.380691,0.0070,-0.0010,-0.0930,0.093
1.385172,0.0210,-0.0280,-0.1060,0.112
1.390215,0.0220,-0.0410,-0.0650,0.080
1.394974,0.0210,-0.0120,-0.0650,0.069
1.399462,0.0490,-0.0120,-0.0380,0.063
1.404133,0.0500,-0.0110,-0.0240,0.057
1.409004,0.0380,0.0020,-0.0110,0.040
1.413803,0.0370,0.0030,0.0160,0.040
1.418350,0.0110,0.0030,0.0290,0.031
1.423603,0.0120,0.0040,0.0290,0.032
1.428601,-0.0120,-0.0080,0.0160,0.022
1.432941,-0.0230,0.0040,0.0290,0.037
1.437474,-0.0080,0.0040,0.0290,0.030
1.442117,0.0060,0.0040,0.0290,0.030
1.446781,-0.0460,0.0050,0.0290,0.055
1.451428,-0.0290,-0.0070,0.0020,0.030
1.456322,-0.0010,0.0070,0.0160,0.017
1.463618,0.0000,0.0210,0.0290,0.036
1.466168,0.0130,0.0220,0.0700,0.075
1.470733,0.0120,0.0080,0.0980,0.099
1.475428,-0.0010,0.0220,0.1110,0.113
1.480110,0.0120,0.0230,0.1110,0.114
1.486239,0.0110,0.0090,0.0710,0.072
1.489690,0.0100,0.0080,0.0300,0.033
1.494445,0.0370,0.0070,-0.0240,0.045
1.499027,0.0630,0.0340,-0.0650,0.097
1.503773,0.0490,0.0470,-0.1060,0.126
1.508553,0.0710,0.0440,-0.1330,0.157
1.513256,0.0570,0.0300,-0.1330,0.148
1.517983,0.0840,0.0300,-0.1060,0.139
1.522397,0.0850,0.0030,-0.0650,0.107
1.527423,0.0550,0.0030,-0.0380,0.067
1.532124,0.0690,-0.0230,-0.0110,0.074
1.536758,0.0700,-0.0370,0.0290,0.084
1.541654,0.0310,-0.0370,0.0700,0.085
1.546340,0.0300,-0.0360,0.0840,0.096
1.551400,0.0310,-0.0770,0.0840,0.118
1.556011,0.0040,-0.0640,0.0840,0.106
1.563419,0.0050,-0.0780,0.0700,0.105
1.565238,0.0050,-0.0740,0.0430,0.086
1.571280,-0.0210,-0.0730,0.0160,0.078
1.574820,-0.0080,-0.0740,0.0020,0.074
1.579768,-0.0220,-0.0460,-0.0100,0.052
1.585025,0.0040,-0.0300,-0.0230,0.038
1.588750,0.0030,-0.0020,-0.0100,0.011
1.593386,0.0030,-0.0140,-0.0090,0.017
1.598188,0.0030,-0.0130,-0.0090,0.016
1.603239,0.0150,0.0000,0.0170,0.023
1.608280,0.0150,0.0150,0.0310,0.038
1.612787,0.0290,0.0150,0.0310,0.045
1.617409,0.0300,0.0020,0.0450,0.054
1.623306,0.0280,0.0150,0.0450,0.055
1.626753,0.0280,0.0280,0.0170,0.043
1.632143,0.0280,0.0420,0.0040,0.051
1.636194,0.0150,0.0410,-0.0090,0.045
1.642890,0.0390,0.0390,-0.0500,0.074
1.645683,-0.0010,0.0240,-0.0500,0.055
1.651294,-0.0010,0.0230,-0.0640,0.068
1.655777,0.0000,0.0230,-0.0780,0.081
1.660318,0.0240,0.0340,-0.0640,0.076
1.665015,0.0110,0.0330,-0.0650,0.074
1.670426,0.0120,0.0330,-0.0370,0.051
1.674497,0.0000,0.0200,-0.0370,0.042
1.679041,0.0000,0.0060,-0.0100,0.012
1.684177,-0.0120,0.0060,0.0020,0.014
1.688425,-0.0250,0.0060,0.0300,0.040
1.693180,-0.0250,0.0060,0.0300,0.040
1.698434,-0.0100,-0.0190,0.0430,0.048
1.702320,-0.0230,0.0080,0.0570,0.062
1.707710,0.0170,0.0080,0.0300,0.035
1.712208,0.0030,-0.0040,0.0300,0.030
1.717475,0.0160,-0.0040,0.0300,0.034
1.721617,0.0290,-0.0040,0.0030,0.029
1.726447,0.0280,-0.0180,-0.0100,0.035
1.730798,0.0420,-0.0040,-0.0100,0.043
1.735933,0.0380,-0.0170,-0.0370,0.056
1.740672,0.0650,-0.0310,-0.0500,0.088
1.745267,0.0640,-0.0310,-0.0640,0.096
1.751247,0.0500,-0.0460,-0.0640,0.093
1.754744,0.0340,-0.0430,-0.0770,0.095
1.759440,0.0330,-0.0430,-0.0770,0.094
1.764453,0.0200,-0.0570,-0.0910,0.109
1.769650,0.0470,-0.0300,-0.0770,0.095
1.773623,0.0060,-0.0150,-0.0910,0.092
1.779333,0.0210,0.0000,-0.0640,0.067
1.783209,0.0220,0.0000,-0.0360,0.042
1.787924,0.0100,-0.0130,0.0040,0.017
1.792720,0.0230,-0.0120,0.0720,0.077
1.797449,-0.0160,-0.0240,0.0990,0.103
1.802108,-0.0150,-0.0230,0.1130,0.116
1.806741,-0.0140,-0.0090,0.0990,0.100
1.811584,-0.0130,-0.0090,0.1130,0.114
1.816386,-0.0260,0.0030,0.0720,0.077
1.821279,-0.0120,0.0030,0.0450,0.047
1.825875,-0.0120,-0.0100,0.0040,0.016
1.830850,-0.0120,-0.0100,-0.0360,0.039
1.835563,0.0010,-0.0100,-0.0630,0.064
1.839997,0.0140,0.0150,-0.1040,0.106
1.844687,0.0410,0.0150,-0.1180,0.126
1.849302,0.0380,0.0020,-0.1180,0.124
1.854211,0.0650,0.0160,-0.1310,0.147
1.858915,0.0520,0.0300,-0.1180,0.132
1.863882,0.0790,0.0030,-0.0900,0.120
1.868389,0.0870,0.0290,-0.0630,0.111
1.873302,0.0870,0.0020,-0.0490,0.100
1.877901,0.1010,0.0300,-0.0220,0.108
1.882652,0.1010,0.0440,-0.0080,0.110
1.889037,0.1080,0.0410,0.0180,0.117
1.891918,0.1080,0.0550,0.0180,0.123
1.896829,0.1210,0.0550,0.0310,0.136
1.901574,0.1220,0.0280,0.0450,0.133
1.906142,0.1140,0.0140,0.0450,0.123
1.911167,0.1280,0.0270,0.0450,0.138
1.915897,0.1010,0.0410,0.0320,0.114
1.920299,0.1010,0.0140,0.0590,0.118
1.925040,0.0950,0.0130,0.0450,0.106
1.930168,0.0800,0.0130,0.0320,0.087
1.934713,0.0810,0.0000,0.0320,0.087
1.939746,0.0670,0.0000,0.0050,0.067
1.944838,0.0760,-0.0130,0.0050,0.077
1.949136,0.0490,-0.0130,-0.0080,0.051
1.954027,0.0490,-0.0140,-0.0350,0.062
1.958375,0.0090,0.0130,-0.0350,0.038
1.963313,0.0220,0.0120,-0.0350,0.043
1.968110,0.0090,-0.0150,-0.0350,0.039
1.976977,-0.0020,-0.0150,-0.0220,0.027
1.977532,0.0000,-0.0150,-0.0220,0.027
1.981915,-0.0370,-0.0260,-0.0080,0.046
1.986747,-0.0350,-0.0130,-0.0220,0.043
1.991293,-0.0340,-0.0260,-0.0220,0.048
1.996496,-0.0600,-0.0260,-0.0220,0.069
2.000623,-0.0670,-0.0240,-0.0220,0.074
2.006678,-0.0660,-0.0380,-0.0220,0.079
2.010372,-0.0780,-0.0240,-0.0360,0.089
2.015264,-0.0910,-0.0240,-0.0360,0.101
2.020057,-0.0710,0.0020,-0.0220,0.074
2.024592,-0.0840,-0.0240,-0.0220,0.090
2.029629,-0.0960,-0.0100,-0.0090,0.097
2.034137,-0.0960,-0.0240,0.0040,0.099
2.040079,-0.0770,-0.0100,0.0040,0.078
2.043863,-0.0760,-0.0230,-0.0090,0.080
2.048466,-0.0620,-0.0230,-0.0090,0.067
2.053414,-0.0480,-0.0100,0.0040,0.049
2.057941,-0.0580,0.0030,-0.0230,0.062
2.062898,-0.0440,0.0160,-0.0230,0.052
2.067351,-0.0310,0.0030,-0.0360,0.048
2.074306,-0.0310,0.0020,-0.0500,0.059
2.076708,-0.0290,-0.0090,-0.0640,0.071
2.081272,-0.0020,0.0170,-0.0500,0.053
2.086238,-0.0020,-0.0090,-0.0640,0.065
2.091003,-0.0150,0.0030,-0.0500,0.052
2.096005,-0.0010,0.0160,-0.0500,0.053
2.100211,0.0260,0.0030,-0.0640,0.069
2.105968,0.0260,0.0030,-0.0360,0.045
2.110217,0.0130,0.0030,-0.0230,0.027
2.114655,0.0130,-0.0080,0.0040,0.016
2.119504,0.0140,0.0050,0.0040,0.015
2.124294,0.0550,0.0050,0.0170,0.058
2.129138,0.0280,-0.0210,0.0450,0.057
2.133683,0.0530,0.0180,0.0580,0.081
2.139195,0.0390,-0.0080,0.0440,0.059
2.143468,0.0660,0.0040,0.0310,0.073
2.148160,0.0390,0.0050,0.0310,0.050
2.152674,0.0490,0.0040,0.0170,0.052
2.157690,0.0350,0.0040,0.0040,0.035
2.162249,0.0490,0.0040,0.0040,0.049
2.169348,0.0350,0.0180,-0.0220,0.045
2.176516,0.0330,0.0040,-0.0220,0.040
2.176942,0.0330,0.0040,-0.0090,0.034
2.181447,0.0200,0.0170,-0.0360,0.045
2.185831,0.0350,0.0040,-0.0230,0.042
2.190214,0.0330,-0.0080,-0.0220,0.040
2.195058,0.0340,0.0040,-0.0090,0.035
2.200076,0.0480,0.0040,-0.0360,0.060
2.205271,0.0490,0.0040,-0.0220,0.054
2.209250,0.0590,0.0040,-0.0090,0.060
2.214140,0.0730,0.0170,-0.0090,0.075
2.219004,0.0730,0.0040,0.0040,0.073
2.223860,0.0740,0.0310,0.0170,0.082
2.228222,0.0820,0.0160,0.0310,0.089
2.233497,0.0820,0.0160,0.0170,0.085
2.238426,0.0830,-0.0100,0.0310,0.089
2.242713,0.0560,0.0030,0.0310,0.064
2.247564,0.0530,0.0020,0.0310,0.061
2.252127,0.0670,-0.0110,0.0040,0.068
2.256926,0.0670,0.0020,-0.0220,0.071
2.261662,0.0400,-0.0250,-0.0500,0.069
2.266117,0.0630,-0.0100,-0.0490,0.080
2.273758,0.0350,0.0030,-0.0490,0.060
2.275617,0.0760,0.0030,-0.0360,0.084
2.279917,0.0630,0.0170,-0.0080,0.066
2.285288,0.0590,0.0170,0.0180,0.064
2.290049,0.0720,0.0170,0.0450,0.087
2.294543,0.0450,0.0170,0.0590,0.076
2.299255,0.0180,0.0040,0.0590,0.062
2.304174,0.0170,-0.0090,0.0180,0.026
2.308960,0.0170,-0.0090,-0.0350,0.040
2.313849,0.0440,-0.0100,-0.0760,0.088
2.318368,0.0440,0.0150,-0.1170,0.126
2.322864,0.0660,0.0140,-0.1450,0.160
2.329057,0.0520,0.0140,-0.1450,0.155
2.332436,0.0530,0.0140,-0.1310,0.142
2.337638,0.0400,0.0000,-0.0900,0.098
2.342109,0.0250,-0.0110,-0.0490,0.056
2.346715,0.0000,-0.0240,-0.0220,0.033
2.351709,0.0000,-0.0380,0.0180,0.042
2.357062,0.0020,-0.0510,0.0590,0.078
2.364661,-0.0090,-0.0740,0.0730,0.104
2.365796,-0.0620,-0.1010,0.0860,0.146
2.373471,-0.0470,-0.0740,0.0860,0.123
2.374794,-0.0590,-0.0750,0.0860,0.128
2.379975,-0.0420,-0.0840,0.0460,0.105
2.385319,-0.0410,-0.0840,0.0320,0.099
2.389068,-0.0400,-0.0700,-0.0210,0.083
2.395158,-0.0400,-0.0570,-0.0490,0.085
2.399002,-0.0630,-0.0270,-0.0480,0.084
2.403512,-0.0620,-0.0130,-0.0620,0.089
2.408200,-0.0350,-0.0120,-0.0480,0.061
2.412957,-0.0220,0.0150,-0.0350,0.044
2.417761,-0.0200,0.0270,-0.0210,0.040
2.422398,0.0060,0.0280,-0.0070,0.029
2.427972,0.0070,0.0420,0.0050,0.043
2.431841,0.0070,0.0560,0.0050,0.057
2.437232,0.0070,0.0660,0.0050,0.067
2.441269,0.0350,0.0790,0.0050,0.087
2.446538,0.0360,0.0650,-0.0080,0.075
2.451239,0.0230,0.0650,-0.0220,0.072
2.455731,0.0350,0.0600,-0.0090,0.070
2.464206,0.0360,0.0460,-0.0090,0.059
2.465294,0.0500,0.0180,-0.0220,0.058
2.472839,0.0240,0.0310,-0.0090,0.040
2.474606,0.0100,0.0290,-0.0090,0.032
2.479166,-0.0160,0.0150,0.0030,0.022
2.484035,-0.0020,0.0150,0.0170,0.023
2.488860,-0.0010,0.0140,0.0300,0.033
2.494142,-0.0140,0.0260,0.0300,0.042
2.498191,-0.0270,0.0120,0.0300,0.042
2.503183,0.0000,0.0250,0.0160,0.030
2.507836,0.0000,0.0250,0.0160,0.030
2.512207,-0.0120,0.0230,0.0300,0.040
2.517340,0.0010,-0.0040,0.0020,0.005
2.522008,0.0280,0.0220,0.0160,0.039
2.528020,0.0280,-0.0040,-0.0100,0.030
2.531177,0.0260,-0.0040,-0.0100,0.028
2.536291,0.0400,-0.0040,-0.0240,0.047
2.540720,0.0260,-0.0310,-0.0240,0.047
2.545589,0.0400,-0.0180,-0.0240,0.050
2.550520,0.0760,-0.0300,-0.0100,0.082
2.554888,0.0480,-0.0430,-0.0100,0.065
2.562802,0.0620,-0.0440,0.0030,0.076
2.564430,0.0750,-0.0440,-0.0100,0.088
2.572039,0.0580,-0.0800,-0.0090,0.099
2.573942,0.0710,-0.0530,-0.0090,0.089
2.578504,0.0440,-0.0530,-0.0230,0.073
2.583329,0.0440,-0.0270,-0.0370,0.064
2.588201,0.0540,-0.0250,-0.0500,0.078
2.593773,0.0260,-0.0120,-0.0910,0.095
