time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.287093,-0.0179,0.0764,-0.1810,0.197
0.292051,-0.0448,0.0705,-0.1980,0.215
0.296793,-0.0683,0.0786,-0.2148,0.239
0.302776,-0.1216,0.1055,-0.2455,0.294
0.306797,-0.1661,0.1226,-0.2950,0.360
0.312179,-0.1970,0.1251,-0.3487,0.420
0.317558,-0.2236,0.1417,-0.4020,0.481
0.323114,-0.2978,0.1297,-0.5025,0.598
0.327077,-0.3379,0.1372,-0.6214,0.721
0.333825,-0.4197,0.1734,-0.7063,0.840
0.337429,-0.4856,0.1907,-0.7385,0.904
0.342085,-0.5365,0.1796,-0.7610,0.948
0.347541,-0.6015,0.1788,-0.7359,0.967
0.352243,-0.6335,0.1883,-0.7253,0.981
0.357925,-0.6188,0.1792,-0.6957,0.948
0.362871,-0.5723,0.1707,-0.6759,0.902
0.368070,-0.4654,0.1534,-0.6848,0.842
0.372946,-0.3646,0.1227,-0.6557,0.760
0.377608,-0.2550,0.0927,-0.6411,0.696
0.384640,-0.1360,0.0633,-0.6077,0.626
0.386841,-0.0694,0.0535,-0.5270,0.534
0.392559,-0.0215,0.0484,-0.4326,0.436
0.396937,-0.0066,0.0623,-0.3579,0.363
0.402777,-0.0250,0.0854,-0.2884,0.302
0.408093,-0.0479,0.1034,-0.2622,0.286
0.412209,-0.0805,0.1357,-0.2694,0.312
0.417441,-0.1135,0.1633,-0.2909,0.352
0.423063,-0.1372,0.1722,-0.3313,0.398
0.428482,-0.1373,0.1674,-0.3953,0.451
0.433331,-0.1514,0.1494,-0.4354,0.485
0.437790,-0.1411,0.1183,-0.4088,0.448
0.443522,-0.1113,0.0696,-0.3303,0.355
0.447344,-0.0950,0.0271,-0.2191,0.240
0.453407,-0.0827,-0.0094,-0.0897,0.122
0.458368,-0.0695,-0.0545,0.0769,0.117
0.462967,-0.0933,-0.0654,0.2756,0.298
0.467767,-0.1061,-0.0760,0.4589,0.477
0.473002,-0.1223,-0.1150,0.6696,0.690
0.479137,-0.1614,-0.1209,0.8887,0.911
0.484425,-0.1900,-0.1085,1.1448,1.165
0.488941,-0.1995,-0.1256,1.3710,1.391
0.492672,-0.1902,-0.1057,1.5106,1.526
0.498647,-0.1624,-0.0822,1.6020,1.612
0.502570,-0.1593,-0.0883,1.6740,1.684
0.507900,-0.1616,-0.0811,1.7364,1.746
0.514264,-0.1642,-0.0510,1.8511,1.859
0.517924,-0.1765,0.0108,1.9892,1.997
0.523915,-0.2224,0.0852,2.0126,2.027
0.528702,-0.3118,0.1912,1.9790,2.012
0.534578,-0.3876,0.2817,1.8696,1.930
0.537782,-0.4268,0.3435,1.7037,1.790
0.544025,-0.4581,0.3344,1.5053,1.609
0.547546,-0.4483,0.2843,1.2744,1.381
0.553790,-0.4257,0.2039,1.0350,1.137
0.558861,-0.3800,0.0845,0.8296,0.916
0.563141,-0.3342,-0.0448,0.6913,0.769
0.568081,-0.3542,-0.1979,0.7009,0.810
0.573784,-0.4201,-0.3369,0.8336,0.992
0.578063,-0.4935,-0.5056,1.0605,1.274
0.583215,-0.5697,-0.6904,1.3383,1.610
0.588815,-0.6115,-0.8727,1.6241,1.942
0.593373,-0.6100,-1.0629,1.9228,2.280
0.599287,-0.5664,-1.2381,2.2725,2.649
0.602967,-0.5006,-1.4138,2.6303,3.028
0.608421,-0.4183,-1.5435,2.9917,3.392
0.613863,-0.3346,-1.6625,3.2852,3.697
0.618321,-0.2068,-1.7337,3.4401,3.858
0.623919,-0.1066,-1.7344,3.4141,3.831
0.629078,-0.0334,-1.6840,3.1603,3.581
0.634158,0.0281,-1.6061,2.7038,3.145
0.638296,0.0351,-1.4662,2.1453,2.599
0.644117,0.0211,-1.2871,1.5614,2.024
0.648150,-0.0806,-1.1102,1.0092,1.503
0.653292,-0.2362,-0.9536,0.4932,1.099
0.658208,-0.3540,-0.8399,-0.0300,0.912
0.664005,-0.4381,-0.7490,-0.4936,0.998
0.671013,-0.4775,-0.7088,-0.8553,1.209
0.673926,-0.4903,-0.7045,-1.0918,1.389
0.679329,-0.4662,-0.7457,-1.1513,1.449
0.684409,-0.3903,-0.8284,-1.0488,1.392
0.688481,-0.2919,-0.9244,-0.8422,1.284
0.694009,-0.2150,-1.0015,-0.6127,1.194
0.699288,-0.1891,-1.0367,-0.4461,1.144
0.703711,-0.1820,-1.0355,-0.3659,1.113
0.708527,-0.2143,-0.9884,-0.3858,1.082
0.715412,-0.2531,-0.9002,-0.4959,1.058
0.718596,-0.2944,-0.8135,-0.6528,1.084
0.724275,-0.3384,-0.7614,-0.8613,1.198
0.729606,-0.3656,-0.7052,-1.0972,1.355
0.734273,-0.3901,-0.6304,-1.3701,1.558
0.739328,-0.4158,-0.5460,-1.6657,1.801
0.744702,-0.4750,-0.4704,-1.9982,2.107
0.748970,-0.5619,-0.3503,-2.3725,2.463
0.754125,-0.6277,-0.2280,-2.7028,2.784
0.759165,-0.7000,-0.1215,-2.9562,3.040
0.764541,-0.7589,-0.0305,-3.0949,3.187
0.770849,-0.8088,0.0118,-3.0957,3.200
0.774241,-0.8642,-0.0040,-2.9400,3.064
0.779489,-0.8733,-0.0402,-2.6760,2.815
0.783919,-0.8233,-0.1070,-2.3040,2.449
0.789349,-0.7444,-0.2197,-1.9006,2.053
0.794005,-0.6807,-0.3309,-1.5037,1.683
0.798872,-0.6332,-0.4034,-1.1942,1.411
0.804646,-0.6215,-0.4665,-0.9431,1.222
0.808588,-0.6120,-0.4966,-0.8263,1.142
0.813955,-0.6096,-0.4942,-0.7671,1.097
0.820443,-0.6136,-0.4879,-0.7985,1.119
0.826077,-0.6285,-0.4535,-0.8677,1.163
0.829381,-0.6300,-0.4003,-0.9987,1.247
0.836913,-0.5795,-0.3708,-1.1387,1.330
0.839703,-0.5197,-0.3312,-1.2591,1.402
0.845686,-0.4644,-0.3289,-1.3555,1.470
0.849954,-0.4275,-0.3491,-1.4183,1.522
0.855188,-0.3699,-0.3724,-1.4286,1.522
0.859026,-0.3298,-0.4039,-1.2866,1.388
0.864117,-0.2880,-0.4488,-1.0738,1.199
0.872175,-0.2687,-0.4936,-0.7999,0.978
0.874743,-0.2392,-0.5437,-0.5222,0.791
0.880682,-0.2241,-0.5760,-0.2835,0.680
0.884864,-0.2334,-0.6053,-0.0931,0.655
0.890503,-0.2580,-0.5938,0.0015,0.647
0.895578,-0.2934,-0.5703,0.0340,0.642
0.900954,-0.3304,-0.5303,-0.0095,0.625
0.904399,-0.3260,-0.5020,-0.1288,0.612
0.909823,-0.3805,-0.4278,-0.2712,0.633
0.914931,-0.3934,-0.4030,-0.3604,0.669
0.920012,-0.3599,-0.3842,-0.5302,0.747
0.926201,-0.3369,-0.3662,-0.7182,0.874
0.930217,-0.3138,-0.3583,-0.8722,0.994
0.934728,-0.2614,-0.3841,-0.9587,1.065
0.940861,-0.2180,-0.4151,-0.9781,1.085
0.945675,-0.1687,-0.4416,-1.0023,1.108
0.950934,-0.1040,-0.4684,-1.0359,1.142
0.954337,-0.0145,-0.5006,-1.0693,1.181
0.959422,0.0804,-0.5239,-1.0692,1.193
0.965373,0.1662,-0.5382,-1.0595,1.200
0.971504,0.2091,-0.5199,-1.0545,1.194
0.975527,0.2425,-0.4930,-1.0685,1.201
0.980165,0.2377,-0.4671,-1.1206,1.237
0.984748,0.2091,-0.4518,-1.1771,1.278
0.990791,0.1853,-0.4181,-1.2380,1.320
0.995927,0.1472,-0.3995,-1.2701,1.340
1.000824,0.1185,-0.3816,-1.3019,1.362
1.005802,0.0942,-0.3546,-1.3622,1.411
1.010744,0.0745,-0.3184,-1.4461,1.483
1.014915,0.0545,-0.2776,-1.5153,1.541
1.021231,0.0439,-0.2369,-1.6177,1.636
1.025593,0.0571,-0.2004,-1.7103,1.723
1.030839,0.0799,-0.1537,-1.7980,1.806
1.037351,0.1172,-0.1252,-1.8234,1.831
1.041503,0.1834,-0.0956,-1.8490,1.861
1.045918,0.1927,-0.0551,-1.8939,1.904
1.050748,0.1646,-0.0085,-1.8291,1.836
1.055718,0.1515,-0.0229,-1.7266,1.733
1.060247,0.1583,-0.0359,-1.6390,1.647
1.065726,0.1467,-0.0380,-1.5615,1.569
1.070416,0.1595,-0.0531,-1.4272,1.437
1.075580,0.1534,-0.0959,-1.2602,1.273
1.081430,0.1380,-0.1425,-1.1081,1.126
1.086220,0.0986,-0.1741,-0.9567,0.977
1.091307,0.0493,-0.1576,-0.8344,0.851
1.096431,0.0044,-0.1601,-0.7365,0.754
1.102201,-0.0220,-0.1433,-0.6531,0.669
1.106333,-0.0537,-0.1217,-0.6083,0.623
1.111611,-0.0762,-0.0954,-0.5683,0.581
1.115980,-0.0894,-0.0739,-0.5332,0.546
1.121430,-0.0744,-0.0621,-0.5031,0.512
1.125914,-0.0643,-0.0313,-0.4682,0.474
1.131140,-0.0494,-0.0054,-0.4382,0.441
1.135805,-0.0630,0.0202,-0.4322,0.437
1.140972,-0.1001,0.0554,-0.4500,0.464
1.148351,-0.1227,0.1001,-0.4488,0.476
1.150955,-0.1547,0.1447,-0.4428,0.491
1.156485,-0.1916,0.2039,-0.4225,0.507
1.161940,-0.2146,0.2250,-0.3690,0.483
1.166334,-0.2238,0.2464,-0.3299,0.469
1.171961,-0.2049,0.2680,-0.2814,0.439
1.176405,-0.1963,0.2992,-0.2523,0.438
1.181887,-0.1834,0.3114,-0.2279,0.427
1.186463,-0.1803,0.3478,-0.1846,0.433
1.191233,-0.1775,0.3939,-0.1558,0.459
1.197094,-0.1842,0.4354,-0.1080,0.485
1.202270,-0.1671,0.4675,-0.0795,0.503
1.206887,-0.1407,0.5000,-0.0178,0.520
1.211409,-0.1049,0.5087,0.0199,0.520
1.215511,-0.0742,0.5180,0.0717,0.528
1.221343,-0.0674,0.4798,0.1376,0.504
1.226412,-0.0704,0.4755,0.2176,0.528
1.231387,-0.0545,0.4617,0.2926,0.549
1.238054,-0.0532,0.4196,0.3721,0.563
1.240798,-0.0711,0.4347,0.4132,0.604
1.247199,-0.1082,0.4500,0.4495,0.645
1.250947,-0.1546,0.4365,0.4617,0.654
1.256973,-0.2438,0.4330,0.4977,0.703
1.261626,-0.3085,0.4725,0.5193,0.767
1.267380,-0.3489,0.4837,0.5456,0.808
1.272219,-0.3888,0.5143,0.5908,0.874
1.277749,-0.4091,0.5356,0.6644,0.946
1.282420,-0.3956,0.5572,0.7522,1.016
1.286973,-0.3867,0.5502,0.8253,1.065
1.293456,-0.3732,0.5434,0.9029,1.118
1.296342,-0.3836,0.5466,0.9469,1.159
1.302456,-0.3848,0.5548,0.9717,1.183
1.306870,-0.4100,0.5591,0.9867,1.206
1.311299,-0.4446,0.5546,1.0446,1.264
1.316962,-0.4788,0.5271,1.1309,1.336
1.321861,-0.5366,0.4958,1.2502,1.448
1.326218,-0.5797,0.4223,1.3787,1.554
1.331890,-0.5747,0.3781,1.5020,1.652
1.336093,-0.5503,0.3345,1.6535,1.774
1.342214,-0.5110,0.3054,1.8476,1.941
1.347370,-0.4951,0.2712,2.0555,2.132
1.351589,-0.4840,0.2268,2.2343,2.297
1.357311,-0.4973,0.1961,2.3649,2.425
1.362847,-0.5499,0.1601,2.4381,2.504
1.368534,-0.5946,0.1382,2.4587,2.533
1.373271,-0.6412,0.0784,2.4268,2.511
1.377185,-0.6413,-0.0095,2.4285,2.512
1.381498,-0.6281,-0.1207,2.4493,2.531
1.387493,-0.5724,-0.2455,2.4892,2.566
1.392843,-0.5312,-0.3508,2.4956,2.575
1.398313,-0.4899,-0.4507,2.5067,2.594
1.402733,-0.4341,-0.5450,2.4844,2.580
1.406840,-0.4158,-0.6337,2.5050,2.617
1.412559,-0.3918,-0.7217,2.5590,2.687
1.416966,-0.3383,-0.8333,2.6844,2.831
1.422154,-0.2126,-0.9641,2.8287,2.996
1.427376,-0.0773,-1.0621,2.9297,3.117
1.431629,0.1198,-1.1562,3.0210,3.237
1.436806,0.3259,-1.2611,3.1314,3.392
1.442037,0.5211,-1.3726,3.2561,3.572
1.447732,0.6761,-1.4388,3.3187,3.680
1.451981,0.7910,-1.4457,3.2956,3.685
1.458821,0.8611,-1.4082,3.1488,3.555
1.462764,0.8871,-1.3313,2.9359,3.343
1.467498,0.8507,-1.2291,2.6284,3.024
1.473092,0.7911,-1.1013,2.2933,2.664
1.477054,0.7041,-0.9715,1.9164,2.261
1.484531,0.6377,-0.8582,1.4976,1.840
1.487753,0.5871,-0.7409,1.0608,1.421
1.495826,0.5187,-0.6471,0.6298,1.041
1.498022,0.4329,-0.5469,0.2474,0.740
1.503452,0.3873,-0.4874,-0.0531,0.625
1.507406,0.3676,-0.5059,-0.2099,0.660
1.515670,0.3548,-0.5926,-0.2188,0.725
1.518481,0.3723,-0.7286,-0.0608,0.821
1.523017,0.3959,-0.9051,0.2397,1.017
1.527906,0.4060,-1.0801,0.5774,1.290
1.533416,0.3972,-1.2545,0.9287,1.611
1.537335,0.4311,-1.3913,1.2361,1.910
1.543190,0.4831,-1.5152,1.4809,2.173
1.548530,0.5577,-1.6126,1.6442,2.370
1.552864,0.6497,-1.6697,1.6929,2.465
1.560002,0.7353,-1.7250,1.6223,2.480
1.562779,0.8341,-1.7018,1.4234,2.370
1.568970,0.8843,-1.6431,1.1440,2.189
1.573046,0.8814,-1.5484,0.7987,1.953
1.577725,0.8355,-1.4168,0.4545,1.706
1.585982,0.8039,-1.2718,0.1446,1.511
1.588185,0.7627,-1.1270,-0.1406,1.368
1.600506,0.7406,-1.0014,-0.3869,1.304
1.602702,0.7185,-0.8900,-0.5848,1.285
1.603776,0.7012,-0.7879,-0.7298,1.283
1.609593,0.6889,-0.6761,-0.8457,1.283
1.614685,0.6911,-0.5785,-0.9805,1.332
1.618654,0.6937,-0.4807,-1.0911,1.379
1.623378,0.7062,-0.3972,-1.2015,1.449
1.628266,0.7046,-0.3379,-1.3069,1.523
1.633912,0.6697,-0.2646,-1.3833,1.559
1.639368,0.6250,-0.2012,-1.4499,1.592
1.644482,0.5705,-0.1526,-1.5497,1.658
1.649911,0.5058,-0.1091,-1.6349,1.715
1.654668,0.4451,-0.0707,-1.7484,1.806
1.659708,0.3741,-0.0326,-1.8616,1.899
1.665631,0.3168,-0.0141,-1.9553,1.981
1.668870,0.2732,0.0137,-2.0677,2.086
1.673710,0.2197,0.0316,-2.1607,2.172
1.679135,0.1803,0.0253,-2.2916,2.299
1.687708,0.1503,0.0618,-2.4030,2.409
1.689834,0.1251,0.0838,-2.5094,2.514
1.698734,0.0906,0.1199,-2.6059,2.610
1.700785,0.0517,0.1513,-2.7070,2.712
1.705994,0.0326,0.1777,-2.8270,2.833
1.709350,-0.0090,0.1995,-2.9754,2.982
1.716301,-0.0680,0.2502,-3.0998,3.111
1.718705,-0.1391,0.2773,-3.1953,3.210
1.725783,-0.2175,0.2812,-3.2384,3.258
1.728282,-0.2750,0.3000,-3.2720,3.297
1.734569,-0.3548,0.3244,-3.2532,3.288
1.738863,-0.3811,0.3684,-3.1867,3.231
1.745302,-0.3785,0.3703,-3.1111,3.156
1.749327,-0.3764,0.3251,-3.0547,3.095
1.754432,-0.3653,0.2953,-3.0512,3.087
1.759901,-0.3549,0.2666,-3.0430,3.075
1.764471,-0.3550,0.2394,-3.0207,3.051
1.769168,-0.4034,0.2041,-2.9747,3.009
1.774162,-0.4378,0.1752,-2.9051,2.943
1.779448,-0.4677,0.1190,-2.7929,2.834
1.790230,-0.4496,0.0545,-2.7003,2.738
1.792317,-0.4361,0.0008,-2.5889,2.625
1.794605,-0.4127,-0.0567,-2.4350,2.470
1.800001,-0.3745,-0.1230,-2.2673,2.301
1.804848,-0.3361,-0.1936,-2.0904,2.126
1.809271,-0.3216,-0.2209,-1.9140,1.953
1.814317,-0.3169,-0.2099,-1.8335,1.873
1.820383,-0.3028,-0.1894,-1.7867,1.822
1.825600,-0.2797,-0.1685,-1.7591,1.789
1.828599,-0.2667,-0.1663,-1.7221,1.751
1.833996,-0.2735,-0.1300,-1.6565,1.684
1.840207,-0.2666,-0.0979,-1.5673,1.593
1.844602,-0.2513,-0.0845,-1.4592,1.483
1.850245,-0.2277,-0.0706,-1.3848,1.405
1.855668,-0.1814,-0.0466,-1.3392,1.352
1.861491,-0.1360,-0.0268,-1.3511,1.358
1.865439,-0.1198,0.0130,-1.3775,1.383
1.871614,-0.0893,0.0444,-1.3753,1.379
1.874343,-0.0635,0.0628,-1.3733,1.376
1.879231,-0.0325,0.0925,-1.3526,1.356
1.887721,0.0042,0.0952,-1.3226,1.326
1.889509,0.0562,0.0905,-1.2501,1.255
1.900102,0.1050,0.0734,-1.0968,1.104
1.901688,0.1409,0.0243,-0.8868,0.898
1.904262,0.1781,0.0003,-0.6106,0.636
1.910186,0.1829,-0.0372,-0.3161,0.367
1.913927,0.1834,-0.0842,-0.0460,0.207
1.919276,0.1790,-0.1027,0.2045,0.291
1.924710,0.1694,-0.1310,0.4067,0.460
1.929348,0.1592,-0.1505,0.5943,0.633
1.934335,0.1243,-0.1423,0.7914,0.814
1.939592,0.1029,-0.1500,0.9978,1.014
1.944082,0.0852,-0.1404,1.1564,1.168
1.950023,0.0805,-0.0996,1.2911,1.297
1.954561,0.0742,-0.0519,1.3686,1.372
1.959140,0.0521,0.0312,1.3460,1.347
1.964773,0.0334,0.1307,1.2331,1.240
1.976471,0.0379,0.2567,1.0156,1.048
1.978132,0.0375,0.3808,0.7271,0.822
1.988423,0.0184,0.5183,0.4393,0.680
1.989469,-0.0091,0.6649,0.2046,0.696
1.989913,-0.0307,0.7971,0.0228,0.798
1.995150,-0.0271,0.9057,-0.0823,0.910
1.999702,0.0062,0.9672,-0.1586,0.980
2.004911,0.0308,1.0151,-0.1681,1.029
2.011852,0.0656,1.0587,-0.1107,1.067
2.015942,0.0817,1.0743,-0.0201,1.078
2.020795,0.1169,1.0757,0.0798,1.085
2.027000,0.1520,1.0868,0.1986,1.115
2.031854,0.1913,1.0881,0.3077,1.147
2.035466,0.2394,1.0844,0.3831,1.175
2.041387,0.2678,1.0852,0.4155,1.192
2.046655,0.3055,1.0764,0.4239,1.196
2.050980,0.3429,1.0628,0.4371,1.199
2.055001,0.3708,1.0496,0.4311,1.194
2.059932,0.3657,1.0129,0.4442,1.165
2.065235,0.3568,0.9865,0.4714,1.150
2.071360,0.3110,0.9464,0.5271,1.127
2.075339,0.2908,0.8929,0.6638,1.150
2.086495,0.2343,0.8208,0.8287,1.190
2.088662,0.1700,0.7253,0.9979,1.245
2.100495,0.1075,0.6158,1.2145,1.366
2.102186,0.0657,0.5206,1.4640,1.555
2.103027,0.0397,0.4202,1.7848,1.834
2.105503,0.0193,0.3471,2.1098,2.138
2.111075,0.0087,0.2867,2.3723,2.390
2.116732,-0.0359,0.2626,2.5772,2.591
2.121958,-0.1201,0.2653,2.6626,2.678
2.125379,-0.1637,0.2954,2.6238,2.645
2.130140,-0.1861,0.3060,2.4515,2.478
2.135875,-0.1966,0.3270,2.2032,2.236
2.141382,-0.1901,0.3307,1.9838,2.020
2.146728,-0.1653,0.2940,1.8124,1.844
2.151380,-0.1164,0.2268,1.7510,1.769
2.156678,-0.0813,0.1722,1.7992,1.809
2.162228,-0.0642,0.1061,1.8804,1.885
2.166347,-0.1032,0.0618,1.9564,1.960
2.171666,-0.1456,0.0396,1.9650,1.971
2.176667,-0.1813,0.0016,2.0066,2.015
2.186576,-0.2056,-0.0997,2.0859,2.098
2.188236,-0.1799,-0.2164,2.2651,2.282
2.199560,-0.1382,-0.3730,2.5679,2.599
2.201013,-0.0855,-0.5318,2.9464,2.995
2.202203,-0.0514,-0.7037,3.4199,3.492
2.206889,-0.0077,-0.8804,3.9403,4.038
2.212776,0.0015,-1.0587,4.5223,4.645
2.217295,-0.0103,-1.1827,5.0128,5.150
2.222638,-0.0103,-1.2543,5.3788,5.523
2.228247,0.0057,-1.3129,5.5918,5.744
2.232808,-0.0248,-1.3163,5.5757,5.729
2.235880,-0.0920,-1.2598,5.3213,5.469
2.241800,-0.1810,-1.1240,4.8052,4.938
2.247061,-0.2669,-0.9365,4.1328,4.246
2.251230,-0.3304,-0.7676,3.4477,3.548
2.257773,-0.4095,-0.6161,2.8168,2.912
2.262873,-0.4850,-0.4952,2.2352,2.340
2.267586,-0.5425,-0.3894,1.6547,1.784
2.271261,-0.6527,-0.2980,1.0706,1.289
2.276508,-0.6950,-0.2581,0.5019,0.895
2.285456,-0.7648,-0.2445,0.0678,0.806
2.287189,-0.8329,-0.2472,-0.2271,0.898
2.295757,-0.8610,-0.3232,-0.3833,0.996
2.297573,-0.7966,-0.4775,-0.3721,1.001
2.305067,-0.6926,-0.6868,-0.2131,0.998
2.307094,-0.5398,-0.8996,0.0554,1.051
2.311564,-0.3485,-1.1218,0.3330,1.221
2.317643,-0.1768,-1.2876,0.5481,1.411
2.322982,-0.0397,-1.3929,0.6483,1.537
2.328923,0.0621,-1.4476,0.6386,1.583
2.331274,0.1572,-1.4324,0.5289,1.535
2.339642,0.2213,-1.3808,0.3097,1.432
2.342752,0.2880,-1.3161,0.0051,1.347
2.347662,0.3342,-1.2520,-0.3323,1.338
2.351747,0.3702,-1.1783,-0.6499,1.396
2.357850,0.3871,-1.0945,-0.9527,1.502
2.361959,0.3950,-1.0146,-1.2072,1.626
2.367772,0.4039,-0.9334,-1.4423,1.765
2.372278,0.3998,-0.8889,-1.6389,1.907
2.377262,0.3879,-0.8378,-1.8020,2.025
2.384873,0.3637,-0.7991,-1.9126,2.104
2.387991,0.3271,-0.7967,-1.9707,2.151
2.396894,0.2780,-0.7829,-1.9764,2.144
2.398300,0.2067,-0.7819,-1.9298,2.092
2.401581,0.1419,-0.7704,-1.8739,2.031
2.408572,0.0975,-0.7868,-1.7800,1.949
2.412713,0.0682,-0.8078,-1.6863,1.871
2.419135,0.0441,-0.8050,-1.6023,1.794
2.423332,-0.0043,-0.8074,-1.5376,1.737
2.427088,-0.0583,-0.7868,-1.5063,1.700
2.433415,-0.0894,-0.7434,-1.5322,1.705
2.439448,-0.1268,-0.7010,-1.5627,1.717
2.442922,-0.1609,-0.6551,-1.6217,1.756
2.447583,-0.1772,-0.6106,-1.7281,1.841
2.454111,-0.1997,-0.5530,-1.8581,1.949
2.458044,-0.2180,-0.5011,-2.0498,2.121
2.462502,-0.2415,-0.4357,-2.2698,2.324
2.467443,-0.2413,-0.3610,-2.4846,2.522
2.472982,-0.2650,-0.2718,-2.6704,2.697
2.476908,-0.2790,-0.2206,-2.8416,2.864
2.485909,-0.3643,-0.1256,-3.0269,3.051
2.487778,-0.4585,-0.0489,-3.1117,3.146
2.498333,-0.5186,-0.0383,-3.1056,3.149
2.499905,-0.6020,-0.0127,-3.1570,3.214
2.503103,-0.6463,0.0088,-3.1177,3.184
2.508798,-0.6705,-0.0029,-3.0115,3.085
2.514074,-0.6462,-0.0338,-2.8865,2.958
2.518548,-0.6214,-0.0700,-2.7568,2.827
2.523627,-0.5724,-0.1212,-2.6513,2.715
2.530602,-0.5430,-0.1640,-2.5648,2.627
2.532204,-0.5188,-0.2031,-2.5167,2.578
2.538932,-0.5053,-0.2289,-2.5258,2.586
2.543759,-0.5262,-0.1883,-2.5873,2.647
2.550085,-0.5622,-0.1627,-2.6582,2.722
2.553729,-0.5699,-0.1373,-2.7145,2.777
2.558001,-0.5730,-0.1360,-2.7421,2.805
2.563287,-0.5332,-0.1346,-2.7505,2.805
2.567908,-0.4791,-0.1329,-2.7637,2.808
2.573543,-0.4344,-0.1165,-2.7531,2.790
2.577607,-0.3701,-0.1284,-2.7473,2.775
2.585441,-0.2956,-0.1493,-2.6747,2.695
2.588048,-0.2349,-0.1364,-2.6262,2.640
2.600166,-0.1689,-0.1373,-2.5875,2.597
2.601190,-0.1265,-0.1328,-2.5537,2.560
2.604364,-0.1075,-0.1323,-2.4819,2.488
2.608101,-0.1120,-0.1308,-2.3960,2.402
2.613811,-0.1021,-0.1284,-2.2530,2.259
2.618782,-0.0922,-0.1540,-2.1055,2.113
2.623960,-0.0495,-0.1552,-1.9488,1.956
2.628373,-0.0267,-0.1704,-1.8306,1.839
2.634385,0.0049,-0.1950,-1.7460,1.757
2.638549,0.0406,-0.2192,-1.7189,1.733
2.643760,0.0566,-0.2525,-1.7063,1.726
2.649987,0.0866,-0.2802,-1.7272,1.752
2.653918,0.1021,-0.2878,-1.7625,1.789
2.658871,0.0984,-0.2700,-1.7932,1.816
2.664285,0.0902,-0.2507,-1.8240,1.843
2.668355,0.0588,-0.2295,-1.8217,1.837
2.677709,0.0377,-0.2016,-1.7957,1.807
2.679630,-0.0060,-0.1813,-1.7366,1.746
2.693083,-0.0481,-0.1684,-1.6588,1.668
2.695338,-0.0885,-0.1632,-1.5002,1.512
2.696491,-0.1608,-0.1418,-1.2752,1.293
2.698633,-0.2751,-0.0953,-0.9886,1.031
2.706027,-0.3697,-0.0816,-0.6882,0.785
2.708593,-0.4547,-0.0247,-0.4074,0.611
