time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.474411,-0.2340,-0.1150,0.1910,0.323
0.478956,-0.1660,-0.1130,0.1360,0.243
0.483796,-0.0390,-0.0760,0.1330,0.158
0.488530,0.0300,-0.0330,0.0910,0.101
0.496084,0.0590,-0.0590,0.0360,0.091
0.498143,0.0340,-0.1140,-0.0850,0.146
0.505464,-0.0290,-0.1500,-0.2090,0.259
0.507588,-0.0970,-0.1520,-0.2770,0.331
0.511992,-0.1810,-0.1420,-0.3300,0.402
0.516805,-0.2810,-0.1470,-0.3430,0.467
0.521772,-0.2960,-0.1880,-0.3700,0.510
0.526310,-0.3190,-0.2490,-0.3680,0.547
0.531091,-0.2670,-0.2700,-0.3530,0.518
0.535635,-0.1760,-0.3330,-0.3510,0.515
0.540484,-0.0690,-0.3250,-0.3390,0.475
0.545300,0.0180,-0.3320,-0.3640,0.493
0.549971,0.1600,-0.3410,-0.3900,0.542
0.554631,0.3440,-0.3490,-0.4830,0.688
0.559471,0.4300,-0.3690,-0.5660,0.801
0.565417,0.5330,-0.3600,-0.7280,0.971
0.568762,0.5850,-0.3780,-0.9180,1.152
0.573736,0.5850,-0.3540,-1.0940,1.290
0.578264,0.4910,-0.2880,-1.1750,1.306
0.583149,0.4330,-0.1640,-1.1620,1.251
0.587773,0.3500,-0.0380,-1.0810,1.137
0.592501,0.3350,0.0760,-0.9050,0.968
0.597582,0.2840,0.1560,-0.6830,0.756
0.602008,0.2920,0.1750,-0.4670,0.578
0.606852,0.3420,0.1560,-0.2920,0.476
0.611569,0.3920,0.0970,-0.1440,0.429
0.616793,0.4280,0.0860,-0.0210,0.437
0.621051,0.4350,0.0930,0.0990,0.456
0.625756,0.3900,0.1000,0.1650,0.435
0.631727,0.2930,0.1610,0.2180,0.399
0.635725,0.1460,0.2110,0.2190,0.337
0.640085,-0.0030,0.3100,0.1910,0.364
0.644823,-0.1640,0.3820,0.1630,0.447
0.649370,-0.3100,0.4390,0.0940,0.546
0.654297,-0.4130,0.4930,0.0050,0.643
0.659018,-0.5270,0.5190,-0.0890,0.745
0.664734,-0.6020,0.5750,-0.1990,0.856
0.668448,-0.6900,0.6180,-0.3220,0.981
0.673112,-0.6390,0.6530,-0.4200,1.006
0.677781,-0.5840,0.7190,-0.5010,1.053
0.683054,-0.4800,0.7770,-0.5700,1.077
0.687337,-0.3750,0.8080,-0.5710,1.058
0.692900,-0.2780,0.7420,-0.5300,0.953
0.697878,-0.1980,0.7410,-0.4480,0.888
0.702026,-0.1340,0.7600,-0.3130,0.833
0.706794,-0.0710,0.7670,-0.0970,0.776
0.711017,-0.0600,0.7050,0.1290,0.719
0.715826,-0.0950,0.6400,0.3190,0.721
0.720471,-0.1440,0.5920,0.5210,0.802
0.725181,-0.2080,0.5300,0.7510,0.942
0.730433,-0.3220,0.4570,0.9980,1.144
0.735035,-0.4250,0.4070,1.2550,1.386
0.739606,-0.5310,0.3710,1.5400,1.671
0.744025,-0.6230,0.2930,1.7710,1.900
0.748764,-0.6390,0.2790,1.9580,2.078
0.753670,-0.6440,0.2260,2.0940,2.202
0.758409,-0.6250,0.1420,2.0810,2.177
0.763675,-0.5230,0.0960,2.0010,2.070
0.767783,-0.4240,0.0700,1.8200,1.870
0.772540,-0.3030,0.0490,1.6040,1.633
0.780199,-0.1840,0.0930,1.3490,1.365
0.782023,-0.1060,0.1770,1.1200,1.139
0.786719,-0.0160,0.2720,0.9200,0.959
0.791746,0.0320,0.4100,0.7730,0.876
0.797603,0.1060,0.4940,0.6950,0.859
0.800949,0.1230,0.5510,0.6570,0.866
0.807217,0.1170,0.5850,0.6800,0.905
0.810238,0.0760,0.5450,0.7520,0.932
0.815065,0.1030,0.5200,0.7950,0.956
0.819762,0.1690,0.4820,0.8260,0.971
0.824521,0.1670,0.4210,0.8720,0.983
0.829214,0.1340,0.3950,0.9300,1.019
0.833929,0.0730,0.3550,0.9470,1.014
0.838766,0.0660,0.3430,0.9780,1.039
0.843577,0.0660,0.3910,0.9560,1.035
0.848317,0.0700,0.4310,0.8920,0.993
0.852994,0.1300,0.4980,0.8140,0.963
0.857742,0.1750,0.5520,0.7370,0.937
0.862523,0.2720,0.5960,0.6650,0.934
0.867184,0.3710,0.6210,0.5750,0.924
0.871837,0.4180,0.6640,0.5100,0.936
0.876597,0.5070,0.7350,0.4590,1.004
0.881404,0.5360,0.7320,0.4450,1.011
0.886108,0.5560,0.7480,0.4890,1.053
0.890931,0.5540,0.7010,0.6130,1.084
0.896715,0.5250,0.6150,0.8330,1.161
0.900495,0.3920,0.5060,1.0280,1.211
0.905217,0.3350,0.3660,1.1920,1.291
0.909726,0.2400,0.2670,1.3290,1.377
0.914792,0.1440,0.1420,1.4260,1.440
0.919312,0.0710,0.0780,1.4750,1.479
0.923899,0.0150,-0.0310,1.4750,1.475
0.928685,-0.0540,-0.1030,1.4350,1.440
0.933523,-0.1110,-0.1470,1.3680,1.380
0.938240,-0.2110,-0.1600,1.2910,1.318
0.942858,-0.2960,-0.1450,1.2640,1.306
0.947632,-0.4240,-0.1450,1.2640,1.341
0.953471,-0.5110,-0.1310,1.2910,1.395
0.957129,-0.5520,-0.1030,1.3090,1.424
0.961796,-0.4990,-0.1520,1.3220,1.421
0.966570,-0.4360,-0.1900,1.3340,1.416
0.971734,-0.3580,-0.2130,1.4150,1.475
0.976472,-0.2760,-0.1860,1.5120,1.548
0.980834,-0.3160,-0.2310,1.6450,1.691
0.987097,-0.3410,-0.3050,1.8060,1.863
0.990373,-0.3620,-0.3660,1.9950,2.060
0.995086,-0.3340,-0.3870,2.1810,2.240
0.999824,-0.2500,-0.4560,2.3960,2.452
1.005322,-0.1490,-0.5580,2.5440,2.609
1.009649,0.0240,-0.6610,2.5560,2.640
1.013995,0.2160,-0.7090,2.3720,2.485
1.019720,0.4510,-0.7680,2.1920,2.366
1.023809,0.5810,-0.8200,1.9200,2.167
1.028434,0.6700,-0.8740,1.6480,1.982
1.033301,0.6360,-0.8210,1.4120,1.753
1.037785,0.6060,-0.8420,1.2200,1.601
1.042746,0.5610,-0.8430,1.0710,1.474
1.047395,0.4420,-0.8170,1.0180,1.378
1.052668,0.2700,-0.7070,1.0030,1.256
1.056791,0.1900,-0.6340,1.0150,1.212
1.061413,0.1080,-0.6090,1.0840,1.248
1.066091,0.1190,-0.5980,1.1120,1.268
1.071558,0.1590,-0.5280,1.0730,1.206
1.075945,0.2510,-0.5830,0.9370,1.132
1.080365,0.3460,-0.6320,0.7210,1.019
1.085700,0.4720,-0.7220,0.3960,0.949
1.089881,0.4870,-0.7130,0.0190,0.864
1.094472,0.5070,-0.7050,-0.3880,0.951
1.099768,0.4780,-0.7280,-0.7390,1.142
1.105371,0.4370,-0.6950,-0.9820,1.280
1.109201,0.3560,-0.6350,-1.0960,1.316
1.113834,0.3370,-0.5690,-1.0820,1.268
1.119011,0.3040,-0.5580,-0.9440,1.138
1.123197,0.3510,-0.4910,-0.7670,0.976
1.127822,0.3830,-0.4550,-0.5010,0.778
1.132668,0.5050,-0.4660,-0.2560,0.733
1.138741,0.6550,-0.5190,-0.0660,0.838
1.141891,0.7780,-0.5600,0.0960,0.963
1.146998,0.8310,-0.5630,0.1950,1.023
1.152332,0.8930,-0.5740,0.2760,1.097
1.156628,0.9590,-0.5900,0.2900,1.163
1.161170,1.0120,-0.6210,0.2500,1.213
1.166119,0.9830,-0.6130,0.1450,1.168
1.170581,0.9990,-0.6140,0.0490,1.174
1.175059,1.0070,-0.6320,-0.0160,1.189
1.180181,1.0150,-0.6380,-0.0700,1.201
1.185138,0.9700,-0.6050,-0.1460,1.152
1.189493,0.9440,-0.6320,-0.2280,1.159
1.194248,0.9240,-0.6740,-0.2960,1.181
1.199265,0.9070,-0.6740,-0.3230,1.175
1.203853,0.8070,-0.6090,-0.3180,1.060
1.208595,0.7450,-0.5740,-0.2930,0.985
1.213896,0.7060,-0.5260,-0.2400,0.913
1.217885,0.6820,-0.4910,-0.1870,0.861
1.222660,0.6430,-0.4410,-0.1410,0.792
1.227374,0.5910,-0.4690,-0.1310,0.766
1.232300,0.5180,-0.4710,-0.1610,0.718
1.236775,0.3920,-0.4870,-0.2180,0.662
1.241864,0.1980,-0.4620,-0.2670,0.569
1.246367,-0.0090,-0.4470,-0.3110,0.545
1.250895,-0.2160,-0.4230,-0.3960,0.618
1.255898,-0.3700,-0.4130,-0.4660,0.724
1.260657,-0.4260,-0.3740,-0.5800,0.811
1.265498,-0.4420,-0.3520,-0.6910,0.893
1.270114,-0.3960,-0.2790,-0.8290,0.960
1.274576,-0.3400,-0.2350,-0.9380,1.025
1.279558,-0.2520,-0.1680,-1.0330,1.076
1.284470,-0.1840,-0.1130,-1.1560,1.176
1.288939,-0.0930,-0.0450,-1.2380,1.242
1.293843,-0.0160,-0.0180,-1.3060,1.306
1.298523,0.0050,0.0000,-1.3830,1.383
1.303508,0.0280,0.0230,-1.4770,1.477
1.307947,0.0100,0.0490,-1.5720,1.573
1.312649,-0.0320,0.1040,-1.6810,1.685
1.317391,-0.0430,0.0820,-1.7550,1.757
1.322125,-0.1390,0.0940,-1.7960,1.804
1.326563,-0.2060,0.0820,-1.7960,1.810
1.331726,-0.3010,0.1000,-1.8110,1.839
1.336386,-0.3900,0.0540,-1.8040,1.846
1.341108,-0.4950,0.0550,-1.8040,1.871
1.346069,-0.5910,0.0600,-1.8320,1.926
1.350776,-0.6610,0.0520,-1.8470,1.962
1.355420,-0.5750,0.0630,-1.7720,1.864
1.359702,-0.5490,0.0920,-1.6630,1.754
1.365145,-0.4880,0.1250,-1.5010,1.583
1.369365,-0.4170,0.1310,-1.3260,1.396
1.374376,-0.3740,0.0850,-1.0900,1.156
1.379033,-0.3590,0.0330,-0.9000,0.970
1.383892,-0.3880,0.0100,-0.6960,0.797
1.388506,-0.3500,-0.0400,-0.5200,0.628
1.394039,-0.3290,-0.0670,-0.3700,0.500
1.398095,-0.3150,-0.1210,-0.2480,0.419
1.402736,-0.3030,-0.1770,-0.1660,0.388
1.407810,-0.2490,-0.1930,-0.1380,0.344
1.411983,-0.2190,-0.2510,-0.1540,0.367
1.417037,-0.1850,-0.2540,-0.2760,0.418
1.421808,-0.1770,-0.2460,-0.4380,0.533
1.426072,-0.2070,-0.1970,-0.6000,0.665
1.431107,-0.2300,-0.1510,-0.8030,0.849
1.436068,-0.2380,-0.0750,-0.9920,1.023
1.440754,-0.2730,-0.0110,-1.1550,1.187
1.445508,-0.2930,0.1080,-1.2360,1.275
1.450115,-0.2270,0.1940,-1.2130,1.249
1.455035,-0.1090,0.3260,-1.1040,1.156
1.459696,0.0460,0.4230,-0.9540,1.045
1.464298,0.1730,0.5070,-0.7770,0.944
1.468934,0.2670,0.5330,-0.5500,0.811
1.474374,0.4320,0.5450,-0.3310,0.770
1.478779,0.5160,0.5880,-0.0870,0.787
1.483435,0.6140,0.5630,0.1020,0.839
1.487878,0.5910,0.5090,0.2720,0.826
1.492660,0.6040,0.4910,0.3410,0.850
1.497429,0.6190,0.4600,0.3690,0.855
1.502130,0.5670,0.4550,0.3300,0.798
1.508730,0.5220,0.4770,0.2700,0.757
1.511709,0.4530,0.5050,0.1360,0.692
1.516178,0.4010,0.5480,-0.0500,0.681
1.521074,0.3760,0.6320,-0.2380,0.773
1.525726,0.3290,0.6250,-0.4270,0.825
1.530624,0.3160,0.6620,-0.5860,0.939
1.535342,0.3580,0.6900,-0.7320,1.068
1.541133,0.3720,0.6920,-0.8240,1.139
1.544966,0.3840,0.6500,-0.8470,1.135
1.549568,0.3800,0.7040,-0.7750,1.114
1.554433,0.4170,0.7650,-0.6500,1.087
1.559114,0.4400,0.8150,-0.4860,1.046
1.563650,0.4340,0.8110,-0.2650,0.957
1.568670,0.4260,0.8040,-0.0450,0.911
1.573801,0.4080,0.8040,0.1990,0.923
1.578208,0.4320,0.8190,0.4300,1.021
1.582842,0.4310,0.7720,0.6440,1.094
1.588558,0.4390,0.7700,0.8220,1.209
1.591950,0.4790,0.7570,0.9040,1.273
1.597016,0.4930,0.7980,0.9580,1.341
1.601689,0.5050,0.8210,0.9270,1.337
1.611895,0.5040,0.8430,0.8470,1.297
1.612384,0.5050,0.8680,0.7790,1.271
1.615843,0.4790,0.8930,0.7250,1.246
1.620935,0.4270,0.8800,0.6830,1.193
1.625322,0.4100,0.8880,0.7120,1.210
1.629863,0.3670,0.8740,0.7800,1.228
1.634729,0.2950,0.8190,0.8890,1.244
1.639590,0.2770,0.7270,0.9790,1.250
1.644407,0.2310,0.6560,1.0480,1.258
1.649059,0.1730,0.5470,1.0890,1.231
1.653831,0.1310,0.4910,1.1300,1.239
1.658882,0.0720,0.4040,1.1040,1.178
1.663177,-0.0100,0.3600,1.0510,1.111
1.667894,-0.0780,0.3150,0.8750,0.933
1.673076,-0.1600,0.2840,0.6580,0.734
1.677279,-0.2260,0.2700,0.4440,0.567
1.682586,-0.2780,0.2780,0.2690,0.476
1.686777,-0.3450,0.2870,0.1200,0.465
1.691594,-0.4000,0.2980,-0.0140,0.499
1.696358,-0.4150,0.2640,-0.1040,0.503
1.701014,-0.4700,0.2630,-0.1310,0.554
1.713240,-0.5710,0.2660,-0.1040,0.638
1.713669,-0.6180,0.2850,-0.0110,0.681
1.715546,-0.5620,0.2280,0.1930,0.636
1.719946,-0.4310,0.1690,0.4760,0.664
1.724811,-0.2780,0.0580,0.7860,0.836
1.730547,-0.1540,-0.0770,1.0680,1.082
1.734005,-0.0920,-0.1940,1.3540,1.371
1.738995,-0.1330,-0.3000,1.6360,1.669
1.743923,-0.2570,-0.3420,1.9180,1.965
1.748438,-0.4220,-0.3980,2.1200,2.198
1.753217,-0.5790,-0.3770,2.2240,2.329
1.758344,-0.6860,-0.4450,2.2340,2.379
1.762538,-0.7970,-0.5730,2.2320,2.438
1.767406,-0.8680,-0.6740,2.2030,2.462
1.772195,-0.8490,-0.7080,2.1550,2.422
1.777128,-0.8210,-0.8010,2.1780,2.462
1.782402,-0.7440,-0.8860,2.2570,2.536
1.786505,-0.6140,-0.9440,2.3780,2.631
1.791004,-0.4270,-0.9340,2.4350,2.643
1.800942,-0.2770,-0.9680,2.5120,2.706
1.801609,-0.0980,-1.0250,2.5370,2.738
1.810229,0.0560,-1.0560,2.4390,2.658
1.810772,0.2090,-0.9940,2.2130,2.435
1.814846,0.2950,-0.9920,1.8550,2.124
1.819670,0.2930,-0.9870,1.3770,1.719
1.824012,0.2160,-0.9440,0.8990,1.321
1.830162,0.0720,-0.7920,0.4220,0.900
1.833632,-0.0490,-0.7060,-0.0280,0.708
1.838506,-0.2100,-0.5570,-0.4640,0.755
1.843074,-0.3180,-0.4220,-0.8460,0.997
1.847862,-0.3850,-0.3120,-1.1610,1.262
1.852907,-0.4560,-0.2310,-1.3510,1.444
1.857480,-0.4790,-0.1910,-1.4330,1.523
1.863009,-0.4690,-0.1640,-1.4060,1.491
1.866879,-0.4070,-0.1850,-1.2410,1.319
1.871542,-0.3670,-0.2120,-0.9550,1.045
1.876550,-0.3360,-0.2660,-0.6280,0.760
1.881104,-0.2710,-0.3750,-0.3560,0.584
1.886197,-0.2090,-0.4950,-0.1850,0.568
1.890822,-0.1900,-0.6300,0.0180,0.658
1.898457,-0.1330,-0.7270,0.1550,0.755
1.899974,-0.1040,-0.8260,0.2650,0.874
1.907483,-0.0570,-0.8540,0.2940,0.905
1.909812,-0.0390,-0.8660,0.2530,0.903
1.914032,-0.0200,-0.8300,0.1460,0.843
1.919342,0.0960,-0.7940,0.0660,0.803
1.923855,0.1250,-0.7110,-0.0100,0.722
1.929675,0.1230,-0.6540,-0.0380,0.667
1.934694,0.1100,-0.5870,-0.0230,0.598
1.939221,0.0700,-0.5040,0.0300,0.510
1.944107,0.0690,-0.3550,0.1070,0.377
1.948065,0.0570,-0.2670,0.2420,0.365
1.952108,0.0070,-0.1670,0.3770,0.412
1.957069,-0.0010,-0.0940,0.5400,0.548
1.961562,-0.0070,-0.0380,0.6730,0.674
1.965887,0.0130,-0.0600,0.6730,0.676
1.971266,-0.0190,-0.1260,0.6860,0.698
1.975570,-0.1190,-0.2060,0.6180,0.662
1.980359,-0.2400,-0.2780,0.4350,0.569
1.985226,-0.3610,-0.3850,0.2170,0.571
1.989812,-0.5200,-0.4260,0.0120,0.672
1.995533,-0.6630,-0.4930,-0.2050,0.851
2.001160,-0.7890,-0.5170,-0.4320,1.038
2.003817,-0.8650,-0.5920,-0.6380,1.227
2.008649,-0.8900,-0.6150,-0.7890,1.339
2.013490,-0.8450,-0.6080,-0.8730,1.359
2.018340,-0.6810,-0.5850,-0.9220,1.287
2.023172,-0.6040,-0.5730,-0.9800,1.286
2.028013,-0.5320,-0.5910,-1.0360,1.306
2.032712,-0.4620,-0.5670,-1.0790,1.304
2.037358,-0.3920,-0.4950,-1.1130,1.280
2.042020,-0.4050,-0.4140,-1.1020,1.245
2.046874,-0.4100,-0.3490,-1.0500,1.180
2.051706,-0.4730,-0.2300,-1.0240,1.151
2.056436,-0.4500,-0.1420,-0.9980,1.104
2.061247,-0.4450,-0.0650,-0.9590,1.059
2.066205,-0.4170,0.0240,-0.9330,1.022
2.070665,-0.3640,0.0460,-0.9490,1.017
2.075418,-0.3010,0.0390,-0.9750,1.021
2.079731,-0.2190,0.0190,-1.0170,1.040
2.085095,-0.2330,-0.0120,-1.0190,1.045
2.089182,-0.2610,-0.0420,-0.9660,1.002
2.096351,-0.2670,-0.0520,-0.8580,0.900
2.098902,-0.2230,-0.0550,-0.6550,0.694
2.108681,-0.1930,-0.0430,-0.4530,0.494
2.109300,-0.1350,-0.0580,-0.2510,0.291
2.113225,-0.0720,-0.0450,-0.1170,0.145
2.117870,0.0010,0.0050,-0.0240,0.025
2.122646,0.0750,0.0280,0.0150,0.081
2.128205,0.1090,0.0490,0.0410,0.126
2.132013,0.1350,0.1150,0.0140,0.178
2.136712,0.1280,0.1870,-0.0400,0.230
2.142041,0.0940,0.2030,-0.1500,0.269
2.146409,0.0460,0.2720,-0.3000,0.408
2.151238,-0.0010,0.2880,-0.4580,0.541
2.156030,-0.0630,0.3380,-0.6080,0.698
2.160733,-0.1120,0.3500,-0.7710,0.854
2.165294,-0.1620,0.3620,-0.9610,1.040
2.169899,-0.1320,0.3220,-1.1300,1.182
2.174978,-0.0580,0.3580,-1.2930,1.343
2.179820,0.0410,0.3720,-1.4150,1.464
2.183937,0.1550,0.3870,-1.4430,1.502
2.188609,0.2900,0.3310,-1.4080,1.475
2.196124,0.4170,0.3160,-1.2990,1.400
2.198263,0.5740,0.3210,-1.1220,1.301
2.205663,0.6770,0.3130,-0.9600,1.216
2.208008,0.7670,0.2870,-0.8470,1.178
2.212637,0.8400,0.2890,-0.7240,1.146
2.217449,0.8510,0.2930,-0.6570,1.114
2.221887,0.8500,0.3240,-0.5760,1.077
2.226773,0.7430,0.2870,-0.5310,0.957
2.231722,0.6840,0.3260,-0.5030,0.909
2.236771,0.5620,0.3400,-0.5440,0.853
2.240973,0.3880,0.3940,-0.6660,0.866
2.245859,0.2000,0.3180,-0.7680,0.855
2.251279,0.0390,0.2980,-0.8620,0.913
2.255269,-0.0500,0.2930,-0.9430,0.989
2.260051,-0.1270,0.2470,-1.0640,1.100
2.265766,-0.1500,0.2210,-1.1910,1.221
2.269378,-0.2120,0.1850,-1.3390,1.368
2.274213,-0.2760,0.2050,-1.4870,1.526
2.278970,-0.3280,0.2390,-1.5670,1.619
2.284447,-0.3250,0.2430,-1.5820,1.633
2.288624,-0.3090,0.2870,-1.5110,1.569
2.293053,-0.2450,0.3220,-1.3870,1.445
2.298455,-0.1970,0.3720,-1.2500,1.319
2.302959,-0.0760,0.3800,-1.0210,1.092
2.307445,0.0600,0.4000,-0.7470,0.849
2.311934,0.1530,0.4390,-0.4610,0.655
2.326763,0.2710,0.4380,-0.1470,0.536
2.327264,0.3120,0.4000,0.1420,0.527
2.327436,0.3840,0.3560,0.4150,0.668
2.331222,0.4180,0.3010,0.6600,0.837
2.335412,0.4110,0.2460,0.8640,0.988
2.340673,0.2900,0.2040,1.0400,1.099
2.345184,0.1460,0.1610,1.1900,1.210
2.350404,-0.0470,0.1580,1.3270,1.337
2.354655,-0.1720,0.1670,1.4510,1.471
2.359314,-0.2440,0.1710,1.5050,1.534
2.363978,-0.3540,0.1520,1.5060,1.554
2.368613,-0.4250,0.1450,1.4940,1.560
2.373723,-0.3870,0.2060,1.5090,1.571
2.378650,-0.2160,0.3210,1.4970,1.546
2.384143,-0.0010,0.4360,1.4580,1.522
2.388087,0.2400,0.5910,1.3920,1.531
2.392909,0.4700,0.7330,1.3520,1.608
2.397684,0.6210,0.8590,1.3870,1.746
2.402558,0.6860,1.0130,1.4030,1.861
2.406788,0.6890,1.1160,1.4180,1.932
2.411790,0.5840,1.1790,1.4470,1.956
2.416696,0.3750,1.1850,1.5120,1.957
2.420982,0.1880,1.0680,1.5960,1.930
2.425718,0.0160,0.9010,1.6510,1.881
2.430706,-0.1840,0.7080,1.7340,1.882
2.435282,-0.2780,0.4070,1.8430,1.908
2.439902,-0.3720,0.1450,1.9940,2.034
2.444786,-0.4160,-0.0890,2.1170,2.159
2.449839,-0.4200,-0.2710,2.2000,2.256
2.454078,-0.4830,-0.3790,2.1910,2.275
2.458739,-0.5790,-0.4220,2.1500,2.266
2.463806,-0.7030,-0.3600,2.0970,2.241
2.469017,-0.8100,-0.2290,2.0030,2.173
2.472925,-0.8040,-0.0700,1.8630,2.030
2.477501,-0.7640,0.1190,1.6730,1.843
2.482826,-0.6570,0.2410,1.4550,1.615
2.487195,-0.4510,0.3540,1.2650,1.389
2.491890,-0.2450,0.4340,1.1710,1.273
2.496764,-0.0470,0.4990,1.1420,1.247
2.501504,0.1350,0.5290,1.1800,1.300
2.506562,0.3190,0.5220,1.3390,1.472
2.515074,0.4450,0.4450,1.5660,1.688
2.515645,0.5960,0.3080,1.8470,1.965
2.520394,0.7470,0.1320,2.1950,2.322
2.525147,0.8830,-0.0570,2.5440,2.693
2.529884,0.9460,-0.2210,2.7580,2.924
2.534850,0.9210,-0.3960,2.9160,3.084
2.541026,0.8870,-0.5660,3.0620,3.238
2.544062,0.7850,-0.6990,3.0580,3.234
2.548817,0.6300,-0.7700,2.8780,3.045
2.553659,0.5120,-0.8530,2.5480,2.735
2.558493,0.4290,-0.9470,2.0990,2.342
2.562766,0.3620,-0.9530,1.5560,1.860
2.567557,0.2690,-0.8340,0.9200,1.271
2.572215,0.1820,-0.7600,0.2690,0.826
2.577377,0.1160,-0.6410,-0.3520,0.740
2.582353,0.0940,-0.5390,-1.0000,1.140
