time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.967350,-0.2254,-0.1326,0.0342,0.264
0.971359,-0.2636,-0.0697,-0.0085,0.273
0.976828,-0.2965,0.0112,-0.0889,0.310
0.982371,-0.3385,0.0673,-0.1449,0.374
0.988851,-0.3849,0.1558,-0.1909,0.457
0.992509,-0.4072,0.2338,-0.2508,0.532
0.997636,-0.4296,0.3062,-0.3102,0.612
1.003123,-0.4332,0.3639,-0.3881,0.686
1.006768,-0.4322,0.4165,-0.4558,0.754
1.012682,-0.4028,0.4499,-0.5135,0.793
1.018443,-0.3736,0.4834,-0.6086,0.862
1.023219,-0.3585,0.5080,-0.6412,0.893
1.026663,-0.3291,0.5423,-0.6498,0.908
1.035277,-0.2899,0.5438,-0.6441,0.891
1.038344,-0.2600,0.5317,-0.6146,0.853
1.042639,-0.2397,0.5301,-0.5569,0.805
1.046957,-0.2337,0.5196,-0.4806,0.745
1.053865,-0.2233,0.4955,-0.3812,0.664
1.061147,-0.1991,0.4674,-0.2874,0.584
1.062457,-0.1805,0.4254,-0.1943,0.501
1.068421,-0.1862,0.3982,-0.1068,0.452
1.071738,-0.1973,0.3711,-0.0438,0.423
1.077913,-0.1992,0.3537,-0.0335,0.407
1.082157,-0.2157,0.3411,-0.0328,0.405
1.087497,-0.2132,0.3192,-0.0178,0.384
1.092079,-0.2201,0.2974,0.0065,0.370
1.097907,-0.2267,0.2711,0.0496,0.357
1.102632,-0.2282,0.2307,0.0782,0.334
1.107879,-0.2294,0.2094,0.1349,0.339
1.115704,-0.2540,0.1738,0.2007,0.367
1.116540,-0.2831,0.1524,0.2707,0.420
1.122764,-0.2931,0.1450,0.3211,0.458
1.128622,-0.2986,0.1274,0.3758,0.497
1.134152,-0.2854,0.0997,0.4015,0.503
1.138549,-0.2776,0.0857,0.3748,0.474
1.143633,-0.2796,0.0996,0.3482,0.458
1.149046,-0.2819,0.1126,0.3029,0.429
1.153127,-0.2752,0.1297,0.2484,0.393
1.160239,-0.2782,0.1462,0.1706,0.358
1.163090,-0.2528,0.1814,0.1030,0.328
1.170431,-0.2420,0.1875,0.0406,0.309
1.173999,-0.2312,0.1982,0.0121,0.305
1.181008,-0.2062,0.2183,-0.0495,0.304
1.185654,-0.1909,0.2191,-0.0679,0.298
1.188271,-0.1850,0.2201,-0.1050,0.306
1.192770,-0.1552,0.2211,-0.1134,0.293
1.197679,-0.1208,0.2220,-0.1265,0.283
1.203004,-0.1105,0.2230,-0.1251,0.279
1.207821,-0.1098,0.2194,-0.1523,0.289
1.212580,-0.1090,0.2204,-0.1555,0.291
1.218657,-0.1226,0.2168,-0.1350,0.283
1.223206,-0.1411,0.2276,-0.1194,0.293
1.229571,-0.1456,0.2478,-0.1323,0.316
1.235553,-0.1551,0.2393,-0.1737,0.334
1.238868,-0.1459,0.2408,-0.2005,0.346
1.243568,-0.1320,0.2331,-0.2365,0.357
1.248331,-0.1278,0.2212,-0.2390,0.350
1.253583,-0.1139,0.2099,-0.2178,0.323
1.260211,-0.1046,0.1990,-0.2014,0.302
1.264544,-0.1094,0.1886,-0.1567,0.268
1.277424,-0.1422,0.1834,-0.0743,0.244
1.278429,-0.1268,0.1546,-0.0116,0.200
1.278868,-0.1204,0.1167,0.0505,0.175
1.284505,-0.1421,0.0886,0.1407,0.219
1.290769,-0.1633,0.0607,0.2396,0.296
1.293748,-0.2126,0.0612,0.3234,0.392
1.298312,-0.2237,0.0279,0.3875,0.448
1.302898,-0.2349,0.0324,0.4368,0.497
1.309108,-0.2606,0.0223,0.4478,0.519
1.313760,-0.2723,0.0023,0.4538,0.529
1.318796,-0.2703,-0.0225,0.4408,0.518
1.323518,-0.2830,-0.0380,0.4279,0.514
1.328811,-0.2675,-0.0443,0.4199,0.500
1.334529,-0.2569,-0.0605,0.3739,0.458
1.338913,-0.2368,-0.0676,0.3093,0.395
1.343219,-0.2404,-0.0655,0.2309,0.340
1.349619,-0.2483,-0.0733,0.1960,0.325
1.353828,-0.2558,-0.0812,0.1898,0.329
1.360590,-0.2538,-0.0801,0.1505,0.306
1.365149,-0.2565,-0.0652,0.1162,0.289
1.369125,-0.2305,-0.0414,0.0680,0.244
1.375128,-0.2284,-0.0087,0.0201,0.229
1.378247,-0.2213,0.0187,-0.0036,0.222
1.384631,-0.2377,0.0503,-0.0651,0.252
1.390018,-0.2587,0.0911,-0.1498,0.312
1.395357,-0.2841,0.1272,-0.2195,0.381
1.401682,-0.2954,0.1638,-0.2839,0.441
1.403177,-0.2973,0.1634,-0.3383,0.479
1.408433,-0.2568,0.1171,-0.3684,0.464
1.413185,-0.1837,0.0443,-0.3461,0.394
1.418460,-0.1209,-0.0500,-0.2621,0.293
1.423014,-0.0490,-0.1611,-0.1789,0.246
1.428831,0.0177,-0.2747,-0.0726,0.285
1.432883,0.0416,-0.3675,0.0376,0.372
1.439112,0.0421,-0.4635,0.1707,0.496
1.446288,0.0386,-0.5437,0.2741,0.610
1.448162,0.0215,-0.6229,0.3768,0.728
1.454978,0.0243,-0.7293,0.5166,0.894
1.458470,0.0273,-0.8346,0.6600,1.064
1.463653,0.0307,-0.9389,0.8022,1.235
1.468920,0.0627,-1.0522,0.9670,1.430
1.474339,0.0754,-1.1699,1.1209,1.622
1.478610,0.0927,-1.2595,1.2783,1.797
1.484428,0.0951,-1.3357,1.4248,1.955
1.489635,0.0919,-1.3756,1.5273,2.058
1.493738,0.0783,-1.3798,1.5433,2.072
1.500984,0.0261,-1.3441,1.4974,2.012
1.504616,0.0022,-1.2829,1.3378,1.854
1.509691,-0.0169,-1.1963,1.0892,1.618
1.516076,-0.0119,-1.0841,0.7952,1.345
1.518384,-0.0065,-0.9506,0.4656,1.059
1.524153,-0.0149,-0.8190,0.1624,0.835
1.528432,-0.0084,-0.6935,-0.1429,0.708
1.533572,-0.0203,-0.5735,-0.4220,0.712
1.539420,-0.0360,-0.4630,-0.6559,0.804
1.546920,-0.0318,-0.3664,-0.8593,0.935
1.548714,-0.0362,-0.2785,-1.0277,1.065
1.558071,-0.0158,-0.2084,-1.1519,1.171
1.559266,0.0009,-0.1607,-1.2275,1.238
1.565287,-0.0002,-0.1349,-1.2786,1.286
1.568720,-0.0235,-0.1169,-1.2769,1.282
1.574982,-0.0407,-0.1111,-1.2230,1.229
1.579051,-0.0379,-0.1130,-1.1314,1.138
1.585399,-0.0108,-0.1652,-1.0453,1.058
1.591525,0.0071,-0.2009,-0.9455,0.967
1.595674,0.0253,-0.2490,-0.8180,0.855
1.602027,0.0149,-0.3000,-0.6441,0.711
1.605568,0.0094,-0.3544,-0.4430,0.567
1.611640,-0.0109,-0.4172,-0.2530,0.488
1.614952,-0.0079,-0.4508,-0.0742,0.457
1.620234,-0.0057,-0.5033,0.0747,0.509
1.624512,-0.0046,-0.5177,0.1796,0.548
1.629643,-0.0186,-0.4992,0.2551,0.561
1.634892,-0.0334,-0.4814,0.2777,0.557
1.640258,-0.0446,-0.4549,0.3048,0.549
1.647325,-0.0424,-0.4433,0.3079,0.541
1.649868,0.0015,-0.4182,0.3015,0.516
1.660697,0.0583,-0.4177,0.2807,0.507
1.662711,0.1281,-0.4178,0.2554,0.506
1.668157,0.2204,-0.4184,0.2064,0.516
1.670210,0.2970,-0.4006,0.1721,0.527
1.675945,0.3488,-0.3833,0.0905,0.526
1.680029,0.3857,-0.3522,0.0049,0.522
1.688404,0.4128,-0.3168,-0.0563,0.523
1.693190,0.4493,-0.2770,-0.0932,0.536
1.697453,0.4715,-0.2519,-0.1156,0.547
1.700317,0.5078,-0.2320,-0.0998,0.567
1.706949,0.5485,-0.2125,-0.0842,0.594
1.710465,0.6168,-0.2078,-0.0830,0.656
1.716258,0.6842,-0.1941,-0.1103,0.720
1.720775,0.7313,-0.1666,-0.1422,0.763
1.726677,0.7730,-0.1585,-0.2071,0.816
1.730216,0.8044,-0.1315,-0.2904,0.865
1.737418,0.8164,-0.0855,-0.3588,0.896
1.739924,0.8283,-0.0681,-0.4266,0.934
1.750965,0.8260,-0.0411,-0.4559,0.944
1.752461,0.7906,-0.0140,-0.4753,0.923
1.761307,0.7557,0.0275,-0.4899,0.901
1.762540,0.7025,0.0403,-0.4948,0.860
1.767858,0.6548,0.0345,-0.5233,0.839
1.770364,0.6173,0.0529,-0.5231,0.811
1.774776,0.5710,0.0573,-0.5086,0.767
1.783376,0.5397,0.0480,-0.4752,0.721
1.787767,0.5090,0.0535,-0.4278,0.667
1.790996,0.5024,0.0164,-0.3808,0.631
1.796501,0.4817,-0.0106,-0.2961,0.566
1.800322,0.4422,-0.0372,-0.2074,0.490
1.805596,0.4267,-0.0444,-0.1384,0.451
1.810365,0.4109,-0.0422,-0.0938,0.424
1.816039,0.4140,-0.0354,-0.0447,0.418
1.820760,0.4121,-0.0289,-0.0009,0.413
1.825838,0.3960,-0.0226,0.0236,0.397
1.831253,0.3847,-0.0023,0.0479,0.388
1.835258,0.3733,0.0174,0.0719,0.381
1.840374,0.3811,0.0320,0.0483,0.385
1.847429,0.3934,0.0415,0.0295,0.397
1.851413,0.4007,0.0556,0.0157,0.405
1.856494,0.4078,0.0838,0.0447,0.419
1.860762,0.4051,0.0975,0.0640,0.422
1.867107,0.3835,0.1205,0.0641,0.407
1.870712,0.3808,0.1338,0.0642,0.409
1.878807,0.3590,0.1660,0.0596,0.400
1.881334,0.3420,0.1884,0.0550,0.394
1.885861,0.3107,0.2108,0.0789,0.384
1.890643,0.3033,0.2093,0.1074,0.384
1.896422,0.3194,0.2031,0.1261,0.399
1.901274,0.3212,0.2111,0.1637,0.418
1.907243,0.3133,0.1953,0.2009,0.420
1.913735,0.3052,0.1936,0.2379,0.433
1.915542,0.3208,0.1868,0.2934,0.473
1.921159,0.3312,0.1844,0.3248,0.499
1.926275,0.3221,0.1865,0.3274,0.496
1.930744,0.3174,0.1879,0.3346,0.498
1.935319,0.3219,0.1889,0.3322,0.500
1.940700,0.3307,0.1896,0.3109,0.492
1.946454,0.3203,0.1996,0.2707,0.464
1.950417,0.3050,0.2235,0.2403,0.448
1.956024,0.3041,0.2423,0.2054,0.440
1.961298,0.3080,0.2418,0.1993,0.439
1.967429,0.3165,0.2412,0.1837,0.438
1.971679,0.3109,0.2501,0.1920,0.443
1.976354,0.3147,0.2444,0.2050,0.448
1.981377,0.3090,0.2480,0.2178,0.452
1.985903,0.3413,0.2416,0.2115,0.469
1.990559,0.3546,0.2492,0.1863,0.472
1.996016,0.3157,0.2565,0.1470,0.433
2.001170,0.2347,0.3062,0.1507,0.414
2.006070,0.1545,0.3599,0.1497,0.419
2.011502,0.0752,0.3894,0.1392,0.420
2.016957,0.0107,0.4137,0.1287,0.433
2.022826,0.0132,0.4332,0.1136,0.448
2.025853,0.0393,0.4098,0.1081,0.426
2.030978,0.0698,0.3676,0.1359,0.398
2.035773,0.1094,0.3258,0.1588,0.379
2.041173,0.1436,0.2842,0.1956,0.374
2.047136,0.1723,0.2571,0.2464,0.396
2.052030,0.1624,0.2538,0.2493,0.391
2.058183,0.1522,0.2316,0.2379,0.365
2.060796,0.1467,0.2237,0.2551,0.370
2.067538,0.1460,0.2160,0.2816,0.384
2.071846,0.1308,0.1987,0.3127,0.393
2.078155,0.1298,0.1865,0.3340,0.404
2.081924,0.1525,0.1508,0.3314,0.395
2.087366,0.1562,0.1250,0.3384,0.393
2.091774,0.1839,0.1090,0.3500,0.410
2.096667,0.2213,0.0554,0.3996,0.460
2.102220,0.2541,-0.0170,0.4677,0.533
2.107939,0.2683,-0.0891,0.5448,0.614
2.113123,0.2685,-0.1185,0.6069,0.674
2.117786,0.2407,-0.1389,0.6352,0.693
2.122171,0.1802,-0.1457,0.6728,0.712
2.126547,0.1204,-0.1439,0.6814,0.707
2.133162,0.0424,-0.1287,0.6710,0.685
2.136452,-0.0157,-0.0672,0.6606,0.664
2.144302,-0.0776,0.0402,0.6360,0.642
2.146780,-0.1384,0.1934,0.5545,0.603
2.152123,-0.2221,0.3829,0.3835,0.586
2.156720,-0.3239,0.5384,0.1808,0.654
2.161891,-0.3968,0.6470,-0.0819,0.763
2.169064,-0.4080,0.6632,-0.2852,0.829
2.172240,-0.3108,0.5365,-0.4486,0.765
2.179991,-0.1576,0.2730,-0.5107,0.600
2.182860,0.0187,-0.0409,-0.4153,0.418
2.187164,0.1139,-0.3535,-0.1780,0.412
2.191674,0.1243,-0.5855,0.1857,0.627
2.197668,0.0414,-0.7578,0.5939,0.964
2.202758,-0.1153,-0.8581,0.9845,1.311
2.208131,-0.2981,-0.8975,1.2294,1.551
2.212508,-0.4691,-0.8578,1.2726,1.605
2.217952,-0.6197,-0.8682,1.5338,1.868
2.222797,-0.7040,-0.8672,1.7309,2.060
2.228154,-0.7041,-0.8120,1.5368,1.875
2.232803,-0.6298,-0.7689,1.2824,1.622
2.237942,-0.5719,-0.7374,1.0869,1.433
2.242920,-0.4830,-0.7172,0.8882,1.240
2.247470,-0.3962,-0.6789,0.6673,1.031
2.252964,-0.3350,-0.6037,0.4339,0.815
2.261137,-0.3223,-0.5010,0.2405,0.642
2.263166,-0.3052,-0.4233,0.1103,0.533
2.267729,-0.3166,-0.3607,0.0002,0.480
2.273080,-0.3514,-0.2516,-0.0615,0.437
2.279226,-0.4044,-0.1724,-0.1655,0.470
2.282159,-0.4421,-0.1084,-0.2924,0.541
2.287442,-0.4501,-0.0402,-0.4087,0.609
2.292674,-0.4429,-0.0248,-0.4955,0.665
2.297460,-0.4254,-0.0522,-0.5389,0.689
2.303322,-0.4122,-0.0744,-0.5628,0.702
2.307498,-0.3897,-0.0915,-0.5676,0.695
2.313291,-0.3867,-0.0892,-0.5960,0.716
2.317605,-0.3847,-0.0676,-0.6290,0.740
2.322922,-0.3930,-0.0646,-0.6664,0.776
2.327660,-0.3833,-0.0849,-0.6750,0.781
2.335015,-0.3651,-0.1092,-0.6455,0.750
2.337193,-0.3289,-0.1520,-0.5734,0.678
2.344007,-0.3366,-0.1801,-0.5305,0.654
2.348334,-0.3356,-0.2080,-0.5165,0.650
2.353731,-0.3254,-0.2121,-0.5358,0.662
2.358992,-0.3250,-0.2164,-0.5692,0.690
2.363916,-0.3386,-0.1967,-0.6213,0.734
2.368104,-0.3565,-0.1721,-0.6920,0.797
2.373425,-0.3592,-0.1613,-0.7667,0.862
2.378442,-0.3328,-0.1451,-0.8360,0.911
2.383444,-0.2865,-0.1515,-0.8382,0.899
2.389509,-0.2730,-0.1805,-0.8164,0.880
2.394690,-0.2540,-0.2082,-0.7473,0.816
2.398777,-0.2443,-0.2348,-0.6360,0.721
2.402862,-0.2294,-0.2936,-0.5255,0.644
2.408284,-0.2100,-0.3658,-0.3969,0.579
2.413231,-0.1717,-0.4088,-0.2646,0.516
2.418719,-0.1576,-0.4564,-0.1666,0.511
2.423703,-0.1531,-0.4849,-0.0932,0.517
2.428441,-0.1440,-0.4946,-0.0585,0.518
2.433023,-0.1157,-0.4809,-0.0573,0.498
2.439572,-0.1015,-0.4676,-0.0989,0.489
2.443088,-0.1059,-0.4310,-0.1022,0.455
2.448109,-0.1431,-0.3808,-0.0912,0.417
2.454277,-0.1747,-0.3408,-0.0803,0.391
2.458764,-0.1915,-0.3204,-0.0600,0.378
2.464584,-0.1795,-0.2721,-0.0447,0.329
2.468957,-0.1771,-0.2435,-0.0533,0.306
2.474045,-0.1370,-0.2061,-0.0571,0.254
2.478599,-0.0832,-0.1976,-0.0941,0.234
2.483340,-0.0443,-0.1608,-0.1213,0.206
2.490393,-0.0248,-0.1291,-0.1388,0.191
2.495290,-0.0290,-0.0786,-0.1752,0.194
2.498884,-0.0284,-0.0334,-0.1922,0.197
2.504303,-0.0320,-0.0028,-0.2186,0.221
2.509451,-0.0398,0.0325,-0.2353,0.241
2.513015,-0.0659,0.0676,-0.2280,0.247
2.518450,-0.0771,0.0884,-0.2256,0.254
2.524199,-0.0831,0.1187,-0.2041,0.250
2.528955,-0.0746,0.1251,-0.1733,0.226
2.533416,-0.0759,0.1365,-0.1523,0.218
2.538393,-0.0584,0.1244,-0.1171,0.181
2.544212,-0.0367,0.1269,-0.1012,0.166
2.548386,-0.0249,0.1251,-0.0711,0.146
2.553582,-0.0278,0.1189,-0.0176,0.123
2.558835,-0.0262,0.1131,0.0546,0.128
2.564963,-0.0107,0.1025,0.1356,0.170
2.574481,0.0090,0.0776,0.1685,0.186
2.575503,0.0426,0.0671,0.2010,0.216
2.585663,0.0470,0.0706,0.2333,0.248
2.586356,0.0368,0.0737,0.2747,0.287
2.589502,0.0169,0.0668,0.2968,0.305
2.594689,0.0254,0.0781,0.3091,0.320
2.598818,0.0288,0.1074,0.2927,0.313
2.603831,0.0416,0.1121,0.2764,0.301
2.610259,0.0399,0.1396,0.2363,0.277
2.615086,0.0097,0.1756,0.1586,0.237
2.619906,-0.0202,0.2344,0.0909,0.252
2.624694,-0.0357,0.2827,0.0523,0.290
2.630347,-0.0321,0.3255,-0.0098,0.327
2.637036,-0.0145,0.3674,-0.0905,0.379
2.641921,0.0266,0.4041,-0.1657,0.438
2.645137,0.0483,0.4405,-0.2213,0.495
2.649509,0.0505,0.4720,-0.2527,0.538
2.654571,0.0384,0.5080,-0.2458,0.566
2.659490,0.0450,0.5341,-0.2675,0.599
2.664540,0.0420,0.5648,-0.2843,0.634
2.669614,0.0341,0.6142,-0.3151,0.691
2.673771,0.0215,0.6445,-0.3457,0.732
2.678953,-0.0004,0.6559,-0.3570,0.747
2.685518,-0.0028,0.6390,-0.3539,0.730
2.690019,0.0140,0.6273,-0.3129,0.701
2.695079,0.0401,0.5877,-0.2768,0.651
2.700354,0.0282,0.5396,-0.2031,0.577
2.705008,0.0542,0.4781,-0.1394,0.501
2.709687,0.0894,0.3652,-0.0572,0.380
2.714932,0.1050,0.2723,0.0528,0.297
2.720059,0.1203,0.1518,0.1666,0.256
2.724427,0.1306,0.0699,0.2653,0.304
2.729548,0.1691,-0.0259,0.3250,0.367
2.735191,0.1976,-0.1073,0.3842,0.445
2.739458,0.1829,-0.1838,0.4192,0.493
2.744345,0.1587,-0.2225,0.4537,0.530
