time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.698578,-0.1090,-0.4660,0.4590,0.663
0.703129,-0.2240,-0.6080,0.5940,0.879
0.707726,-0.2780,-0.6610,0.7040,1.005
0.712858,-0.3460,-0.7330,0.7700,1.118
0.718444,-0.4410,-0.7700,0.8240,1.211
0.722264,-0.5070,-0.7420,0.8510,1.238
0.726788,-0.4870,-0.6380,0.8680,1.182
0.731671,-0.4520,-0.5660,0.8410,1.110
0.736278,-0.4180,-0.4730,0.8280,1.041
0.741327,-0.3980,-0.3960,0.7610,0.946
0.747497,-0.2660,-0.2950,0.6210,0.737
0.751807,-0.1900,-0.2320,0.4860,0.571
0.756548,-0.1570,-0.2410,0.3380,0.444
0.759802,-0.0970,-0.1960,0.1630,0.273
0.764846,-0.0750,-0.1690,0.0130,0.185
0.769570,-0.0720,-0.1660,-0.1200,0.217
0.774162,-0.0580,-0.1370,-0.2530,0.293
0.779519,-0.0450,-0.1360,-0.3460,0.374
0.784497,0.0060,-0.1570,-0.4400,0.467
0.795700,0.0830,-0.1810,-0.5470,0.582
0.796612,0.1730,-0.2470,-0.5990,0.671
0.797625,0.2200,-0.2840,-0.6240,0.720
0.802598,0.2240,-0.3440,-0.5580,0.693
0.807863,0.2270,-0.4050,-0.4620,0.655
0.812671,0.1890,-0.4650,-0.2430,0.558
0.817236,0.1380,-0.5380,0.0290,0.556
0.833016,0.1190,-0.5830,0.2670,0.652
0.833525,0.0800,-0.6650,0.4840,0.826
0.833946,0.0030,-0.7650,0.6080,0.977
0.840084,-0.0860,-0.8510,0.6900,1.099
0.840968,-0.1520,-0.9010,0.6920,1.146
0.845436,-0.2120,-0.9950,0.6910,1.230
0.852052,-0.2730,-1.1230,0.6790,1.340
0.854753,-0.3350,-1.2250,0.7210,1.460
0.862283,-0.3630,-1.2410,0.7320,1.486
0.863757,-0.3860,-1.2650,0.7590,1.525
0.868959,-0.4130,-1.3240,0.7600,1.582
0.873298,-0.4290,-1.3290,0.8010,1.610
0.878284,-0.4060,-1.2860,0.7990,1.567
0.883472,-0.3380,-1.2940,0.8380,1.578
0.887715,-0.2600,-1.3090,0.8930,1.606
0.892243,-0.1820,-1.3240,0.9480,1.639
0.897415,-0.0980,-1.2510,1.0270,1.622
0.902026,-0.0860,-1.2810,1.1340,1.713
0.906612,-0.0600,-1.2900,1.2560,1.801
0.911283,-0.0730,-1.3270,1.4050,1.934
0.916857,-0.0660,-1.2480,1.4850,1.941
0.920726,-0.1290,-1.2340,1.5770,2.007
0.925358,-0.2030,-1.1860,1.6580,2.049
0.930177,-0.2870,-1.1800,1.6570,2.054
0.935574,-0.3340,-1.0600,1.5490,1.906
0.939867,-0.3960,-1.0080,1.3430,1.725
0.944815,-0.4560,-0.9640,1.1240,1.549
0.949718,-0.5150,-0.8820,0.9330,1.383
0.954153,-0.5640,-0.6700,0.7630,1.162
0.958703,-0.5910,-0.5300,0.5990,0.994
0.963521,-0.6640,-0.4090,0.4360,0.893
0.968026,-0.6840,-0.3160,0.3000,0.811
0.972814,-0.6370,-0.2200,0.1620,0.693
0.977417,-0.5630,-0.1790,0.0940,0.598
0.982722,-0.4820,-0.1810,0.1350,0.532
0.987297,-0.4180,-0.1810,0.2030,0.499
0.991868,-0.2960,-0.2310,0.3360,0.504
0.996393,-0.2480,-0.3090,0.5270,0.659
1.001590,-0.2170,-0.4160,0.6620,0.811
1.006250,-0.2140,-0.5500,0.7570,0.960
1.011196,-0.2120,-0.6120,0.8190,1.044
1.015927,-0.3020,-0.7270,0.9400,1.226
1.020377,-0.4060,-0.8460,1.0760,1.428
1.025225,-0.6320,-0.8570,1.1840,1.592
1.030083,-0.8460,-0.7330,1.2310,1.664
1.034612,-1.0730,-0.5740,1.1620,1.683
1.042663,-1.2330,-0.3940,1.0390,1.660
1.044099,-1.2940,-0.2010,0.8070,1.538
1.050932,-1.1940,-0.0010,0.6030,1.338
1.053783,-1.0360,0.1400,0.4400,1.134
1.058267,-0.8300,0.2690,0.2760,0.915
1.063690,-0.5960,0.3330,0.1660,0.703
1.067699,-0.3430,0.3900,0.1820,0.550
1.072574,-0.1250,0.4300,0.3040,0.541
1.077225,-0.0070,0.4330,0.5330,0.687
1.081945,0.0930,0.4110,0.8440,0.943
1.086968,0.1660,0.3510,1.1830,1.245
1.091427,0.2080,0.2610,1.4540,1.492
1.096854,0.1560,0.1300,1.6690,1.681
1.101037,0.0090,-0.0020,1.7630,1.763
1.106679,-0.1700,-0.1310,1.7320,1.745
1.110587,-0.4080,-0.2130,1.6210,1.685
1.115195,-0.6430,-0.2710,1.4160,1.579
1.119930,-0.8630,-0.3460,1.1850,1.506
1.124881,-1.0200,-0.3290,0.8980,1.398
1.129371,-1.1610,-0.2700,0.5580,1.316
1.134227,-1.1980,-0.2290,0.2050,1.237
1.141308,-1.2080,-0.1080,-0.1340,1.220
1.143508,-1.0590,0.0200,-0.4950,1.169
1.148727,-0.9130,0.1520,-0.8200,1.237
1.152983,-0.7750,0.2580,-1.1190,1.385
1.157833,-0.6130,0.3910,-1.3080,1.497
1.162644,-0.4400,0.4640,-1.4350,1.571
1.167283,-0.3220,0.5670,-1.4750,1.613
1.172870,-0.1850,0.6220,-1.4070,1.549
1.177178,-0.0660,0.6370,-1.2850,1.436
1.181607,0.0520,0.5600,-1.1290,1.261
1.185991,0.1250,0.4490,-0.9930,1.097
1.190966,0.1980,0.3430,-0.8850,0.970
1.196081,0.2420,0.2230,-0.7910,0.857
1.200631,0.2440,0.1030,-0.6820,0.732
1.205852,0.2730,0.0080,-0.5880,0.648
1.210230,0.3170,-0.1000,-0.5480,0.641
1.214552,0.3480,-0.1820,-0.5480,0.674
1.219584,0.3700,-0.2410,-0.5790,0.728
1.224230,0.4830,-0.2700,-0.6330,0.841
1.228900,0.6020,-0.3160,-0.7150,0.987
1.233856,0.7250,-0.3220,-0.8360,1.152
1.241272,0.7450,-0.3270,-0.9900,1.281
1.242855,0.7470,-0.3470,-1.2750,1.518
1.250602,0.7170,-0.3680,-1.5730,1.767
1.252377,0.6380,-0.2790,-1.8580,1.984
1.257254,0.5630,-0.1950,-2.0750,2.159
1.261831,0.5250,-0.0360,-2.2920,2.352
1.266707,0.4770,0.0980,-2.4810,2.528
1.272256,0.3350,0.2500,-2.5620,2.596
1.276319,0.1650,0.3630,-2.5200,2.551
1.280764,-0.0480,0.4380,-2.3700,2.411
1.285642,-0.2770,0.5290,-2.1660,2.247
1.290414,-0.4970,0.5400,-1.8940,2.031
1.297335,-0.6480,0.5230,-1.5980,1.802
1.299912,-0.7760,0.5010,-1.3120,1.605
1.305371,-0.9290,0.4830,-1.0270,1.467
1.310073,-0.9780,0.4920,-0.7290,1.315
1.314125,-0.8870,0.4390,-0.4500,1.087
1.318680,-0.7180,0.4400,-0.2330,0.874
1.324103,-0.5030,0.4550,-0.0980,0.685
1.328726,-0.2190,0.4820,-0.0450,0.531
1.333386,0.0620,0.4880,-0.0550,0.495
1.338276,0.2950,0.5220,-0.1640,0.622
1.342657,0.4790,0.5990,-0.3680,0.851
1.348732,0.5850,0.6890,-0.6130,1.092
1.352449,0.5760,0.7570,-0.8920,1.304
1.356694,0.4830,0.8550,-1.0810,1.460
1.361477,0.3970,0.9490,-1.2570,1.624
1.365977,0.2440,0.9900,-1.3380,1.682
1.370964,0.0910,0.9100,-1.3530,1.633
1.375822,-0.0190,0.9070,-1.2840,1.572
1.380529,-0.1320,0.8600,-1.0940,1.398
1.385602,-0.2330,0.7750,-0.8630,1.183
1.390055,-0.2980,0.6410,-0.5690,0.907
1.394554,-0.4000,0.5250,-0.2430,0.703
1.399367,-0.5050,0.4150,0.0820,0.659
1.404350,-0.6260,0.3170,0.4210,0.818
1.408923,-0.6570,0.2260,0.7230,1.003
1.413956,-0.7090,0.1930,0.9670,1.215
1.418419,-0.7250,0.1310,1.1560,1.371
1.423004,-0.6880,0.0660,1.2780,1.453
1.427912,-0.5830,-0.0010,1.3460,1.467
1.432539,-0.4510,-0.0580,1.3320,1.407
1.437915,-0.3480,-0.1320,1.3060,1.358
1.442037,-0.2450,-0.1950,1.2520,1.291
1.446879,-0.2040,-0.2610,1.1680,1.214
1.451300,-0.1840,-0.3390,1.0460,1.115
1.456267,-0.1910,-0.4060,0.8980,1.004
1.463100,-0.1980,-0.4330,0.7770,0.911
1.465582,-0.1940,-0.4000,0.6790,0.812
1.470674,-0.2240,-0.3680,0.6120,0.748
1.474877,-0.2380,-0.3110,0.5320,0.661
1.479613,-0.2070,-0.2120,0.4920,0.574
1.484529,-0.1650,-0.0880,0.5070,0.540
1.489267,-0.1530,0.0530,0.5230,0.547
1.494132,-0.0310,0.2080,0.5120,0.554
1.499878,0.0520,0.3490,0.4190,0.548
1.503996,0.1770,0.4380,0.3020,0.561
1.508192,0.3010,0.5480,0.2100,0.660
1.513202,0.4400,0.6470,0.1310,0.793
1.518068,0.5350,0.7310,0.0520,0.907
1.522214,0.6010,0.7650,-0.0350,0.973
1.527103,0.6860,0.8160,-0.0590,1.068
1.532002,0.7710,0.8450,-0.0700,1.146
1.536877,0.8260,0.8060,-0.0130,1.154
1.541329,0.8470,0.6700,0.0990,1.084
1.546688,0.9020,0.5170,0.1830,1.056
1.557236,0.8930,0.3000,0.2660,0.979
1.557900,0.8420,0.0300,0.3760,0.923
1.562996,0.6900,-0.2710,0.4380,0.861
1.564779,0.5660,-0.5650,0.5340,0.962
1.569569,0.4230,-0.8600,0.6300,1.147
1.574166,0.2830,-1.0860,0.6860,1.315
1.579094,0.1750,-1.1890,0.7670,1.426
1.584090,0.0960,-1.2820,0.8490,1.541
1.588747,0.0930,-1.3700,0.9050,1.645
1.594739,0.0930,-1.3760,0.9340,1.666
1.598040,0.1260,-1.2560,0.9480,1.579
1.603330,0.1170,-1.1450,0.9360,1.484
1.608198,0.1780,-1.0170,0.8570,1.342
1.612862,0.1970,-0.9180,0.7240,1.186
1.617355,0.2890,-0.7530,0.5390,0.970
1.621567,0.3960,-0.6770,0.3780,0.871
1.628535,0.5160,-0.6620,0.2710,0.882
1.631407,0.6320,-0.6730,0.1380,0.933
1.637278,0.6700,-0.6930,0.0880,0.968
1.640883,0.7040,-0.7390,0.0470,1.022
1.645623,0.7370,-0.8560,0.1160,1.136
1.651000,0.8090,-0.9860,0.1980,1.291
1.655159,0.7850,-1.0560,0.2790,1.345
1.661031,0.8080,-1.2160,0.3860,1.510
1.664393,0.8370,-1.3400,0.5210,1.664
1.669587,0.8540,-1.4910,0.6300,1.830
1.673873,0.8190,-1.4620,0.6930,1.813
1.678653,0.8080,-1.5200,0.7050,1.860
1.683649,0.8060,-1.5730,0.6630,1.888
1.688132,0.8630,-1.6130,0.5820,1.920
1.693899,0.8160,-1.4980,0.4700,1.769
1.697743,0.8080,-1.4330,0.4000,1.693
1.702740,0.7250,-1.2940,0.3870,1.533
1.707485,0.6320,-1.1150,0.4010,1.343
1.711655,0.5420,-0.8250,0.3790,1.057
1.716408,0.5520,-0.5720,0.3370,0.863
1.721571,0.5910,-0.3650,0.2830,0.750
1.727246,0.6270,-0.1990,0.2010,0.688
1.730610,0.6300,-0.0680,0.1440,0.650
1.740666,0.6530,0.0300,0.1160,0.664
1.741531,0.6230,0.1030,0.0740,0.636
1.745147,0.6030,0.2030,0.0730,0.640
1.758587,0.5190,0.2480,0.0860,0.582
1.759582,0.5170,0.3480,0.1120,0.633
1.760028,0.5040,0.3970,0.1520,0.659
1.763948,0.4900,0.4340,0.1910,0.682
1.768689,0.4580,0.4450,0.2460,0.684
1.773104,0.4650,0.4130,0.3260,0.702
1.777862,0.4220,0.3320,0.4050,0.673
1.782663,0.3770,0.2260,0.5120,0.675
1.787718,0.2610,0.1320,0.6310,0.695
1.792719,0.1480,0.0310,0.8330,0.847
1.797028,-0.0160,-0.0670,1.1020,1.104
1.801606,-0.2210,-0.1240,1.3990,1.422
1.806784,-0.3880,-0.1220,1.6800,1.729
1.811293,-0.5570,-0.0960,1.9090,1.991
1.816608,-0.6960,-0.0190,2.0420,2.157
1.821130,-0.8030,0.0530,2.0270,2.181
1.825883,-0.7820,0.1520,1.8220,1.989
1.830380,-0.7790,0.2570,1.4400,1.657
1.835085,-0.7770,0.3700,0.9360,1.272
1.839893,-0.7860,0.5470,0.4190,1.045
1.844358,-0.7170,0.6860,-0.1440,1.003
1.849519,-0.7340,0.8360,-0.7550,1.344
1.853899,-0.7160,1.0020,-1.3120,1.799
1.861448,-0.6890,1.1380,-1.8270,2.260
1.863651,-0.6520,1.2600,-2.2610,2.669
1.868137,-0.6470,1.3140,-2.5730,2.961
1.872959,-0.6070,1.3280,-2.7350,3.100
1.883143,-0.6000,1.2900,-2.7610,3.106
1.884254,-0.6110,1.2260,-2.6380,2.972
1.887365,-0.6410,1.1090,-2.4330,2.750
1.891510,-0.6600,1.0080,-2.1610,2.474
1.897213,-0.6930,0.8410,-1.8480,2.145
1.901299,-0.6310,0.6380,-1.5520,1.793
1.906235,-0.5330,0.4370,-1.2660,1.441
1.912007,-0.4240,0.3260,-0.9930,1.128
1.916637,-0.2450,0.1860,-0.7480,0.809
1.920396,-0.0580,0.0890,-0.5420,0.552
1.925091,0.1250,0.0290,-0.3920,0.412
1.930155,0.2410,-0.0040,-0.3230,0.403
1.934730,0.3310,0.0280,-0.3090,0.454
1.939439,0.3950,0.0410,-0.3080,0.503
1.944334,0.4820,0.0980,-0.4020,0.635
1.948720,0.5450,0.1280,-0.4690,0.730
1.953628,0.6210,0.1300,-0.5220,0.822
1.961558,0.6500,0.1300,-0.5740,0.877
1.962740,0.6650,0.1030,-0.6130,0.910
1.967619,0.7110,0.0510,-0.6260,0.949
1.972467,0.7700,0.0000,-0.6380,1.000
1.977172,0.7100,-0.0390,-0.5830,0.920
1.982818,0.7220,-0.1000,-0.5000,0.884
1.987167,0.7110,-0.1600,-0.3500,0.808
1.991671,0.6340,-0.2180,-0.2130,0.703
1.996451,0.5360,-0.2580,-0.0930,0.602
2.000761,0.4580,-0.2840,0.0280,0.540
2.005946,0.3320,-0.2970,0.1510,0.470
2.011684,0.2240,-0.2950,0.2050,0.423
2.016252,0.1250,-0.2350,0.2430,0.360
2.019971,0.0790,-0.1650,0.2290,0.293
2.024825,0.0380,-0.0830,0.1610,0.185
2.029471,0.0280,0.0510,0.0530,0.079
2.034013,0.0710,0.2100,-0.1210,0.253
2.038871,0.1220,0.3810,-0.3100,0.506
2.043388,0.2150,0.5790,-0.5540,0.830
2.051464,0.2960,0.7630,-0.8800,1.202
2.054860,0.3510,0.8550,-1.1810,1.500
2.058665,0.4140,1.0020,-1.5050,1.855
2.062287,0.4090,1.1290,-1.7750,2.143
2.067135,0.3190,1.2160,-1.9500,2.320
2.071938,0.1860,1.1830,-2.0110,2.341
2.076535,0.0440,1.2190,-1.9940,2.338
2.081904,-0.0890,1.2280,-1.8980,2.262
2.086280,-0.1890,1.1850,-1.6530,2.043
2.091624,-0.2220,1.0230,-1.3500,1.708
2.095785,-0.1550,0.8910,-1.0350,1.374
2.100362,-0.0540,0.7550,-0.7770,1.085
2.105549,0.1240,0.5800,-0.4650,0.754
2.109924,0.2840,0.3400,-0.1750,0.476
2.115316,0.4480,0.0680,0.0550,0.456
2.119468,0.6170,-0.1740,0.2450,0.686
2.124335,0.6660,-0.3750,0.3940,0.860
2.128672,0.6130,-0.4980,0.5230,0.947
2.133441,0.5040,-0.6270,0.6030,1.005
2.138393,0.3640,-0.7200,0.6160,1.015
2.143133,0.1740,-0.7580,0.5880,0.975
2.149967,0.0140,-0.7450,0.5520,0.927
2.154981,-0.1680,-0.6840,0.4690,0.846
2.157106,-0.2400,-0.6140,0.3870,0.764
2.162201,-0.2590,-0.5190,0.2640,0.637
2.166306,-0.2230,-0.3960,0.1640,0.483
2.171670,-0.1880,-0.3130,0.0550,0.369
2.176427,-0.0880,-0.2610,-0.0390,0.278
2.181178,-0.0040,-0.2100,-0.1470,0.256
2.185559,0.1360,-0.1650,-0.2430,0.324
2.190222,0.2150,-0.1290,-0.3780,0.454
2.195073,0.2950,-0.0690,-0.5540,0.631
2.199789,0.3320,-0.0220,-0.7440,0.815
2.204504,0.3190,0.0350,-0.9170,0.972
2.209471,0.3260,0.0920,-1.1460,1.195
2.214553,0.2810,0.1650,-1.3350,1.374
2.218991,0.2090,0.2110,-1.5250,1.554
2.223492,0.0760,0.2070,-1.6260,1.641
2.228671,-0.0660,0.2260,-1.6650,1.682
2.233340,-0.2230,0.1840,-1.6100,1.636
2.237689,-0.4090,0.1320,-1.4340,1.497
2.242288,-0.5050,0.0380,-1.0910,1.203
2.249519,-0.5560,-0.0910,-0.6150,0.834
2.252742,-0.5470,-0.2700,-0.0730,0.614
2.256481,-0.5670,-0.4890,0.5370,0.921
2.261710,-0.5570,-0.6820,1.1520,1.450
2.266089,-0.5660,-0.9340,1.7750,2.084
2.271003,-0.5670,-1.1660,2.3310,2.667
2.275607,-0.6380,-1.3710,2.7790,3.164
2.281304,-0.7360,-1.5650,3.1040,3.553
2.285015,-0.8730,-1.7470,3.1990,3.748
2.289851,-0.9650,-1.8920,3.1300,3.783
2.294873,-1.0660,-1.9990,2.9670,3.733
2.299373,-1.2010,-1.9580,2.7900,3.614
2.304023,-1.3170,-1.8650,2.6270,3.480
2.308850,-1.4530,-1.6640,2.4370,3.289
2.313806,-1.5430,-1.4660,2.2610,3.105
2.318405,-1.5330,-1.2540,2.0570,2.855
2.323215,-1.3980,-1.0430,1.7450,2.467
2.327945,-1.1790,-0.8850,1.3640,2.008
2.332865,-0.8760,-0.7140,0.9700,1.489
2.337316,-0.5130,-0.5280,0.6360,0.973
2.342078,-0.1790,-0.4030,0.3630,0.571
2.349334,0.0960,-0.2380,0.1860,0.317
2.353226,0.3560,-0.0980,0.1310,0.392
2.359390,0.5630,0.0550,0.1440,0.584
2.361025,0.7470,0.1980,0.2790,0.822
2.365172,0.8360,0.2620,0.4410,0.981
2.371324,0.8420,0.2990,0.6840,1.125
2.374856,0.7340,0.2740,0.9560,1.236
2.380866,0.6500,0.2150,1.2280,1.406
2.384647,0.5540,0.1410,1.3620,1.477
2.389238,0.4450,0.0120,1.3750,1.445
2.394205,0.3690,-0.0860,1.2760,1.331
2.398807,0.3000,-0.2020,1.1390,1.195
2.403401,0.2470,-0.3320,0.9750,1.059
2.408269,0.1540,-0.4210,0.8640,0.973
2.412807,0.0710,-0.4970,0.7890,0.935
2.417852,-0.0210,-0.5510,0.8280,0.995
2.422446,-0.1140,-0.5920,0.9210,1.101
2.427338,-0.2070,-0.6440,1.0690,1.265
2.432032,-0.3480,-0.6080,1.2500,1.433
2.436641,-0.5220,-0.6100,1.5060,1.707
2.441373,-0.7550,-0.5350,1.7340,1.965
2.447920,-1.0010,-0.4590,1.9220,2.215
2.450836,-1.1540,-0.3250,2.0240,2.352
2.457251,-1.3250,-0.2200,2.0890,2.484
2.460799,-1.4750,-0.1470,2.1140,2.582
2.465002,-1.5840,-0.0500,2.1120,2.640
2.470739,-1.5660,0.0680,2.0960,2.617
2.474445,-1.5840,0.1480,2.0400,2.587
2.479326,-1.5700,0.1970,1.9030,2.475
2.484185,-1.5560,0.2570,1.6980,2.317
2.488785,-1.4570,0.2930,1.4680,2.089
2.493438,-1.4030,0.3330,1.2100,1.882
2.498435,-1.3960,0.4260,0.8970,1.713
2.503980,-1.3310,0.4900,0.5840,1.534
2.507811,-1.1500,0.5600,0.2910,1.312
2.512693,-1.0180,0.6720,-0.0190,1.220
2.517331,-0.8630,0.7730,-0.3310,1.205
2.521822,-0.7340,0.8740,-0.7110,1.345
2.526476,-0.5350,0.8740,-1.0250,1.449
2.531276,-0.3740,0.9540,-1.2810,1.640
2.537076,-0.2440,1.0670,-1.4830,1.843
2.541398,-0.1440,1.1690,-1.5760,1.968
2.545565,-0.0470,1.2570,-1.5750,2.016
2.550604,0.0600,1.3180,-1.5050,2.001
2.555602,0.1360,1.3110,-1.3810,1.909
2.559668,0.1410,1.2500,-1.2570,1.778
2.572722,0.1230,1.0330,-1.1210,1.529
2.573628,0.0940,0.8540,-0.9970,1.316
2.573862,0.0510,0.6810,-0.9540,1.173
2.578448,-0.0200,0.5230,-0.8850,1.028
2.583379,-0.0830,0.3560,-0.8650,0.939
