time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.608228,-0.0850,0.0450,0.4000,0.411
0.612331,-0.1130,0.0470,0.4260,0.443
0.617471,-0.1130,0.0340,0.4130,0.430
0.622037,-0.0690,0.0270,0.4240,0.430
0.626964,-0.0680,0.0530,0.3970,0.406
0.631362,-0.0810,0.0500,0.3440,0.357
0.636327,-0.0800,0.0470,0.2770,0.292
0.641175,-0.0480,0.0440,0.1690,0.181
0.645823,-0.0470,0.0390,0.0480,0.078
0.651224,-0.0190,0.0210,-0.0720,0.077
0.655074,-0.0190,0.0040,-0.1520,0.153
0.660330,-0.0170,0.0220,-0.2040,0.206
0.665097,-0.0440,0.0190,-0.2430,0.248
0.669842,-0.0850,0.0440,-0.2700,0.286
0.673998,-0.0990,0.0710,-0.2830,0.308
0.679157,-0.1190,0.0620,-0.2530,0.286
0.683995,-0.1460,0.0890,-0.1850,0.252
0.688177,-0.1070,0.0770,-0.1040,0.168
0.694269,-0.1080,0.0380,0.0170,0.116
0.697922,-0.0640,0.0410,0.1390,0.158
0.703388,-0.0230,0.0020,0.2200,0.221
0.707591,0.0020,-0.0100,0.2740,0.274
0.711856,0.0280,-0.0370,0.2870,0.291
0.717385,0.0510,-0.0430,0.2440,0.253
0.721293,0.0770,-0.0430,0.2170,0.234
0.726506,0.0890,-0.0580,0.1360,0.173
0.731433,0.1010,-0.0470,0.0680,0.131
0.735668,0.1060,-0.0590,-0.0270,0.124
0.740836,0.1040,-0.0480,-0.0940,0.148
0.745032,0.1030,-0.0370,-0.1610,0.195
0.750384,0.0900,-0.0390,-0.2010,0.224
0.754551,0.0840,-0.0170,-0.2270,0.243
0.760053,0.0570,-0.0320,-0.2120,0.222
0.763897,0.0310,0.0060,-0.1980,0.201
0.769455,0.0190,0.0050,-0.1440,0.145
0.773937,-0.0180,0.0020,-0.1150,0.116
0.778475,-0.0170,0.0150,-0.0740,0.077
0.783092,-0.0160,0.0010,-0.0740,0.076
0.787812,0.0250,0.0150,-0.0740,0.080
0.793293,0.0360,0.0000,-0.0740,0.082
0.797310,0.0630,0.0280,-0.0470,0.083
0.802136,0.1030,0.0150,-0.0470,0.114
0.806812,0.1020,0.0300,-0.0470,0.116
0.811713,0.1200,0.0170,0.0060,0.121
0.816129,0.1180,0.0190,0.0460,0.128
0.820856,0.1170,-0.0050,0.0730,0.138
0.825686,0.1290,-0.0170,0.1130,0.172
0.830504,0.1190,-0.0370,0.1510,0.196
0.835028,0.1030,-0.0490,0.1770,0.211
0.840072,0.0750,-0.0470,0.1910,0.211
0.844897,0.0460,-0.0330,0.2170,0.224
0.849651,-0.0340,0.0000,0.2160,0.219
0.855390,-0.0610,0.0130,0.2290,0.237
0.858994,-0.0760,0.0410,0.2420,0.257
0.863936,-0.0350,0.0540,0.2560,0.264
0.870937,0.0290,0.0300,0.2690,0.272
0.873254,0.0700,0.0300,0.2550,0.266
0.878004,0.1520,0.0020,0.2550,0.297
0.882660,0.1930,-0.0390,0.2280,0.301
0.889822,0.2070,-0.0330,0.2260,0.308
0.891949,0.1920,-0.0750,0.2270,0.307
0.896460,0.1660,-0.0760,0.2130,0.281
0.901316,0.1660,-0.1050,0.2000,0.280
0.906138,0.1050,-0.0710,0.1840,0.223
0.910867,0.0770,-0.0580,0.1710,0.196
0.915897,0.0360,-0.0060,0.1580,0.162
0.920969,-0.0170,0.0320,0.1310,0.136
0.925191,-0.0930,0.0430,0.0920,0.138
0.929825,-0.1610,0.0690,0.0510,0.182
0.934634,-0.1760,0.0940,0.0110,0.200
0.941089,-0.2040,0.1200,-0.0140,0.237
0.945744,-0.1670,0.1110,-0.0380,0.204
0.949087,-0.1260,0.0950,-0.0650,0.171
0.954554,-0.0730,0.1070,-0.1050,0.167
0.958902,0.0060,0.0920,-0.1180,0.150
0.963196,0.0680,0.0570,-0.1560,0.179
0.968185,0.1070,0.0410,-0.1690,0.204
0.972834,0.1610,0.0260,-0.1960,0.255
0.977177,0.1610,-0.0150,-0.1960,0.254
0.981897,0.1250,-0.0320,-0.2080,0.245
0.989810,0.1110,-0.0340,-0.1940,0.226
0.991608,0.0570,-0.0490,-0.2210,0.233
0.999816,0.0300,-0.0770,-0.2200,0.235
1.001523,0.0040,-0.0910,-0.2200,0.238
1.005802,-0.0070,-0.1180,-0.2340,0.262
1.010348,0.0200,-0.1320,-0.2200,0.257
1.015908,0.0220,-0.1460,-0.2200,0.265
1.020262,0.0350,-0.1550,-0.2220,0.273
1.024737,0.0510,-0.1820,-0.2360,0.302
1.029733,0.0940,-0.1810,-0.2490,0.322
1.034362,0.1380,-0.2080,-0.2360,0.344
1.039072,0.1820,-0.1990,-0.2250,0.351
1.043443,0.1700,-0.1980,-0.1990,0.328
1.048626,0.1720,-0.1960,-0.1990,0.328
1.053178,0.1340,-0.1670,-0.1720,0.275
1.058167,0.0760,-0.1590,-0.1620,0.239
1.063296,0.0490,-0.1150,-0.1360,0.185
1.067501,-0.0310,-0.0990,-0.0820,0.132
1.072058,-0.0310,-0.0950,-0.0290,0.104
1.077105,-0.0800,-0.0620,-0.0310,0.106
1.081520,-0.0670,-0.0580,-0.0050,0.089
1.088412,-0.0680,-0.0270,-0.0060,0.073
1.091256,-0.0270,-0.0090,0.0730,0.078
1.096260,-0.0130,0.0220,0.1260,0.129
1.100550,-0.0400,0.0260,0.1920,0.198
1.105909,-0.0520,0.0430,0.2730,0.281
1.109801,-0.0650,0.0330,0.3260,0.334
1.115128,-0.0610,0.0410,0.3910,0.398
1.119704,-0.0600,0.0450,0.3770,0.384
1.125189,-0.0320,0.0610,0.3890,0.395
1.129177,-0.0050,0.0620,0.3890,0.394
1.133760,-0.0050,0.0930,0.3740,0.385
1.138958,-0.0050,0.1080,0.3330,0.350
1.142875,-0.0190,0.1220,0.3050,0.329
1.148336,-0.0330,0.1230,0.2780,0.306
1.153352,-0.0820,0.1080,0.2370,0.273
1.157432,-0.1500,0.1620,0.2240,0.315
1.162195,-0.1910,0.1750,0.1970,0.325
1.166688,-0.2170,0.1740,0.1970,0.341
1.172227,-0.2410,0.1680,0.2270,0.371
1.176210,-0.2240,0.1660,0.2410,0.369
1.180968,-0.2090,0.1640,0.2550,0.368
1.187825,-0.2220,0.1490,0.2560,0.370
1.190286,-0.1820,0.1060,0.2430,0.322
1.200000,-0.1810,0.0770,0.2030,0.283
1.200946,-0.1820,0.0890,0.1630,0.260
1.204743,-0.1560,0.0600,0.0810,0.186
1.210552,-0.1350,0.0430,0.0150,0.142
1.214066,-0.0960,0.0410,-0.0520,0.117
1.218958,-0.0430,0.0260,-0.1060,0.117
1.224205,-0.0180,-0.0010,-0.1600,0.161
1.228522,0.0190,-0.0310,-0.1860,0.190
1.233099,0.0590,-0.0460,-0.2270,0.239
1.237890,0.0710,-0.0600,-0.1990,0.220
1.243459,0.0700,-0.1150,-0.1450,0.198
1.247602,0.0530,-0.1240,-0.1330,0.189
1.252192,0.0240,-0.1230,-0.1060,0.164
1.256782,0.0360,-0.1090,-0.0920,0.147
1.261546,0.0210,-0.1090,-0.0790,0.136
1.266225,0.0310,-0.1040,-0.0940,0.144
1.271122,0.0290,-0.0630,-0.1080,0.128
1.275681,0.0410,-0.0620,-0.1220,0.143
1.280824,0.0540,-0.0620,-0.1080,0.136
1.288435,0.0760,-0.0470,-0.0950,0.130
1.289957,0.0760,-0.0470,-0.0820,0.121
1.300195,0.0630,-0.0330,-0.0540,0.089
1.301029,0.0510,-0.0470,-0.0410,0.081
1.304437,0.0490,-0.0450,-0.0280,0.072
1.309557,0.0230,-0.0310,-0.0280,0.048
1.313839,-0.0020,-0.0170,-0.0280,0.033
1.318859,-0.0420,-0.0030,-0.0140,0.044
1.322970,-0.0260,0.0090,-0.0140,0.031
1.327839,-0.0660,0.0230,-0.0140,0.071
1.332473,-0.0800,0.0240,-0.0150,0.085
1.337197,-0.0800,0.0250,-0.0560,0.101
1.342560,-0.0880,0.0230,-0.0690,0.114
1.346694,-0.0750,0.0240,-0.0560,0.097
1.351522,-0.0480,0.0260,-0.0560,0.078
1.356454,-0.0490,0.0280,-0.0440,0.072
1.361545,-0.0460,0.0280,-0.0430,0.069
1.365887,-0.0330,0.0570,-0.0170,0.068
1.370564,-0.0330,0.0450,-0.0040,0.056
1.375666,-0.0470,0.0330,0.0220,0.061
1.379963,-0.0690,0.0200,0.0080,0.072
1.384789,-0.0550,0.0080,0.0080,0.056
1.389408,-0.0410,0.0090,0.0070,0.043
1.395090,-0.0420,0.0100,0.0210,0.048
1.398977,-0.0260,0.0500,0.0620,0.084
1.406069,-0.0120,0.0370,0.0750,0.084
1.408779,-0.0120,0.0520,0.1150,0.127
1.413591,0.0000,0.0260,0.1290,0.132
1.418249,0.0000,0.0280,0.1550,0.158
1.422894,0.0000,0.0300,0.1680,0.171
1.427385,-0.0010,0.0300,0.1680,0.171
1.431893,-0.0020,0.0310,0.1410,0.144
1.437233,-0.0030,0.0330,0.1540,0.158
1.441805,0.0090,0.0330,0.1260,0.131
1.446177,0.0220,0.0740,0.1260,0.148
1.451118,0.0090,0.0730,0.0990,0.123
1.455639,-0.0030,0.0450,0.1000,0.110
1.460315,-0.0020,0.0580,0.0860,0.104
1.465420,0.0240,0.0440,0.0860,0.100
1.469899,0.0250,0.0030,0.0860,0.090
1.474922,0.0230,0.0170,0.0860,0.091
1.479383,-0.0030,0.0570,0.0730,0.093
1.484237,-0.0030,0.0300,0.0590,0.066
1.488882,-0.0180,0.0570,0.0590,0.084
1.494058,-0.0180,0.0550,0.0600,0.083
1.500460,0.0200,0.0420,0.0600,0.076
1.503095,0.0460,0.0290,0.0870,0.103
1.509118,0.0720,0.0290,0.1140,0.138
1.512656,0.0790,0.0300,0.1000,0.131
1.517314,0.0770,0.0030,0.1410,0.161
1.521899,0.0760,0.0030,0.1680,0.184
1.526796,0.0210,0.0030,0.1680,0.169
1.531314,-0.0170,-0.0070,0.1670,0.168
1.536111,-0.0430,0.0190,0.1540,0.161
1.541264,-0.0840,0.0440,0.1130,0.148
1.545804,-0.1100,0.0560,0.0730,0.143
1.551034,-0.1160,0.0640,0.0210,0.134
1.555404,-0.0740,0.0480,-0.0590,0.106
1.560135,-0.0480,0.0330,-0.1000,0.116
1.564798,0.0190,0.0170,-0.1530,0.155
1.569467,0.0680,0.0120,-0.1790,0.192
1.575398,0.0800,0.0110,-0.1920,0.208
1.579064,0.0800,-0.0290,-0.1780,0.197
1.583892,0.0790,-0.0290,-0.1370,0.161
1.595683,0.0740,-0.0430,-0.1100,0.139
1.596299,0.0730,-0.0420,-0.0420,0.094
1.603860,0.0740,-0.0560,-0.0150,0.094
1.604989,0.0880,-0.0430,-0.0010,0.098
1.608017,0.0960,-0.0270,0.0240,0.103
1.611867,0.0970,-0.0410,0.0240,0.108
1.616682,0.0980,-0.0420,0.0380,0.113
1.621470,0.0870,-0.0570,0.0390,0.111
1.626168,0.0700,-0.0410,0.0240,0.085
1.630883,0.0440,-0.0280,0.0240,0.057
1.635585,0.0580,-0.0280,0.0520,0.083
1.640409,0.0730,-0.0150,0.0790,0.109
1.645298,0.1200,-0.0010,0.0790,0.144
1.649866,0.0920,-0.0550,0.0520,0.119
1.655003,0.0920,-0.0290,0.0250,0.100
1.659411,0.0910,-0.0160,0.0110,0.093
1.665153,0.0600,-0.0410,-0.0290,0.078
1.668823,0.0450,-0.0420,-0.0430,0.075
1.673881,0.0040,-0.0280,-0.0970,0.101
1.678322,-0.0090,-0.0010,-0.0970,0.097
1.683001,-0.0220,-0.0150,-0.0830,0.087
1.688252,-0.0360,-0.0010,-0.0700,0.079
1.695134,-0.0360,0.0120,-0.0560,0.068
1.704297,-0.0230,-0.0140,-0.0570,0.063
1.705303,0.0150,-0.0130,-0.0570,0.060
1.707229,0.0550,-0.0260,-0.0440,0.075
1.711418,0.0820,-0.0110,-0.0170,0.084
1.716332,0.0820,0.0030,-0.0170,0.084
1.720873,0.0500,-0.0090,-0.0450,0.068
1.725909,0.0220,-0.0220,-0.0450,0.055
1.730984,-0.0180,-0.0070,-0.0590,0.062
1.735230,-0.0310,-0.0200,-0.0590,0.070
1.741875,-0.0540,-0.0060,-0.0590,0.080
1.744643,-0.0260,-0.0050,-0.0330,0.042
1.749301,-0.0250,-0.0030,-0.0190,0.032
1.754264,-0.0240,-0.0020,0.0340,0.042
1.758928,0.0030,-0.0250,0.0590,0.064
1.765118,0.0170,-0.0500,0.0720,0.089
1.768322,0.0310,-0.0750,0.0850,0.118
1.773211,0.0310,-0.0740,0.0850,0.117
1.777800,0.0410,-0.0410,0.0830,0.101
1.782521,0.0400,-0.0260,0.0690,0.084
1.787414,0.0260,-0.0110,0.0270,0.039
1.793252,0.0120,0.0170,0.0130,0.025
1.802021,0.0240,0.0550,0.0140,0.062
1.802926,-0.0160,0.0700,0.0270,0.077
1.806172,-0.0150,0.0970,0.0680,0.119
1.811082,-0.0270,0.0980,0.0820,0.131
1.815658,-0.0490,0.1080,0.1370,0.181
1.820174,-0.0330,0.1210,0.1650,0.207
1.825184,-0.0580,0.1340,0.1920,0.241
1.830165,-0.0830,0.1470,0.1520,0.227
1.834562,-0.1150,0.1280,0.1400,0.222
1.839570,-0.1130,0.1260,0.1130,0.204
1.844120,-0.1260,0.1260,0.0860,0.198
1.848931,-0.1250,0.1110,0.0460,0.173
1.853788,-0.1180,0.0930,0.0200,0.152
1.858574,-0.0900,0.1060,-0.0060,0.139
1.863878,-0.0770,0.0930,-0.0060,0.121
1.867929,-0.0780,0.0940,0.0060,0.122
1.873656,-0.1000,0.0890,0.0080,0.134
1.878386,-0.1270,0.0900,0.0480,0.163
1.882129,-0.1280,0.0910,0.0480,0.164
1.886883,-0.1280,0.0780,0.0610,0.162
1.891510,-0.0690,0.0380,0.0880,0.118
1.898365,0.0120,0.0240,0.1020,0.105
1.901320,0.0800,0.0110,0.1020,0.130
1.910196,0.1350,-0.0300,0.0890,0.164
1.911067,0.1910,-0.0660,0.0600,0.211
1.914980,0.2310,-0.0670,0.0190,0.241
1.919754,0.2600,-0.1090,-0.0200,0.283
1.924660,0.2200,-0.1110,-0.0610,0.254
1.930109,0.1320,-0.0940,-0.0350,0.166
1.933939,0.0780,-0.0530,-0.0750,0.120
1.939503,0.0390,-0.0680,-0.0480,0.092
1.944313,-0.0260,-0.0270,-0.0340,0.051
1.948226,-0.0350,-0.0140,-0.0470,0.060
1.953135,-0.0880,-0.0140,-0.0480,0.101
1.957987,-0.0740,-0.0130,-0.0340,0.082
1.962820,-0.0740,-0.0120,-0.0350,0.083
1.967935,-0.0440,0.0020,0.0050,0.044
1.972501,0.0240,-0.0220,0.0320,0.046
1.977215,0.0640,-0.0340,0.0450,0.085
1.981520,0.1050,-0.0330,0.0710,0.131
1.986032,0.0860,-0.0410,0.0830,0.126
1.990874,0.0990,-0.0530,0.0960,0.148
1.998740,0.0860,-0.0530,0.0960,0.139
2.000247,0.0730,-0.0390,0.1100,0.138
2.008342,0.0430,-0.0090,0.1090,0.118
2.009929,0.0020,0.0030,0.0950,0.095
2.014788,-0.0370,0.0160,0.0950,0.103
2.019422,-0.0770,0.0290,0.0550,0.099
2.024233,-0.0840,0.0530,0.0290,0.103
2.029400,-0.0830,0.0920,0.0160,0.125
2.033502,-0.0690,0.1190,0.0020,0.138
2.038341,-0.1090,0.1040,-0.0370,0.155
2.043049,-0.0890,0.0970,-0.0210,0.133
2.047624,-0.0740,0.1100,-0.0210,0.134
2.053683,-0.0590,0.0960,-0.0210,0.115
2.057365,-0.0720,0.0960,0.0190,0.121
2.062167,-0.0540,0.0780,0.0340,0.101
2.066797,-0.0940,0.0640,0.0210,0.116
2.071531,-0.0670,0.0640,0.0210,0.095
2.076709,-0.0800,0.0640,0.0070,0.103
2.081221,-0.0630,0.0230,0.0350,0.076
2.087697,-0.0490,0.0500,0.0350,0.078
2.090740,-0.0220,0.0370,0.0620,0.075
2.095248,0.0320,-0.0030,0.0750,0.082
2.100213,0.0560,-0.0010,0.1020,0.116
2.106071,0.0830,-0.0290,0.0880,0.124
2.109916,0.0970,-0.0290,0.0890,0.135
2.116187,0.0840,-0.0300,0.0890,0.126
2.119657,0.0790,-0.0530,0.0600,0.112
2.123648,0.0510,-0.0530,0.0330,0.081
2.128359,0.0240,-0.0270,0.0060,0.037
2.133174,0.0240,-0.0140,-0.0200,0.034
2.137773,-0.0020,-0.0160,-0.1010,0.102
2.142402,-0.0430,0.0240,-0.1150,0.125
2.147155,-0.0710,0.0370,-0.1550,0.174
2.152821,-0.0710,0.0380,-0.1690,0.187
2.156886,-0.0530,0.0330,-0.1540,0.166
2.162296,-0.0260,0.0190,-0.0860,0.092
2.166233,0.0280,0.0070,-0.0320,0.043
2.170840,0.0690,0.0080,0.0350,0.078
2.175535,0.0900,-0.0280,0.0610,0.112
2.181154,0.0900,-0.0400,0.0870,0.131
2.185787,0.1030,-0.0380,0.1280,0.169
2.190002,0.1020,-0.0240,0.1550,0.187
2.194981,0.0690,-0.0050,0.1670,0.181
2.199335,0.0400,-0.0180,0.1800,0.185
2.205245,0.0260,-0.0040,0.1930,0.195
2.208986,0.0120,0.0230,0.1800,0.182
2.218115,-0.0140,0.0510,0.1930,0.200
2.218929,-0.0270,0.0360,0.1660,0.172
2.223295,-0.0270,0.0350,0.1390,0.146
2.228094,0.0130,0.0200,0.1260,0.128
2.232865,0.0380,0.0190,0.0860,0.096
2.237208,0.0380,-0.0090,0.0450,0.060
2.241856,0.0660,-0.0110,-0.0070,0.067
2.246857,0.0530,0.0000,-0.0480,0.072
2.252263,0.0630,0.0220,-0.0600,0.090
2.256730,0.0490,0.0070,-0.0860,0.099
2.261073,0.0490,0.0330,-0.0590,0.083
2.265762,0.0220,0.0050,-0.0310,0.038
2.270590,0.0330,0.0310,0.0090,0.046
2.275156,0.0050,0.0310,0.0630,0.070
2.279949,-0.0220,0.0180,0.1180,0.121
2.284965,-0.0360,0.0320,0.1590,0.166
2.289607,-0.0340,0.0340,0.1720,0.179
2.294203,-0.0620,0.0340,0.1990,0.211
2.298825,-0.0360,0.0470,0.1990,0.208
2.304116,-0.0240,0.0190,0.1720,0.175
2.308696,-0.0100,0.0200,0.1580,0.160
2.313163,-0.0110,0.0050,0.1310,0.132
2.317620,0.0010,0.0030,0.0770,0.077
2.322413,0.0010,0.0020,0.0230,0.023
2.327186,0.0000,-0.0130,-0.0300,0.033
2.332243,0.0130,-0.0280,-0.0700,0.077
2.337036,0.0000,-0.0170,-0.1100,0.111
2.341716,0.0000,-0.0050,-0.1500,0.150
2.346596,-0.0010,-0.0100,-0.1760,0.176
2.350786,0.0120,-0.0120,-0.1610,0.162
2.355692,-0.0010,0.0000,-0.1750,0.175
2.360664,-0.0010,0.0120,-0.1470,0.147
2.365293,0.0000,-0.0040,-0.1460,0.146
2.369805,0.0130,-0.0310,-0.1050,0.110
2.374681,-0.0140,-0.0310,-0.0640,0.072
2.379247,-0.0410,0.0090,-0.0230,0.048
2.384691,-0.0520,-0.0160,0.0020,0.054
2.388914,-0.0390,-0.0010,0.0020,0.039
2.393720,-0.0270,-0.0280,0.0160,0.042
2.398768,-0.0150,-0.0410,0.0150,0.046
2.404978,0.0090,-0.0370,0.0140,0.041
2.416146,0.0350,-0.0500,0.0270,0.067
2.416900,0.0210,-0.0490,0.0270,0.060
2.417471,-0.0060,-0.0480,0.0270,0.055
2.422018,-0.0330,-0.0310,0.0390,0.060
2.427560,-0.0750,-0.0160,0.0390,0.086
2.431666,-0.1170,0.0110,0.0520,0.129
2.436153,-0.1040,-0.0010,0.0380,0.111
2.441527,-0.0860,0.0390,0.0520,0.108
2.445576,-0.0460,0.0390,0.0380,0.071
2.450394,-0.0190,0.0400,0.0380,0.058
2.455270,0.0200,0.0410,0.0510,0.068
2.459874,0.0190,0.0390,0.0520,0.068
2.465064,-0.0070,0.0390,0.0380,0.055
2.469487,-0.0060,0.0260,0.0650,0.070
2.475120,-0.0180,0.0250,0.0520,0.060
2.478821,-0.0160,0.0120,0.0650,0.068
2.483828,-0.0280,-0.0010,0.0930,0.097
2.488352,-0.0400,-0.0010,0.1060,0.113
2.493208,-0.0530,-0.0150,0.1060,0.119
2.498018,-0.0750,-0.0250,0.0780,0.111
2.502402,-0.0740,-0.0250,0.0650,0.102
2.510084,-0.0470,-0.0260,0.0100,0.055
2.511814,-0.0330,-0.0130,-0.0160,0.039
2.517011,0.0060,-0.0130,-0.0430,0.045
2.522167,0.0330,-0.0270,-0.0570,0.071
2.526030,0.0470,-0.0130,-0.0430,0.065
2.531060,0.0470,0.0000,-0.0430,0.064
2.535806,0.0440,0.0120,-0.0150,0.048
2.542051,0.0570,0.0120,-0.0020,0.058
2.545202,0.0440,0.0390,-0.0020,0.059
2.550374,0.0300,0.0260,0.0240,0.046
2.554554,0.0160,0.0390,0.0660,0.078
2.559217,0.0290,0.0380,0.0790,0.092
2.564057,0.0430,0.0250,0.0930,0.105
2.570420,0.0430,0.0380,0.0930,0.109
2.574659,0.0530,0.0380,0.1070,0.125
2.578400,0.0520,0.0240,0.0790,0.098
