time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.195792,-0.0202,-0.0560,0.0041,0.060
0.197952,-0.0466,-0.0318,0.0139,0.058
0.209993,-0.0447,0.0069,0.0330,0.056
0.210701,-0.0432,0.0028,0.0426,0.061
0.214368,-0.0088,-0.0106,0.0995,0.100
0.220770,0.0295,-0.0001,0.1940,0.196
0.223288,0.0622,-0.0184,0.2640,0.272
0.228876,0.0705,-0.0179,0.2526,0.263
0.234763,0.0551,-0.0128,0.1321,0.144
0.243879,0.0450,-0.0412,0.0269,0.067
0.244699,0.0448,-0.0410,0.0127,0.062
0.254295,0.0352,-0.0218,0.0034,0.042
0.254993,0.0159,-0.0218,0.0037,0.027
0.264332,-0.1000,-0.0409,0.1085,0.153
0.265066,-0.0695,-0.0171,0.0225,0.075
0.269397,-0.0059,0.0302,-0.0533,0.062
0.276815,0.0726,0.0485,-0.1094,0.140
0.280414,0.1235,0.0523,-0.1035,0.169
0.288444,0.0848,0.0609,-0.0359,0.110
0.289898,0.0419,0.0314,0.0217,0.057
0.295885,0.0085,0.0261,0.0455,0.053
0.299205,0.0129,0.0210,0.0360,0.044
0.303998,0.0314,0.0209,0.0123,0.040
0.308314,0.0453,0.0208,0.0315,0.059
0.314842,0.0358,0.0159,0.0600,0.072
0.318685,0.0216,0.0158,0.0978,0.101
0.324005,0.0123,0.0015,0.0925,0.093
0.329903,0.0076,-0.0126,0.0778,0.079
0.334555,-0.0021,-0.0170,0.0443,0.047
0.339948,-0.0071,-0.0214,0.0300,0.037
0.345056,0.0069,-0.0258,0.0253,0.037
0.350063,0.0160,-0.0207,0.0064,0.027
0.355119,0.0202,-0.0301,-0.0028,0.036
0.363135,0.0103,-0.0443,-0.0072,0.046
0.364121,0.0147,-0.0440,-0.0306,0.056
0.370163,0.0145,-0.0534,-0.0253,0.061
0.377792,0.0095,-0.0532,-0.0058,0.054
0.380728,0.0141,-0.0484,-0.0054,0.051
0.385924,0.0187,-0.0533,0.0044,0.057
0.389380,0.0041,-0.0484,0.0142,0.051
0.394507,0.0040,-0.0531,0.0286,0.060
0.400260,-0.0009,-0.0530,0.0286,0.060
0.404091,-0.0104,-0.0481,0.0429,0.065
0.409724,-0.0055,-0.0430,0.0286,0.052
0.414358,-0.0055,-0.0333,0.0382,0.051
0.420455,0.0040,-0.0330,0.0382,0.051
0.424339,-0.0056,-0.0231,0.0240,0.034
0.430979,-0.0009,-0.0181,0.0193,0.026
0.435163,0.0087,-0.0130,0.0147,0.021
0.439887,0.0276,0.0062,0.0054,0.029
0.444318,0.0274,0.0111,0.0199,0.036
0.450021,0.0271,-0.0032,0.0106,0.029
0.454601,0.0223,-0.0081,0.0013,0.024
0.459421,0.0126,-0.0130,0.0063,0.019
0.464291,0.0126,-0.0229,0.0113,0.028
0.471270,0.0030,-0.0280,0.0163,0.033
0.474647,0.0125,-0.0284,0.0022,0.031
0.480231,0.0125,-0.0097,-0.0071,0.017
0.484563,0.0172,-0.0005,0.0123,0.021
0.490291,0.0267,0.0041,0.0362,0.045
0.494644,0.0219,-0.0103,0.0599,0.065
0.499768,0.0125,-0.0008,0.0740,0.075
0.505266,0.0316,-0.0104,0.0642,0.072
0.511828,0.0363,-0.0056,0.0544,0.066
0.517012,0.0316,-0.0056,0.0685,0.076
0.520550,0.0269,0.0039,0.0683,0.073
0.525212,0.0270,-0.0009,0.0442,0.052
0.532052,0.0319,0.0087,0.0489,0.059
0.536512,0.0177,0.0039,0.0393,0.043
0.539761,0.0226,0.0087,0.0393,0.046
0.545448,0.0323,-0.0103,0.0345,0.048
0.551233,0.0276,-0.0055,0.0393,0.048
0.556591,0.0277,-0.0008,0.0298,0.041
0.562364,0.0279,-0.0199,0.0251,0.042
0.565728,0.0232,-0.0151,0.0394,0.048
0.570172,0.0282,0.0038,0.0346,0.045
0.575195,0.0330,-0.0013,0.0251,0.042
0.580022,0.0237,-0.0015,0.0252,0.035
0.585453,0.0096,-0.0112,0.0110,0.018
0.591055,0.0192,-0.0209,0.0065,0.029
0.595985,0.0287,-0.0067,0.0067,0.030
0.600674,0.0334,-0.0068,0.0354,0.049
0.606646,0.0334,-0.0212,0.0307,0.050
0.610610,0.0238,-0.0163,0.0450,0.053
0.620186,0.0190,-0.0116,0.0686,0.072
0.621061,0.0141,-0.0115,0.0779,0.080
0.624979,0.0187,-0.0162,0.0775,0.081
0.631909,-0.0052,-0.0351,0.0677,0.076
0.636682,0.0043,-0.0394,0.0627,0.074
0.640844,0.0137,-0.0390,0.0625,0.075
0.647622,0.0040,-0.0292,0.0623,0.069
0.652697,0.0086,-0.0288,0.0478,0.057
0.656696,-0.0012,-0.0284,0.0383,0.048
0.660528,0.0176,-0.0187,0.0478,0.054
0.667711,0.0171,-0.0232,0.0429,0.052
0.671614,0.0024,-0.0371,0.0287,0.047
0.675863,0.0211,-0.0226,0.0193,0.036
0.680682,0.0252,-0.0272,0.0194,0.042
0.685446,0.0103,-0.0460,-0.0042,0.047
0.691783,0.0099,-0.0458,-0.0038,0.047
0.697309,0.0190,-0.0409,-0.0035,0.045
0.701022,0.0186,-0.0360,-0.0174,0.044
0.705233,0.0183,-0.0218,-0.0122,0.031
0.712520,0.0228,-0.0171,-0.0070,0.029
0.719196,0.0179,-0.0076,-0.0019,0.020
0.722347,0.0129,-0.0124,0.0079,0.020
0.728263,0.0128,-0.0077,0.0224,0.027
0.731634,0.0031,0.0064,0.0272,0.028
0.739538,0.0030,-0.0128,0.0368,0.039
0.741899,0.0172,-0.0033,0.0463,0.049
0.746922,0.0075,-0.0034,0.0557,0.056
0.753266,0.0073,-0.0083,0.0508,0.052
0.757053,0.0023,0.0010,0.0602,0.060
0.761229,0.0020,0.0056,0.0647,0.065
0.766670,-0.0029,0.0006,0.0455,0.046
0.772659,0.0063,-0.0090,0.0312,0.033
0.776841,0.0108,-0.0044,0.0313,0.033
0.782479,0.0058,-0.0093,0.0313,0.033
0.786329,0.0104,0.0049,0.0361,0.038
0.791699,0.0149,-0.0144,0.0266,0.034
0.797333,0.0148,-0.0193,0.0219,0.033
0.802164,0.0100,-0.0051,0.0315,0.033
0.806383,0.0004,-0.0054,0.0221,0.023
0.812957,0.0050,-0.0247,0.0174,0.031
0.819398,0.0097,-0.0200,0.0176,0.028
0.823747,0.0192,-0.0155,0.0177,0.030
0.828266,0.0191,-0.0157,0.0131,0.028
0.832957,0.0142,-0.0112,0.0276,0.033
0.836886,0.0142,-0.0352,0.0324,0.050
0.841901,0.0236,-0.0258,0.0181,0.039
0.847728,0.0188,-0.0165,0.0230,0.034
0.852645,0.0140,-0.0168,0.0279,0.035
0.858540,0.0091,-0.0171,0.0232,0.030
0.863925,0.0139,-0.0317,0.0375,0.051
0.867204,0.0139,-0.0271,0.0517,0.060
0.873065,0.0185,-0.0132,0.0563,0.061
0.876798,0.0089,-0.0278,0.0372,0.047
0.883561,0.0279,-0.0377,0.0229,0.052
0.887081,0.0230,-0.0333,0.0087,0.041
0.891962,0.0326,-0.0336,0.0042,0.047
0.897339,0.0420,-0.0244,-0.0098,0.050
0.902344,0.0372,-0.0105,-0.0047,0.039
0.906502,0.0562,-0.0298,0.0193,0.066
0.912318,0.0608,-0.0252,0.0052,0.066
0.918084,0.0654,-0.0350,0.0102,0.075
0.925033,0.0651,-0.0351,0.0341,0.081
0.928274,0.0507,-0.0400,0.0104,0.065
0.932983,0.0457,-0.0496,0.0248,0.072
0.939545,0.0361,-0.0403,0.0201,0.058
0.942901,0.0359,-0.0452,0.0297,0.065
0.948132,0.0405,-0.0549,0.0203,0.071
0.952674,0.0309,-0.0408,0.0204,0.055
0.957729,0.0308,-0.0267,0.0395,0.057
0.963574,0.0497,-0.0413,0.0347,0.073
0.968237,0.0495,-0.0224,0.0442,0.070
0.972565,0.0397,-0.0084,0.0298,0.050
0.978026,0.0397,-0.0039,0.0251,0.047
0.985689,0.0349,-0.0041,0.0300,0.046
0.988517,0.0492,0.0050,0.0442,0.066
0.992284,0.0349,0.0046,0.0536,0.064
0.997488,0.0066,0.0041,0.0487,0.049
1.002648,-0.0025,0.0178,0.0438,0.047
1.007100,0.0027,0.0171,0.0532,0.056
1.011682,0.0031,0.0165,0.0531,0.056
1.017741,-0.0061,0.0253,0.0481,0.055
1.022112,0.0036,0.0245,0.0338,0.042
1.027722,0.0085,0.0189,0.0243,0.032
1.032097,0.0085,0.0084,0.0243,0.027
1.039501,0.0133,0.0121,0.0291,0.034
1.043858,0.0040,0.0060,0.0149,0.017
1.048157,0.0089,0.0046,0.0008,0.010
1.053131,-0.0051,-0.0064,0.0010,0.008
1.058389,-0.0048,-0.0222,-0.0130,0.026
1.064295,0.0004,-0.0424,-0.0222,0.048
1.069201,-0.0134,-0.0435,-0.0265,0.053
1.073392,-0.0079,-0.0633,-0.0118,0.065
1.078334,-0.0165,-0.0542,-0.0115,0.058
1.084138,-0.0153,-0.0496,0.0126,0.053
1.089139,-0.0094,-0.0495,0.0697,0.086
1.093845,-0.0082,-0.0443,0.1122,0.121
1.098462,0.0119,-0.0531,0.1827,0.191
1.103038,0.0268,-0.0522,0.2528,0.259
1.107581,0.0507,-0.0704,0.2700,0.284
1.113027,0.0505,-0.0651,0.2253,0.240
1.119831,0.0359,-0.0599,0.1287,0.146
1.126126,0.0404,-0.0646,0.0187,0.078
1.130841,0.0261,-0.0502,-0.0619,0.084
1.132983,0.0262,-0.0265,-0.0801,0.088
1.137891,0.0262,-0.0172,-0.0744,0.081
1.143553,0.0166,-0.0079,-0.0545,0.057
1.148898,0.0118,-0.0225,-0.0537,0.059
1.153976,0.0118,-0.0181,-0.0150,0.026
1.159364,0.0073,-0.0090,0.0091,0.015
1.163760,0.0122,-0.0048,0.0188,0.023
1.168333,0.0218,0.0088,0.0094,0.025
1.173601,0.0172,0.0032,0.0334,0.038
1.180040,0.0268,0.0214,0.0381,0.051
1.183815,0.0364,0.0110,0.0286,0.048
1.188712,0.0413,0.0340,0.0428,0.068
1.193953,0.0462,0.0139,0.0570,0.075
1.198410,0.0369,0.0320,0.0520,0.071
1.204237,0.0419,0.0122,0.0518,0.068
1.209120,0.0421,0.0210,0.0612,0.077
1.214220,0.0376,0.0108,0.0562,0.068
1.220512,0.0427,0.0055,0.0702,0.082
1.223896,0.0428,0.0003,0.0699,0.082
1.233911,0.0238,-0.0048,0.0744,0.078
1.234911,0.0239,-0.0192,0.0740,0.080
1.239817,0.0143,-0.0286,0.0642,0.072
1.243454,0.0143,-0.0381,0.0687,0.080
1.248106,0.0142,-0.0428,0.0637,0.078
1.255176,0.0141,-0.0331,0.0587,0.069
1.259490,0.0093,-0.0521,0.0301,0.061
1.264493,0.0092,-0.0473,0.0348,0.059
1.269200,0.0042,-0.0378,0.0349,0.052
1.274465,0.0137,-0.0473,0.0206,0.053
1.281442,0.0184,-0.0522,0.0160,0.058
1.283799,0.0088,-0.0569,0.0161,0.060
1.288678,0.0136,-0.0474,-0.0027,0.049
1.293727,0.0089,-0.0473,0.0023,0.048
1.298172,0.0043,-0.0471,0.0216,0.052
1.303660,-0.0004,-0.0375,0.0360,0.052
1.308944,0.0140,-0.0231,0.0407,0.049
1.314329,0.0139,-0.0136,0.0312,0.037
1.318962,0.0138,-0.0374,0.0502,0.064
1.324516,0.0135,-0.0136,0.0454,0.049
1.331766,0.0132,-0.0090,0.0263,0.031
1.335456,0.0035,-0.0045,0.0169,0.018
1.342679,0.0032,-0.0192,0.0123,0.023
1.346345,0.0031,-0.0338,-0.0018,0.034
1.349488,0.0125,-0.0390,-0.0252,0.048
1.355646,0.0171,-0.0251,-0.0057,0.031
1.359294,0.0217,-0.0113,-0.0054,0.025
1.363905,0.0217,-0.0118,0.0044,0.025
1.369464,0.0170,-0.0264,0.0094,0.033
1.374359,0.0316,-0.0122,0.0333,0.048
1.380179,0.0366,-0.0124,0.0381,0.054
1.384855,0.0131,-0.0078,0.0523,0.054
1.390676,0.0324,-0.0173,0.0664,0.076
1.394025,0.0232,-0.0123,0.0567,0.062
1.401488,0.0281,-0.0123,0.0612,0.069
1.405636,0.0331,-0.0171,0.0658,0.076
1.408938,0.0190,-0.0123,0.0750,0.078
1.414445,0.0240,-0.0171,0.0604,0.067
1.419416,0.0289,-0.0123,0.0507,0.060
1.424559,0.0433,-0.0218,0.0411,0.064
1.431347,0.0385,-0.0217,0.0410,0.060
1.436232,0.0433,-0.0073,0.0362,0.057
1.442303,0.0481,-0.0120,0.0457,0.067
1.444263,0.0576,-0.0169,0.0361,0.070
1.449940,0.0481,-0.0123,0.0504,0.071
1.456465,0.0387,-0.0124,0.0265,0.049
1.459816,0.0436,-0.0032,0.0408,0.060
1.464180,0.0199,0.0011,0.0312,0.037
1.473621,0.0249,0.0054,0.0170,0.031
1.474883,0.0156,-0.0045,0.0124,0.020
1.480534,0.0159,-0.0050,0.0173,0.024
1.485115,0.0208,-0.0244,0.0364,0.049
1.490244,0.0210,-0.0199,0.0269,0.040
1.495252,0.0353,-0.0201,0.0317,0.052
1.499833,0.0304,-0.0298,0.0460,0.063
1.505374,0.0161,-0.0156,0.0317,0.039
1.509713,0.0161,-0.0206,0.0412,0.049
1.515404,0.0162,-0.0303,0.0269,0.044
1.519453,0.0116,-0.0448,0.0317,0.056
1.524283,0.0116,-0.0403,0.0175,0.045
1.535068,0.0165,-0.0310,0.0176,0.039
1.536835,0.0119,-0.0170,0.0177,0.027
1.539892,0.0167,-0.0316,0.0036,0.036
1.544742,0.0263,-0.0223,0.0134,0.037
1.548909,0.0263,-0.0320,0.0420,0.059
1.555333,0.0215,-0.0274,0.0325,0.048
1.560403,0.0263,-0.0370,0.0420,0.062
1.566163,0.0358,-0.0324,0.0419,0.064
1.570459,0.0310,-0.0278,0.0323,0.053
1.576110,0.0168,-0.0328,0.0371,0.052
1.579456,0.0169,-0.0377,0.0418,0.059
1.584289,0.0170,-0.0189,0.0323,0.041
1.591340,0.0124,-0.0240,0.0180,0.032
1.594753,0.0078,-0.0195,0.0229,0.031
1.601217,0.0079,-0.0294,0.0135,0.033
1.605947,0.0128,-0.0154,0.0137,0.024
1.610175,0.0224,-0.0158,0.0138,0.031
1.620714,0.0036,-0.0209,0.0140,0.025
1.623231,0.0087,-0.0212,0.0189,0.030
1.633248,0.0137,-0.0168,0.0285,0.036
1.635296,0.0235,-0.0172,0.0286,0.041
1.636166,0.0237,-0.0129,0.0191,0.033
1.640420,0.0095,-0.0086,0.0287,0.031
1.645038,0.0194,-0.0138,0.0240,0.034
1.651054,0.0052,-0.0047,0.0526,0.053
1.658425,0.0007,-0.0098,0.0619,0.063
1.663344,0.0057,-0.0005,0.0712,0.071
1.666458,0.0202,-0.0055,0.0709,0.074
1.673390,0.0107,-0.0104,0.0563,0.058
1.677163,0.0203,-0.0056,0.0609,0.064
1.681984,0.0108,-0.0103,0.0750,0.076
1.686534,0.0156,-0.0196,0.0936,0.097
1.691112,0.0108,-0.0098,0.0932,0.094
1.695649,0.0013,-0.0048,0.0785,0.079
1.701013,0.0014,-0.0283,0.0924,0.097
1.705403,0.0157,-0.0182,0.0777,0.081
1.709852,0.0109,-0.0273,0.0679,0.074
1.720786,0.0108,-0.0125,0.0724,0.074
1.722787,0.0248,-0.0310,0.0721,0.082
1.731417,0.0150,-0.0257,0.0576,0.065
1.733283,0.0240,-0.0203,0.0622,0.070
1.735559,0.0237,-0.0104,0.0478,0.054
1.740270,0.0326,-0.0149,0.0477,0.060
1.745156,0.0272,-0.0052,0.0286,0.040
1.751758,0.0219,-0.0146,0.0097,0.028
1.756696,0.0214,-0.0099,0.0194,0.031
1.763059,0.0257,-0.0195,0.0101,0.034
1.767193,0.0347,-0.0245,0.0008,0.043
1.771105,0.0344,-0.0390,-0.0132,0.054
1.776819,0.0245,-0.0201,-0.0080,0.033
1.781391,0.0244,-0.0204,-0.0219,0.039
1.786079,0.0339,-0.0159,-0.0167,0.041
1.791286,0.0290,-0.0255,-0.0020,0.039
1.795778,0.0242,-0.0161,0.0221,0.037
1.800694,0.0244,-0.0256,0.0222,0.042
1.805406,0.0292,-0.0111,0.0413,0.052
1.810902,0.0197,-0.0158,0.0650,0.070
1.820865,0.0291,-0.0108,0.0742,0.080
1.822841,0.0384,-0.0296,0.0929,0.105
1.832044,0.0287,-0.0436,0.0830,0.098
1.834547,0.0285,-0.0433,0.0683,0.086
1.835822,0.0236,-0.0287,0.0633,0.073
1.841029,0.0185,-0.0285,0.0441,0.056
1.846944,0.0184,-0.0332,0.0346,0.051
1.852281,0.0230,-0.0379,0.0156,0.047
1.857023,0.0182,-0.0379,-0.0033,0.042
1.861495,0.0276,-0.0331,-0.0219,0.048
1.867099,0.0324,-0.0332,-0.0262,0.053
1.872585,0.0324,-0.0333,-0.0257,0.053
1.875908,0.0276,-0.0238,-0.0300,0.047
1.881997,0.0325,-0.0240,-0.0057,0.041
1.886365,0.0421,-0.0242,0.0136,0.050
1.891901,0.0375,-0.0245,0.0328,0.055
1.896700,0.0234,-0.0154,0.0185,0.034
1.901770,0.0048,-0.0159,0.0329,0.037
1.906717,0.0008,-0.0163,0.0234,0.029
1.911738,0.0061,0.0070,0.0235,0.025
1.916340,0.0161,-0.0031,0.0425,0.046
1.921162,0.0210,0.0059,0.0614,0.065
1.931394,0.0259,-0.0089,0.0612,0.067
1.933864,0.0307,-0.0094,0.0657,0.073
1.936545,0.0307,-0.0054,0.0654,0.072
1.943801,0.0166,-0.0063,0.0509,0.054
1.950867,0.0025,-0.0076,0.0175,0.019
1.954290,0.0027,-0.0184,0.0176,0.026
1.958401,0.0029,-0.0341,-0.0156,0.038
1.962666,-0.0158,-0.0449,-0.0200,0.052
1.968828,-0.0057,-0.0366,-0.0433,0.057
1.973215,-0.0002,-0.0519,-0.0380,0.064
1.979069,-0.0041,-0.0478,-0.0232,0.053
1.981641,-0.0077,-0.0483,-0.0228,0.054
1.988390,-0.0016,-0.0531,0.0204,0.057
1.992315,-0.0002,-0.0433,0.0870,0.097
1.998938,0.0106,-0.0426,0.1530,0.159
2.003263,0.0164,-0.0275,0.2138,0.216
2.008373,0.0266,-0.0220,0.2645,0.267
2.012035,0.0458,-0.0357,0.2769,0.283
2.016885,0.0409,-0.0543,0.2179,0.228
2.022988,0.0311,-0.0445,0.1167,0.129
2.031977,0.0263,-0.0442,0.0021,0.051
2.035144,0.0310,-0.0393,-0.0357,0.061
2.048441,0.0119,-0.0298,-0.0588,0.067
2.050423,0.0071,-0.0251,-0.0580,0.064
2.051555,0.0119,-0.0158,-0.0573,0.061
2.052733,0.0166,-0.0114,-0.0470,0.051
2.057076,0.0120,-0.0025,-0.0321,0.034
2.061775,0.0311,0.0015,-0.0268,0.041
2.068808,0.0266,0.0054,-0.0358,0.045
2.072971,0.0267,0.0140,-0.0305,0.043
2.077857,0.0222,0.0036,-0.0110,0.025
2.084962,0.0224,0.0218,0.0179,0.036
2.088856,0.0275,0.0352,0.0465,0.064
2.092864,0.0230,0.0199,0.0606,0.068
2.097223,0.0186,0.0049,0.0746,0.077
2.103401,0.0190,0.0139,0.0837,0.087
2.109149,0.0098,0.0038,0.0928,0.093
2.112805,0.0054,0.0034,0.0876,0.088
2.119074,0.0104,-0.0112,0.0681,0.070
2.123514,0.0153,-0.0018,0.0631,0.065
2.132667,0.0105,-0.0115,0.0581,0.060
2.133894,0.0153,-0.0116,0.0342,0.039
2.139382,-0.0038,-0.0211,0.0485,0.053
2.144266,0.0058,-0.0258,0.0246,0.036
2.146947,0.0106,-0.0399,0.0342,0.054
2.153632,0.0247,-0.0493,0.0437,0.070
2.158472,0.0151,-0.0444,0.0342,0.058
2.165494,0.0197,-0.0538,0.0294,0.064
2.168520,0.0148,-0.0490,0.0342,0.062
2.172953,0.0242,-0.0585,0.0532,0.083
2.178521,0.0049,-0.0444,0.0388,0.059
2.184472,0.0334,-0.0589,0.0340,0.076
2.187314,0.0188,-0.0590,0.0246,0.067
2.194102,0.0045,-0.0590,0.0104,0.060
2.197326,0.0092,-0.0447,-0.0037,0.046
2.205176,0.0377,-0.0496,0.0157,0.064
2.208975,0.0186,-0.0402,0.0158,0.047
2.212900,0.0139,-0.0260,0.0207,0.036
2.217806,0.0186,-0.0357,0.0113,0.042
2.223193,0.0281,-0.0263,0.0163,0.042
2.234576,0.0232,-0.0123,0.0117,0.029
2.235513,0.0325,-0.0175,0.0071,0.038
2.238371,0.0372,-0.0227,0.0026,0.044
2.243073,0.0227,-0.0232,-0.0019,0.033
2.247939,0.0276,-0.0286,-0.0016,0.040
2.253556,0.0324,-0.0293,0.0129,0.046
2.259267,0.0277,-0.0301,0.0083,0.042
2.263960,0.0326,-0.0212,0.0227,0.045
2.269474,0.0138,-0.0172,0.0323,0.039
2.272808,0.0238,-0.0180,0.0370,0.048
2.279496,0.0195,-0.0091,0.0417,0.047
2.283769,0.0295,-0.0097,0.0464,0.056
2.289145,0.0253,-0.0244,0.0510,0.062
2.293407,0.0258,-0.0056,0.0414,0.049
2.299777,0.0169,0.0035,0.0603,0.063
2.304257,0.0413,-0.0066,0.0600,0.073
2.308288,0.0323,-0.0164,0.0408,0.055
2.312832,0.0234,-0.0311,0.0312,0.050
2.318324,0.0290,-0.0218,0.0407,0.055
2.323871,0.0345,-0.0222,0.0454,0.061
2.337971,0.0257,-0.0272,0.0453,0.059
2.340005,0.0218,-0.0132,0.0309,0.040
2.341212,0.0274,-0.0088,0.0452,0.054
2.344009,0.0281,-0.0091,0.0356,0.046
2.353039,0.0240,-0.0142,0.0593,0.066
2.354777,0.0152,-0.0241,0.0448,0.053
2.359366,0.0160,-0.0291,0.0589,0.068
2.366603,0.0120,-0.0104,0.0445,0.047
2.370727,0.0127,-0.0061,0.0491,0.051
2.375015,0.0038,-0.0020,0.0347,0.035
2.380683,0.0235,-0.0072,0.0204,0.032
2.385125,0.0098,-0.0077,0.0158,0.020
2.389007,0.0151,-0.0128,0.0444,0.049
2.396365,0.0157,0.0009,0.0253,0.030
2.398966,0.0209,-0.0091,0.0206,0.031
2.403805,0.0118,-0.0190,0.0255,0.034
2.410104,0.0265,-0.0382,0.0351,0.058
2.414552,0.0363,-0.0335,0.0493,0.070
2.421122,0.0413,-0.0335,0.0492,0.072
2.424650,0.0272,-0.0240,0.0490,0.061
2.430120,0.0324,-0.0288,0.0537,0.069
2.434943,0.0279,-0.0289,0.0630,0.075
2.440174,0.0234,-0.0241,0.0770,0.084
2.445935,0.0188,-0.0431,0.0624,0.078
2.450298,0.0142,-0.0239,0.0717,0.077
2.455636,0.0142,-0.0191,0.0666,0.071
2.459862,0.0284,-0.0189,0.0759,0.083
2.464483,0.0329,-0.0379,0.0708,0.087
2.470155,0.0278,-0.0282,0.0563,0.069
2.474221,0.0323,-0.0328,0.0466,0.066
2.479477,0.0367,-0.0280,0.0418,0.062
2.485832,0.0410,-0.0279,0.0370,0.062
2.488985,0.0359,-0.0229,0.0275,0.051
2.494942,0.0452,-0.0132,0.0228,0.052
2.499081,0.0401,-0.0177,0.0324,0.055
2.505010,0.0303,-0.0175,0.0467,0.058
2.509320,0.0348,-0.0126,0.0514,0.063
2.513953,0.0251,-0.0173,0.0465,0.056
2.519136,0.0297,-0.0124,0.0560,0.065
2.523825,0.0296,-0.0123,0.0510,0.060
2.531928,0.0341,-0.0123,0.0367,0.052
2.534212,0.0340,-0.0028,0.0462,0.057
2.547016,0.0147,-0.0172,0.0461,0.051
2.547949,0.0100,-0.0077,0.0413,0.043
2.550270,0.0052,-0.0173,0.0270,0.032
2.555282,0.0051,-0.0221,0.0318,0.039
2.559672,0.0004,-0.0174,0.0271,0.032
2.566360,0.0147,-0.0221,0.0272,0.038
2.570372,0.0099,-0.0126,0.0225,0.028
2.575656,0.0146,-0.0175,0.0226,0.032
2.580786,0.0050,-0.0222,0.0322,0.039
2.587157,0.0146,-0.0080,0.0227,0.028
2.591229,0.0146,-0.0176,0.0276,0.036
2.595129,0.0194,-0.0176,0.0134,0.029
2.600230,0.0099,-0.0176,0.0421,0.047
2.606039,0.0054,-0.0223,0.0326,0.040
2.609902,0.0151,-0.0223,0.0278,0.039
2.616420,0.0010,-0.0175,0.0136,0.022
2.619593,0.0013,-0.0366,0.0423,0.056
2.624796,0.0015,-0.0318,0.0375,0.049
2.632401,0.0113,-0.0270,0.0422,0.051
2.635859,0.0161,-0.0270,0.0279,0.042
2.648192,0.0210,-0.0271,0.0375,0.051
2.649119,0.0162,-0.0272,0.0185,0.037
2.651815,0.0115,-0.0321,0.0186,0.039
2.655869,0.0116,-0.0416,0.0187,0.047
2.660741,0.0211,-0.0226,0.0284,0.042
2.667512,0.0021,-0.0276,0.0189,0.033
2.671153,0.0118,-0.0135,0.0143,0.023
2.675190,0.0119,-0.0233,0.0145,0.030
2.681398,0.0074,-0.0141,0.0194,0.025
2.687335,0.0266,-0.0286,0.0053,0.039
2.690406,0.0220,-0.0241,0.0103,0.034
2.696669,0.0317,-0.0244,0.0057,0.040
2.699473,0.0319,-0.0199,0.0202,0.043
2.707773,0.0369,-0.0153,0.0298,0.050
2.711044,0.0276,-0.0156,0.0346,0.047
2.717901,0.0183,-0.0158,0.0298,0.038
2.721960,0.0329,-0.0208,0.0441,0.059
2.725200,0.0283,-0.0306,0.0488,0.064
2.733879,0.0238,-0.0260,0.0344,0.049
2.736851,0.0193,-0.0168,0.0249,0.036
2.748231,0.0149,-0.0218,0.0154,0.031
2.749753,0.0200,-0.0412,0.0156,0.048
2.750609,0.0203,-0.0414,0.0157,0.049
2.756167,0.0301,-0.0369,0.0159,0.050
2.760548,0.0304,-0.0277,0.0350,0.054
2.767807,0.0212,-0.0280,0.0350,0.050
2.771295,0.0311,-0.0188,0.0255,0.044
2.775212,0.0504,-0.0095,0.0303,0.060
