time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.511845,-0.0100,-0.0320,0.0960,0.102
0.517826,-0.0100,-0.0180,0.0830,0.086
0.521283,-0.0090,-0.0440,0.0690,0.082
0.525702,0.0040,-0.0440,0.0560,0.071
0.532333,0.0450,-0.0570,0.0420,0.084
0.535368,0.0320,-0.0300,0.0010,0.044
0.540011,0.0430,-0.0160,0.0150,0.048
0.544773,0.0160,-0.0160,0.0150,0.027
0.549499,0.0310,-0.0030,0.0010,0.031
0.554110,0.0310,-0.0030,0.0010,0.031
0.558991,0.0170,0.0090,0.0010,0.019
0.564055,0.0040,-0.0040,-0.0250,0.026
0.568761,-0.0080,0.0090,0.0010,0.012
0.573994,-0.0080,0.0090,-0.0120,0.017
0.578149,-0.0200,0.0090,-0.0660,0.070
0.582802,0.0470,0.0090,-0.0530,0.071
0.587519,0.0480,0.0230,-0.0390,0.066
0.592236,0.0500,0.0240,0.0140,0.057
0.597543,-0.0020,0.0230,0.0140,0.027
0.602680,-0.0010,0.0100,0.0550,0.056
0.606645,0.0540,-0.0160,0.0550,0.079
0.610878,0.0150,-0.0430,0.1090,0.118
0.615901,-0.0220,-0.0420,0.1370,0.145
0.620734,-0.0350,-0.0420,0.1230,0.135
0.625333,-0.0340,-0.0690,0.0960,0.123
0.631243,-0.0480,-0.0690,0.0820,0.117
0.635950,-0.0320,-0.0270,0.0680,0.080
0.639584,-0.0460,0.0000,0.0410,0.062
0.644681,-0.0190,-0.0280,0.0140,0.037
0.648968,-0.0050,-0.0280,0.0000,0.028
0.653512,-0.0170,-0.0010,0.0000,0.017
0.658380,-0.0030,-0.0280,0.0000,0.028
0.664057,0.0240,-0.0420,0.0000,0.048
0.668200,0.0390,-0.0420,0.0000,0.057
0.672950,0.0500,-0.0260,-0.0120,0.058
0.677468,0.0370,-0.0130,-0.0120,0.041
0.682043,0.0520,0.0000,-0.0120,0.053
0.686836,0.0260,0.0000,-0.0260,0.037
0.691657,0.0250,-0.0120,0.0000,0.028
0.696592,0.0380,0.0010,0.0000,0.038
0.701598,0.0250,0.0010,0.0140,0.029
0.706469,-0.0020,0.0150,0.0410,0.044
0.710579,-0.0020,0.0260,0.0540,0.060
0.715212,-0.0030,-0.0010,0.0410,0.041
0.720222,-0.0170,-0.0010,0.0410,0.044
0.724778,-0.0860,-0.0150,-0.0130,0.088
0.732452,-0.0300,-0.0130,-0.0400,0.052
0.734603,0.0110,0.0000,-0.0260,0.028
0.739001,-0.0010,-0.0130,0.0140,0.019
0.743885,0.0130,-0.0400,0.0820,0.092
0.748475,0.0010,-0.0390,0.0820,0.091
0.753910,-0.0240,-0.0110,0.0820,0.086
0.758118,-0.0090,-0.0110,0.0820,0.083
0.762504,-0.0080,-0.0250,0.0820,0.086
0.770488,-0.0320,-0.0240,0.0540,0.067
0.772021,-0.0170,-0.0110,0.0130,0.024
0.778589,0.0230,0.0560,-0.0540,0.081
0.781463,-0.0170,0.0150,0.0130,0.026
0.786320,0.0330,0.0140,-0.0270,0.045
0.790909,0.0330,0.0010,-0.0400,0.052
0.796671,0.0460,0.0550,-0.0540,0.090
0.800875,-0.0070,0.0150,-0.0130,0.021
0.805977,0.0170,0.0140,0.0270,0.035
0.810210,0.0170,-0.0130,0.0270,0.034
0.815250,0.0320,-0.0260,0.0270,0.049
0.819800,0.0190,0.0000,0.0270,0.033
0.824100,0.0320,0.0510,0.0000,0.060
0.828997,-0.0080,0.0510,0.0260,0.058
0.835535,0.0060,0.0240,0.0530,0.058
0.838375,0.0200,-0.0020,0.0400,0.045
0.843242,0.0070,0.0100,0.0530,0.054
0.847878,-0.0050,0.0100,0.0660,0.067
0.853089,-0.0040,-0.0030,0.0800,0.080
0.857228,-0.0030,-0.0300,0.0660,0.073
0.862309,-0.0530,-0.0170,0.0790,0.097
0.866827,0.0020,-0.0170,0.0520,0.055
0.871607,0.0160,-0.0170,0.0520,0.057
0.876863,0.0160,0.0090,0.0250,0.031
0.881278,0.0020,0.0080,0.0110,0.014
0.885926,0.0420,-0.0320,0.0110,0.054
0.890485,0.0260,-0.0050,-0.0150,0.030
0.895386,0.0110,0.0080,-0.0010,0.014
0.899972,0.0200,-0.0040,-0.0280,0.035
0.904978,0.0030,0.0080,0.0120,0.015
0.909874,-0.0120,-0.0180,0.0260,0.034
0.914482,0.0250,-0.0180,0.0400,0.050
0.919088,0.0210,-0.0180,0.0540,0.061
0.923717,0.0470,-0.0050,0.0540,0.072
0.928705,0.0590,-0.0330,0.0400,0.079
0.936203,0.0460,-0.0330,0.0400,0.069
0.937786,0.0050,-0.0320,0.0130,0.035
0.943011,-0.0490,-0.0320,0.0000,0.059
0.947311,0.0050,-0.0320,-0.0130,0.035
0.952135,-0.0630,-0.0190,-0.0680,0.095
0.956977,0.0170,-0.0430,-0.0130,0.048
0.961658,0.0170,-0.0290,0.0270,0.043
0.966837,0.0030,-0.0020,0.0550,0.055
0.970961,0.0040,-0.0010,0.0680,0.068
0.976009,0.0170,0.0100,0.0680,0.071
0.980654,-0.0090,0.0100,0.0680,0.069
0.985449,-0.0230,0.0100,0.0680,0.072
0.990004,-0.0090,-0.0030,0.0410,0.042
0.994896,-0.0080,-0.0290,0.0410,0.051
1.000323,-0.0210,-0.0290,0.0140,0.038
1.004295,0.0050,-0.0150,-0.0120,0.020
1.008947,-0.0070,-0.0010,-0.0120,0.014
1.013812,-0.0070,-0.0010,-0.0260,0.027
1.018594,0.0330,-0.0140,-0.0260,0.044
1.024309,0.0060,-0.0280,-0.0120,0.031
1.027974,0.0060,-0.0270,0.0140,0.031
1.032856,-0.0190,-0.0130,0.0410,0.047
1.037333,-0.0180,-0.0130,0.0550,0.059
1.043957,0.0220,-0.0130,0.0550,0.061
1.046753,-0.0040,-0.0120,0.0690,0.070
1.051759,-0.0150,0.0250,0.0680,0.074
1.056888,0.0110,0.0390,0.0810,0.091
1.061359,-0.0010,0.0120,0.0400,0.042
1.065686,0.0120,0.0120,0.0270,0.032
1.070535,0.0000,0.0110,0.0270,0.029
1.075295,-0.0270,0.0240,0.0000,0.036
1.079986,-0.0120,-0.0020,-0.0130,0.018
1.084678,-0.0120,-0.0150,0.0000,0.019
1.090678,0.0010,-0.0140,-0.0130,0.019
1.094317,0.0160,-0.0280,-0.0130,0.035
1.098834,-0.0100,-0.0140,0.0000,0.017
1.103744,-0.0090,0.0000,0.0270,0.028
1.108586,0.0040,0.0110,0.0400,0.042
1.113286,0.0050,0.0250,0.0530,0.059
1.117999,-0.0210,0.0240,0.0530,0.062
1.123594,-0.0070,0.0110,0.0670,0.068
1.127395,0.0060,-0.0150,0.0530,0.055
1.132200,0.0200,-0.0840,0.0400,0.095
1.137605,0.0460,-0.0430,0.0800,0.102
1.141881,-0.0090,-0.0290,0.0670,0.074
1.146309,0.0020,-0.0030,0.0400,0.040
1.151380,0.0140,0.0100,0.0000,0.017
1.156140,0.0400,0.0090,-0.0410,0.058
1.160327,0.0530,0.0230,-0.0540,0.079
1.165804,0.0490,0.0100,-0.0680,0.084
1.169912,0.0350,-0.0030,-0.0400,0.053
1.175075,0.0210,-0.0170,0.0000,0.027
1.179297,0.0220,-0.0160,0.0130,0.030
1.184189,0.0210,-0.0160,0.0410,0.049
1.189544,-0.0060,-0.0160,0.0680,0.070
1.193687,-0.0200,-0.0430,0.0820,0.095
1.198427,-0.0340,-0.0160,0.0820,0.090
1.203724,-0.0200,-0.0160,0.0680,0.073
1.208076,-0.0210,-0.0170,0.0410,0.049
1.212442,0.0180,0.0090,0.0540,0.058
1.217371,0.0030,-0.0310,0.0410,0.051
1.222611,0.0020,-0.0040,0.0270,0.027
1.226861,0.0020,0.0080,-0.0130,0.015
1.231757,-0.0110,0.0080,-0.0130,0.019
1.236809,-0.0110,0.0080,0.0000,0.014
1.241045,0.0020,0.0330,0.0000,0.033
1.246191,-0.0380,0.0330,0.0260,0.057
1.251007,0.0020,0.0330,0.0260,0.042
1.255146,-0.0240,0.0330,0.0260,0.048
1.261540,0.0150,0.0180,0.0530,0.058
1.264784,-0.0250,0.0040,0.0530,0.059
1.269381,-0.0510,0.0040,0.0400,0.065
1.274360,-0.0380,-0.0080,0.0400,0.056
1.278789,-0.0220,-0.0210,0.0400,0.050
1.283780,-0.0080,-0.0350,0.0400,0.054
1.289299,-0.0220,-0.0620,0.0670,0.094
1.293225,-0.0220,-0.0480,0.0530,0.075
1.297986,-0.0330,-0.0460,0.0540,0.078
1.302651,-0.0190,-0.0590,0.0400,0.074
1.307355,-0.0060,-0.0590,0.0130,0.061
1.312389,0.0060,-0.0460,0.0130,0.048
1.317525,0.0300,-0.0170,-0.0130,0.037
1.321940,0.0290,-0.0170,-0.0260,0.042
1.326406,0.0290,-0.0040,-0.0260,0.039
1.330936,0.0560,0.0080,-0.0400,0.069
1.336078,0.0640,-0.0170,-0.0390,0.077
1.340896,0.0500,-0.0300,-0.0120,0.060
1.345796,0.0500,-0.0030,0.0140,0.052
1.349993,0.0100,0.0090,0.0140,0.019
1.355341,-0.0020,-0.0040,0.0280,0.028
1.359344,0.0110,0.0220,0.0140,0.028
1.364151,-0.0020,0.0090,0.0280,0.029
1.368951,0.0110,-0.0040,0.0410,0.043
1.373638,-0.0140,0.0090,0.0140,0.022
1.378262,-0.0150,-0.0180,0.0000,0.023
1.383216,0.0110,-0.0170,0.0000,0.020
1.387812,-0.0160,-0.0170,-0.0120,0.026
1.392481,0.0080,-0.0150,-0.0390,0.043
1.397305,0.0060,-0.0280,-0.0110,0.031
1.402008,0.0040,-0.0010,0.0150,0.016
1.406689,0.0020,-0.0150,0.0150,0.021
1.412583,0.0000,0.0100,0.0150,0.018
1.416528,0.0250,0.0370,0.0150,0.047
1.421259,-0.0020,0.0370,-0.0110,0.039
1.426009,0.0090,0.0640,-0.0110,0.066
1.430521,0.0200,0.0730,-0.0250,0.080
1.435288,0.0060,0.0720,-0.0120,0.073
1.440322,0.0060,0.0590,0.0150,0.061
1.445037,-0.0200,0.0590,0.0550,0.083
1.453567,-0.0190,0.0160,0.0820,0.086
1.454375,-0.0320,0.0290,0.1230,0.130
1.458987,-0.0330,0.0150,0.1640,0.168
1.463630,-0.0470,0.0290,0.1500,0.160
1.468641,-0.0320,0.0130,0.1220,0.127
1.473421,-0.0340,0.0260,0.0810,0.092
1.478523,-0.0220,0.0260,0.0540,0.064
1.482786,0.0020,0.0250,0.0130,0.028
1.487452,-0.0120,-0.0140,-0.0130,0.023
1.493162,0.0000,-0.0140,-0.0400,0.042
1.497055,0.0000,-0.0550,-0.0260,0.061
1.501726,0.0000,-0.0550,-0.0120,0.056
1.506683,0.0120,-0.0510,0.0010,0.052
1.512564,0.0120,-0.0640,0.0420,0.077
1.515759,0.0390,-0.0640,0.0560,0.094
1.520723,0.0260,-0.0510,0.0690,0.090
1.525466,0.0120,-0.0490,0.0830,0.097
1.530309,0.0250,-0.0220,0.0700,0.078
1.535015,-0.0010,-0.0220,0.0700,0.073
1.541642,-0.0010,0.0170,0.0560,0.059
1.547816,-0.0010,0.0150,0.0420,0.045
1.548994,0.0240,0.0280,0.0150,0.040
1.554114,0.0370,0.0150,-0.0120,0.042
1.559076,-0.0030,-0.0120,-0.0390,0.041
1.563083,-0.0040,0.0010,-0.0390,0.039
1.567926,-0.0040,-0.0110,-0.0250,0.028
1.572904,-0.0040,0.0010,-0.0250,0.025
1.578112,-0.0170,-0.0110,0.0010,0.020
1.581973,-0.0030,-0.0490,0.0160,0.052
1.586779,-0.0020,-0.0620,0.0430,0.075
1.592289,-0.0160,-0.0750,0.0430,0.088
1.596286,-0.0150,-0.0880,0.0570,0.106
1.601693,-0.0260,-0.0840,0.0710,0.113
1.605819,-0.0260,-0.0700,0.0580,0.095
1.611723,-0.0390,-0.0570,0.0440,0.082
1.615579,-0.0390,-0.0570,0.0440,0.082
1.620229,-0.0370,-0.0290,0.0300,0.056
1.624639,-0.0360,-0.0020,0.0160,0.039
1.629662,-0.0370,-0.0020,-0.0100,0.038
1.634884,-0.0370,0.0110,0.0160,0.042
1.640786,-0.0220,0.0230,0.0020,0.032
1.653020,-0.0230,0.0220,0.0160,0.036
1.654510,0.0030,0.0360,0.0160,0.040
1.655010,0.0020,0.0360,0.0160,0.039
1.657665,0.0020,0.0210,0.0020,0.021
1.662502,0.0150,0.0070,0.0020,0.017
1.667147,0.0150,0.0080,0.0020,0.017
1.672071,-0.0110,-0.0190,-0.0100,0.024
1.677614,0.0010,-0.0170,0.0030,0.017
1.681408,0.0150,-0.0170,-0.0240,0.033
1.686211,0.0280,-0.0300,-0.0240,0.048
1.690901,0.0280,-0.0030,-0.0370,0.046
1.695819,0.0250,-0.0150,-0.0500,0.058
1.700430,0.0380,0.0120,-0.0230,0.046
1.705415,0.0510,0.0120,-0.0220,0.057
1.710391,0.0500,0.0120,0.0040,0.052
1.714668,0.0470,-0.0010,0.0310,0.056
1.719972,0.0600,-0.0010,0.0590,0.084
1.724523,0.0320,-0.0280,0.1000,0.109
1.728967,0.0320,-0.0010,0.1130,0.117
1.733493,0.0180,-0.0030,0.1530,0.154
1.738508,0.0310,-0.0170,0.1530,0.157
1.747663,0.0170,-0.0180,0.1530,0.155
1.749332,0.0030,0.0080,0.1260,0.126
1.752754,0.0030,0.0060,0.0980,0.098
1.757578,-0.0110,0.0190,0.0710,0.074
1.762057,-0.0110,0.0320,0.0300,0.045
1.767039,-0.0120,0.0320,0.0300,0.045
1.771467,0.0000,0.0430,0.0020,0.043
1.776281,0.0000,0.0420,-0.0240,0.048
1.781158,-0.0130,0.0420,-0.0510,0.067
1.785888,0.0000,0.0560,-0.0650,0.086
1.790523,-0.0120,0.0410,-0.0520,0.067
1.795238,0.0010,0.0410,-0.0520,0.066
1.800620,-0.0240,0.0140,-0.0520,0.059
1.804728,-0.0100,0.0150,-0.0240,0.030
1.809603,-0.0090,0.0270,-0.0110,0.031
1.814295,-0.0080,0.0000,0.0150,0.017
1.819144,-0.0210,0.0000,0.0420,0.047
1.823924,-0.0490,0.0140,0.0690,0.086
1.828613,-0.0070,0.0000,0.0830,0.083
1.833557,-0.0070,0.0120,0.0960,0.097
1.840106,0.0050,0.0120,0.0960,0.097
1.849032,0.0180,-0.0140,0.0830,0.086
1.849674,0.0170,-0.0270,0.0970,0.102
1.852202,0.0440,-0.0140,0.0690,0.083
1.856789,0.0160,0.0000,0.0690,0.071
1.861967,0.0300,0.0000,0.0560,0.064
1.867094,0.0290,-0.0010,0.0420,0.051
1.871164,0.0290,0.0110,0.0280,0.042
1.876249,0.0160,0.0250,0.0280,0.041
1.880544,0.0300,0.0110,0.0150,0.035
1.885188,0.0150,0.0240,-0.0120,0.031
1.890046,0.0150,0.0100,-0.0120,0.022
1.894854,-0.0110,0.0100,0.0010,0.015
1.900921,0.0020,0.0100,-0.0120,0.016
1.904205,-0.0100,-0.0030,-0.0120,0.016
1.909001,-0.0100,-0.0160,-0.0120,0.022
1.913699,-0.0100,-0.0160,-0.0260,0.032
1.918561,0.0020,-0.0300,-0.0390,0.049
1.923077,-0.0100,-0.0270,-0.0250,0.038
1.927860,-0.0090,-0.0410,-0.0110,0.043
1.936757,-0.0230,-0.0540,0.0010,0.059
1.937794,0.0040,-0.0540,0.0010,0.054
1.942435,0.0040,-0.0380,0.0430,0.058
1.946752,0.0050,-0.0510,0.0560,0.076
1.951658,-0.0210,-0.0380,0.0840,0.095
1.956277,0.0190,-0.0380,0.0840,0.094
1.961067,-0.0060,-0.0620,0.0840,0.105
1.966213,-0.0050,-0.0480,0.0840,0.097
1.970558,-0.0050,-0.0620,0.0700,0.094
1.975307,-0.0050,-0.0620,0.0570,0.084
1.980319,0.0070,-0.0590,0.0300,0.067
1.984749,0.0060,-0.0450,0.0030,0.045
1.989653,-0.0070,-0.0320,-0.0230,0.040
1.994809,0.0060,-0.0320,-0.0370,0.049
1.999879,0.0050,-0.0290,-0.0500,0.058
2.004518,0.0180,-0.0020,-0.0770,0.079
2.009026,0.0180,-0.0160,-0.0630,0.067
2.013422,-0.0080,-0.0020,-0.0630,0.064
2.017806,0.0040,-0.0010,-0.0360,0.036
2.022572,0.0030,-0.0010,-0.0220,0.022
2.027358,0.0030,-0.0010,-0.0220,0.022
2.035293,0.0040,0.0000,0.0040,0.006
2.036677,-0.0080,0.0110,0.0180,0.023
2.042207,-0.0080,0.0250,0.0180,0.032
2.046196,-0.0220,-0.0010,0.0450,0.050
2.051512,0.0040,-0.0150,0.0450,0.048
2.055588,0.0040,-0.0400,0.0730,0.083
2.062057,0.0040,-0.0260,0.0590,0.065
2.066210,0.0170,-0.0260,0.0870,0.092
2.069932,0.0030,-0.0530,0.1000,0.113
2.074777,-0.0090,-0.0260,0.0870,0.091
2.079666,-0.0220,-0.0260,0.1140,0.119
2.083990,-0.0230,-0.0260,0.1140,0.119
2.088788,-0.0220,-0.0120,0.1140,0.117
2.093974,-0.0330,0.0000,0.1000,0.105
2.099901,-0.0190,0.0130,0.0720,0.076
2.103565,-0.0320,0.0260,0.0720,0.083
2.107830,-0.0180,0.0540,0.0450,0.073
2.112817,-0.0040,0.0370,0.0170,0.041
2.117511,-0.0180,0.0640,-0.0090,0.067
2.122011,-0.0040,0.0510,-0.0360,0.063
2.127222,0.0220,0.0640,-0.0360,0.077
2.134389,0.0070,0.0740,-0.0650,0.099
2.136142,0.0350,0.0740,-0.0650,0.105
2.141335,0.0210,0.0740,-0.0780,0.110
2.145651,0.0630,0.0610,-0.0650,0.109
2.150381,0.0590,0.0450,-0.0370,0.083
2.156894,0.0450,0.0320,-0.0100,0.056
2.160068,0.0590,0.0050,0.0160,0.061
2.165136,0.0180,0.0060,0.0440,0.048
2.169404,0.0310,-0.0070,0.0840,0.090
2.174118,0.0170,-0.0340,0.0980,0.105
2.178909,0.0180,-0.0480,0.0980,0.111
2.183905,-0.0090,-0.0610,0.0980,0.116
2.188494,0.0040,-0.0590,0.0990,0.115
2.193188,0.0040,-0.0450,0.0990,0.109
2.198030,0.0180,-0.0320,0.0710,0.080
2.203299,-0.0090,-0.0320,0.0440,0.055
2.207381,-0.0210,-0.0190,0.0440,0.052
2.212341,-0.0070,0.0070,0.0170,0.020
2.216888,-0.0210,0.0070,0.0170,0.028
2.222456,-0.0480,0.0200,0.0160,0.054
2.226721,-0.0070,0.0060,0.0030,0.010
2.231181,-0.0210,0.0190,-0.0100,0.030
2.236263,-0.0350,0.0050,-0.0100,0.037
2.243772,-0.0220,0.0190,-0.0100,0.031
2.245720,-0.0090,-0.0070,-0.0230,0.026
2.253706,-0.0100,-0.0070,-0.0230,0.026
2.254893,0.0160,-0.0070,-0.0370,0.041
2.259356,0.0010,-0.0070,-0.0500,0.050
2.264526,0.0140,-0.0060,-0.0360,0.039
2.269135,0.0270,-0.0190,-0.0230,0.040
2.274040,0.0280,-0.0190,-0.0230,0.041
2.278971,0.0420,-0.0180,0.0040,0.046
2.283086,0.0270,-0.0300,0.0180,0.044
2.288794,0.0280,-0.0300,0.0450,0.061
2.292596,0.0280,-0.0160,0.0590,0.067
2.297306,0.0150,-0.0290,0.0860,0.092
2.302641,0.0020,-0.0420,0.1000,0.108
2.307030,0.0020,-0.0560,0.1270,0.139
2.311481,0.0150,-0.0430,0.1270,0.135
2.316244,-0.0120,-0.0570,0.1270,0.140
2.322531,-0.0110,-0.0560,0.1130,0.127
2.326107,-0.0250,-0.0560,0.1000,0.117
2.330719,-0.0120,-0.0700,0.0720,0.101
2.335277,-0.0260,-0.0430,0.0590,0.077
2.341127,-0.0240,-0.0160,0.0310,0.042
2.344504,-0.0380,0.0100,0.0040,0.039
2.349575,-0.0110,0.0240,-0.0220,0.034
2.355443,0.0010,0.0370,-0.0360,0.052
2.358839,-0.0110,0.0230,-0.0490,0.055
2.363986,0.0010,0.0230,-0.0490,0.054
2.369318,0.0150,0.0510,-0.0630,0.082
2.372980,0.0290,0.0240,-0.0490,0.062
2.377781,0.0150,0.0110,-0.0360,0.041
2.382734,0.0160,-0.0020,-0.0360,0.039
2.387947,0.0300,-0.0010,-0.0080,0.031
2.392167,0.0310,-0.0280,0.0180,0.045
2.397105,0.0170,-0.0270,0.0590,0.067
2.401916,0.0310,-0.0540,0.0590,0.086
2.406423,0.0310,-0.0540,0.0860,0.106
2.411093,0.0170,-0.0270,0.0860,0.092
2.415956,0.0550,-0.0390,0.0870,0.110
2.421646,0.0400,-0.0120,0.0730,0.084
2.425438,0.0400,-0.0120,0.0870,0.097
2.429947,0.0400,-0.0120,0.0730,0.084
2.435872,0.0500,0.0120,0.0600,0.079
2.439448,0.0360,0.0390,0.0600,0.080
2.444071,0.0090,0.0120,0.0320,0.035
2.448737,0.0230,0.0390,0.0320,0.055
2.457414,-0.0160,0.0490,0.0040,0.052
2.458314,-0.0290,0.0490,0.0040,0.057
2.463107,-0.0150,0.0350,-0.0090,0.039
2.468101,-0.0280,0.0490,-0.0090,0.057
2.472533,-0.0390,0.0330,-0.0090,0.052
2.477197,-0.0380,0.0330,0.0030,0.050
2.482476,-0.0520,0.0200,0.0030,0.056
2.486895,-0.0520,0.0060,0.0300,0.060
2.491537,-0.0360,0.0180,0.0160,0.043
2.496113,-0.0490,0.0050,0.0300,0.058
2.501087,-0.0490,0.0050,0.0300,0.058
2.505807,-0.0490,0.0180,0.0300,0.060
2.510310,-0.0460,0.0170,0.0430,0.065
2.515077,-0.0330,0.0170,0.0560,0.067
2.520445,-0.0330,0.0440,0.0840,0.100
2.524826,-0.0330,0.0440,0.0840,0.100
2.529468,-0.0050,0.0150,0.0690,0.071
2.534615,-0.0190,0.0140,0.0690,0.073
2.541966,-0.0190,0.0150,0.0830,0.086
2.543381,-0.0190,0.0150,0.0970,0.100
2.549035,-0.0180,-0.0120,0.0960,0.098
2.552926,-0.0180,0.0000,0.0830,0.085
2.557681,-0.0180,0.0010,0.0690,0.071
2.562587,-0.0320,-0.0120,0.0560,0.066
2.567538,-0.0040,-0.0370,0.0420,0.056
2.572078,-0.0180,-0.0240,0.0150,0.034
2.576644,-0.0180,-0.0100,0.0020,0.021
2.581616,-0.0050,-0.0100,-0.0110,0.016
2.586238,0.0200,-0.0090,-0.0380,0.044
2.590963,0.0190,0.0040,-0.0510,0.055
2.595981,0.0330,0.0180,-0.0510,0.063
2.600659,0.0330,-0.0080,-0.0510,0.061
