time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.315869,0.0949,0.1851,0.2943,0.360
0.325091,0.1282,0.1493,0.2209,0.296
0.325955,0.1618,0.1050,0.1813,0.265
0.329984,0.1299,0.0662,0.2085,0.254
0.335093,0.0566,0.0279,0.3067,0.313
0.341154,-0.0436,-0.0105,0.4230,0.425
0.344491,-0.1704,-0.0306,0.5146,0.543
0.350347,-0.2956,-0.0426,0.5817,0.654
0.354689,-0.4430,-0.0184,0.5913,0.739
0.360443,-0.5747,0.0227,0.5723,0.811
0.367785,-0.6909,0.0711,0.5156,0.865
0.370439,-0.7777,0.1266,0.4166,0.891
0.376454,-0.8400,0.1752,0.2662,0.898
0.379931,-0.8781,0.2550,0.0838,0.918
0.385906,-0.9062,0.3376,-0.0828,0.971
0.390282,-0.9435,0.4138,-0.2289,1.055
0.395690,-0.9756,0.4840,-0.4307,1.171
0.400151,-0.9977,0.5915,-0.6404,1.325
0.404888,-1.0050,0.7127,-0.8150,1.477
0.411626,-0.9881,0.7958,-0.9597,1.591
0.414826,-0.9713,0.8510,-0.9987,1.632
0.420077,-0.9596,0.9071,-0.9899,1.650
0.425224,-0.9201,0.9263,-0.9479,1.613
0.430724,-0.8440,0.9181,-0.8968,1.536
0.436657,-0.7747,0.8973,-0.8366,1.451
0.442737,-0.6884,0.8590,-0.7770,1.347
0.445515,-0.5948,0.7798,-0.7465,1.232
0.449606,-0.5128,0.7406,-0.7210,1.154
0.455636,-0.4230,0.6888,-0.6815,1.057
0.461166,-0.3440,0.6007,-0.6423,0.944
0.465447,-0.2612,0.5430,-0.6036,0.853
0.470607,-0.1927,0.4866,-0.5936,0.791
0.476734,-0.1189,0.4221,-0.5695,0.719
0.481733,-0.0825,0.3638,-0.5077,0.630
0.485503,-0.0404,0.3162,-0.3751,0.492
0.490654,-0.0119,0.2692,-0.2484,0.367
0.496550,0.0313,0.2181,-0.1132,0.248
0.500430,0.0222,0.2050,0.0208,0.207
0.506949,-0.0012,0.1868,0.1443,0.236
0.509863,-0.0249,0.2014,0.2050,0.288
0.515483,-0.1014,0.2485,0.2320,0.355
0.520600,-0.1403,0.3040,0.2493,0.417
0.527971,-0.1800,0.3443,0.2095,0.441
0.529809,-0.2158,0.4075,0.1984,0.502
0.535576,-0.2100,0.4509,0.1210,0.512
0.540756,-0.1484,0.4747,-0.0080,0.497
0.546153,-0.0739,0.4699,-0.1218,0.491
0.552521,-0.0051,0.4700,-0.1918,0.508
0.555870,0.0344,0.4658,-0.2043,0.510
0.562807,0.0499,0.4475,-0.2214,0.502
0.565880,0.0514,0.4341,-0.2242,0.491
0.571500,0.0107,0.4445,-0.2127,0.493
0.576298,-0.0716,0.4308,-0.1775,0.471
0.581545,-0.1094,0.4313,-0.1758,0.478
0.585513,-0.1697,0.4504,-0.1219,0.496
0.590937,-0.2047,0.4641,-0.0826,0.514
0.596333,-0.2148,0.4392,-0.0721,0.494
0.602401,-0.2144,0.4000,-0.0428,0.456
0.607868,-0.2042,0.3986,-0.0041,0.448
0.611273,-0.2128,0.3731,0.0438,0.432
0.616446,-0.2119,0.3618,0.0817,0.427
0.621838,-0.1973,0.3311,0.1194,0.403
0.625329,-0.1695,0.3099,0.1520,0.384
0.631056,-0.1713,0.2980,0.1653,0.381
0.637030,-0.1786,0.2717,0.1547,0.360
0.641091,-0.1912,0.2695,0.1300,0.355
0.646931,-0.2042,0.2531,0.1055,0.342
0.652711,-0.2457,0.2415,0.1001,0.359
0.657138,-0.2821,0.2206,0.1233,0.379
0.661043,-0.3035,0.1904,0.1416,0.385
0.666343,-0.3242,0.1698,0.1692,0.403
0.671392,-0.3205,0.1301,0.2014,0.400
0.677711,-0.3164,0.0667,0.2571,0.413
0.682392,-0.3264,-0.0063,0.3265,0.462
0.688019,-0.3411,-0.0649,0.3764,0.512
0.692002,-0.3510,-0.1049,0.4449,0.576
0.696110,-0.3613,-0.1548,0.5034,0.639
0.701747,-0.3580,-0.2244,0.5993,0.733
0.707110,-0.3319,-0.2898,0.6660,0.799
0.711288,-0.3070,-0.3135,0.6894,0.817
0.716818,-0.3208,-0.3245,0.6984,0.834
0.722178,-0.3444,-0.3040,0.6979,0.836
0.727868,-0.3443,-0.2238,0.6643,0.781
0.733262,-0.3204,-0.1083,0.5835,0.674
0.737084,-0.2961,-0.0001,0.3800,0.482
0.741376,-0.2002,0.0824,0.2305,0.316
0.747847,-0.1760,0.1831,-0.0697,0.263
0.752126,-0.1176,0.2744,-0.3816,0.484
0.756104,-0.0922,0.2907,-0.5009,0.586
0.760803,-0.0663,0.2620,-0.7048,0.755
0.766947,-0.0589,0.2365,-0.8549,0.889
0.771213,-0.0031,0.1771,-0.9564,0.973
0.776408,0.0532,0.1081,-1.0334,1.040
0.780990,0.0580,-0.0127,-0.8821,0.884
0.786302,0.0400,-0.1851,-0.5992,0.628
0.790963,0.0275,-0.3717,-0.2286,0.437
0.796576,0.0012,-0.5449,0.2481,0.599
0.802866,-0.0445,-0.7348,0.7445,1.047
0.807353,-0.1386,-0.8853,1.1893,1.489
0.812083,-0.2669,-0.9739,1.4690,1.783
0.818996,-0.3867,-1.0160,1.7132,2.029
0.822536,-0.4699,-1.0315,1.8366,2.158
0.826915,-0.5117,-1.0637,1.8545,2.198
0.832317,-0.5194,-1.0557,1.7573,2.115
0.837590,-0.4759,-1.0689,1.5890,1.973
0.844231,-0.3523,-1.0504,1.4308,1.810
0.847577,-0.1912,-1.0571,1.2684,1.662
0.854674,-0.1072,-1.0648,1.1304,1.557
0.858561,-0.0375,-1.0351,1.0121,1.448
0.863192,0.0036,-0.9921,0.8894,1.332
0.867009,0.0305,-0.9357,0.7719,1.213
0.872157,0.0244,-0.8752,0.6835,1.111
0.878054,0.0568,-0.8297,0.6193,1.037
0.882585,0.1040,-0.7991,0.5268,0.963
0.888211,0.1561,-0.7739,0.4488,0.908
0.893204,0.2131,-0.7395,0.3712,0.854
0.897982,0.3085,-0.7103,0.2556,0.816
0.902270,0.3989,-0.6909,0.1118,0.806
0.907882,0.4848,-0.6570,-0.0219,0.817
0.912055,0.5424,-0.6086,-0.1362,0.827
0.918605,0.5671,-0.5648,-0.2548,0.840
0.923773,0.5785,-0.5062,-0.3348,0.838
0.930013,0.5865,-0.4518,-0.4146,0.849
0.932864,0.5531,-0.3923,-0.4989,0.842
0.938014,0.5216,-0.3416,-0.5925,0.860
0.943158,0.4635,-0.2901,-0.6619,0.859
0.947249,0.3691,-0.2422,-0.6739,0.806
0.953405,0.2670,-0.2029,-0.6141,0.700
0.958760,0.1900,-0.1768,-0.5451,0.604
0.963340,0.1233,-0.1786,-0.4572,0.506
0.968906,0.0469,-0.1941,-0.3218,0.379
0.973636,-0.0017,-0.1945,-0.1679,0.257
0.979236,-0.0852,-0.1994,-0.0239,0.218
0.984642,-0.1417,-0.2043,0.0622,0.256
0.988126,-0.1853,-0.1950,0.0907,0.284
0.993390,-0.2114,-0.1860,0.1096,0.302
0.998340,-0.2053,-0.1868,0.0854,0.290
1.003481,-0.1810,-0.1735,0.0613,0.258
1.008618,-0.1621,-0.1844,0.0277,0.247
1.012351,-0.1291,-0.1812,-0.0057,0.223
1.019500,-0.0867,-0.1924,-0.0296,0.213
1.023463,0.0083,-0.2084,-0.0772,0.222
1.030795,0.0745,-0.2147,-0.1103,0.253
1.033689,0.1313,-0.2255,-0.1195,0.287
1.039017,0.1881,-0.2695,-0.0857,0.340
1.044574,0.2160,-0.3132,-0.0377,0.382
1.047864,0.2770,-0.3378,-0.0089,0.437
1.053817,0.3616,-0.3671,0.0007,0.515
1.059558,0.4460,-0.3919,-0.0041,0.594
1.065811,0.4969,-0.4025,-0.0374,0.641
1.069719,0.5004,-0.3941,-0.0563,0.639
1.075529,0.4946,-0.3667,-0.1086,0.625
1.079390,0.4844,-0.3441,-0.1512,0.613
1.083985,0.4558,-0.3216,-0.1793,0.586
1.088471,0.4371,-0.3087,-0.1739,0.563
1.093765,0.4377,-0.3007,-0.1828,0.562
1.098085,0.4383,-0.2833,-0.1679,0.548
1.104482,0.4483,-0.2758,-0.1673,0.552
1.108557,0.4388,-0.2401,-0.1667,0.527
1.115100,0.4288,-0.1998,-0.2138,0.519
1.119543,0.4232,-0.1646,-0.2609,0.524
1.123234,0.4074,-0.1198,-0.3317,0.539
1.130719,0.3865,-0.0748,-0.4023,0.563
1.133682,0.4035,-0.0391,-0.4727,0.623
1.138638,0.4298,-0.0268,-0.5382,0.689
1.143948,0.4513,-0.0089,-0.5510,0.712
1.147893,0.4631,-0.0046,-0.5351,0.708
1.154539,0.4700,-0.0378,-0.4859,0.677
1.159270,0.5056,-0.0608,-0.4034,0.650
1.165557,0.5650,-0.1122,-0.3211,0.659
1.168311,0.6480,-0.1633,-0.2390,0.710
1.173481,0.7116,-0.1905,-0.1859,0.760
1.178902,0.7370,-0.2033,-0.1472,0.779
1.184607,0.7148,-0.1924,-0.1133,0.749
1.189180,0.6738,-0.1770,-0.0796,0.701
1.193748,0.6093,-0.1380,-0.0268,0.625
1.200416,0.5403,-0.0898,0.0020,0.548
1.204394,0.5097,-0.0804,0.0307,0.517
1.208971,0.5029,-0.0474,0.0402,0.507
1.214888,0.4958,-0.0484,0.0735,0.504
1.219156,0.5172,-0.0497,0.1020,0.529
1.224824,0.5094,-0.0323,0.1400,0.529
1.230695,0.5270,-0.0439,0.1486,0.549
1.234339,0.5393,-0.0368,0.1381,0.558
1.238632,0.5559,-0.0207,0.1134,0.568
1.243475,0.5483,0.0186,0.0652,0.552
1.255174,0.5453,0.0430,0.0127,0.547
1.256105,0.5279,0.0719,-0.0014,0.533
1.261224,0.5105,0.1098,-0.0344,0.523
1.264661,0.5025,0.1473,-0.0766,0.529
1.269998,0.5276,0.1607,-0.1042,0.561
1.275342,0.5571,0.1787,-0.1601,0.607
1.280241,0.5674,0.1967,-0.2060,0.635
1.285800,0.5968,0.2100,-0.2420,0.677
1.289471,0.6263,0.2233,-0.2682,0.717
1.294088,0.6275,0.2177,-0.2942,0.726
1.299169,0.6196,0.2266,-0.2915,0.721
1.305001,0.6172,0.2118,-0.2793,0.710
1.308871,0.5867,0.2115,-0.2387,0.668
1.314792,0.5427,0.2206,-0.2079,0.622
1.320208,0.5138,0.2342,-0.1774,0.592
1.326728,0.4952,0.2426,-0.1281,0.566
1.328859,0.4583,0.2600,-0.0888,0.534
1.334964,0.4220,0.3197,-0.0687,0.534
1.341302,0.3577,0.3642,-0.0916,0.519
1.344518,0.3083,0.3889,-0.1000,0.506
1.349340,0.2734,0.4512,-0.1273,0.543
1.356257,0.2146,0.4988,-0.1592,0.566
1.359735,0.1751,0.5414,-0.1860,0.599
1.365889,0.1499,0.5697,-0.2079,0.625
1.371224,0.1340,0.5980,-0.2248,0.653
1.375800,0.1085,0.6265,-0.2227,0.674
1.380705,0.0973,0.6457,-0.2158,0.688
1.385175,0.0714,0.6226,-0.1757,0.651
1.391393,0.0735,0.6002,-0.1075,0.614
1.394614,0.0798,0.5686,-0.0398,0.576
1.400799,0.0807,0.5327,0.0082,0.539
1.405289,0.0858,0.5066,0.0749,0.519
1.411800,0.1095,0.4569,0.1221,0.485
1.414284,0.1236,0.4170,0.1498,0.460
1.420617,0.1568,0.3583,0.1821,0.431
1.424291,0.1997,0.3047,0.2331,0.432
1.429444,0.1809,0.2466,0.3216,0.444
1.435624,0.1533,0.1934,0.4142,0.482
1.441884,0.1213,0.1450,0.5060,0.540
1.445217,0.0708,0.1011,0.6066,0.619
1.453906,0.0441,0.0474,0.6731,0.676
1.456957,0.0268,-0.0019,0.7438,0.744
1.468498,0.0424,-0.0470,0.8234,0.826
1.470584,0.0715,-0.1116,0.8217,0.832
1.471505,0.1139,-0.1530,0.7868,0.810
1.480437,0.1605,-0.1759,0.7379,0.775
1.481992,0.1450,-0.1901,0.7132,0.752
1.485891,0.0869,-0.1577,0.7125,0.735
1.491194,0.0390,-0.0840,0.7023,0.708
1.494807,0.0200,0.0022,0.6352,0.636
1.500147,0.0210,0.1058,0.4501,0.463
1.505850,-0.0193,0.2033,0.2379,0.314
1.510162,-0.1146,0.3244,0.0228,0.345
1.516065,-0.2362,0.3985,-0.1383,0.483
1.521164,-0.3509,0.4365,-0.2744,0.624
1.526275,-0.4070,0.4204,-0.3382,0.676
1.530393,-0.4236,0.3365,-0.3208,0.629
1.535815,-0.4343,0.1853,-0.1613,0.499
1.542014,-0.4540,0.0145,0.0681,0.459
1.548121,-0.4593,-0.1717,0.3952,0.630
1.549967,-0.4841,-0.3359,0.7149,0.926
1.559763,-0.5284,-0.4836,0.9844,1.217
1.561366,-0.6065,-0.6250,1.1852,1.471
1.565570,-0.6565,-0.7748,1.4175,1.744
1.570199,-0.6790,-0.9242,1.6622,2.019
1.576009,-0.6841,-1.0452,1.8100,2.199
1.579811,-0.6863,-1.1432,1.9233,2.340
1.586045,-0.7094,-1.2144,1.9787,2.428
1.589725,-0.7148,-1.2499,1.9720,2.442
1.595383,-0.7067,-1.2533,1.8864,2.372
1.600376,-0.7040,-1.2075,1.7151,2.213
1.606004,-0.6634,-1.1125,1.4821,1.968
1.610936,-0.6182,-0.9870,1.1828,1.660
1.615739,-0.5874,-0.8641,0.8268,1.332
1.620347,-0.5421,-0.6998,0.4431,0.990
1.627174,-0.5156,-0.5510,0.0746,0.758
1.631013,-0.4600,-0.4357,-0.2310,0.674
1.636378,-0.3948,-0.3726,-0.4451,0.702
1.641554,-0.2914,-0.3230,-0.5871,0.731
1.646161,-0.2022,-0.3295,-0.7431,0.838
1.657080,-0.1176,-0.3155,-0.8510,0.915
1.659506,-0.0710,-0.3288,-0.9157,0.976
1.660945,-0.0524,-0.3499,-0.9611,1.024
1.673076,-0.0334,-0.3742,-0.9827,1.052
1.674827,-0.0473,-0.4112,-0.9851,1.068
1.676090,-0.0415,-0.4560,-0.9541,1.058
1.681483,-0.0160,-0.5325,-0.9136,1.058
1.687264,0.0148,-0.6169,-0.8399,1.042
1.691607,0.0603,-0.6948,-0.7472,1.022
1.696246,0.0678,-0.7951,-0.6214,1.011
1.700482,0.0853,-0.8846,-0.4958,1.018
1.707378,0.0741,-0.9397,-0.3467,1.004
1.710819,0.0200,-1.0038,-0.1835,1.021
1.716947,-0.0435,-1.0535,-0.0398,1.055
1.720930,-0.1021,-1.0698,0.0463,1.076
1.727072,-0.1463,-1.0388,0.1131,1.055
1.731135,-0.1853,-1.0133,0.1511,1.041
1.737107,-0.1952,-0.9742,0.1555,1.006
1.740708,-0.2143,-0.9451,0.1361,0.979
1.746251,-0.2282,-0.9074,0.0881,0.940
1.757213,-0.2034,-0.8511,-0.0029,0.875
1.759211,-0.1353,-0.8047,-0.0888,0.821
1.774288,-0.0908,-0.7536,-0.1698,0.778
1.777007,-0.0795,-0.6882,-0.2316,0.730
1.778882,-0.1061,-0.6420,-0.2645,0.702
1.780487,-0.1232,-0.5958,-0.2543,0.659
1.781750,-0.1596,-0.5498,-0.2633,0.630
1.787228,-0.1867,-0.4848,-0.2723,0.587
1.792341,-0.2047,-0.4487,-0.3147,0.585
1.798302,-0.2231,-0.4125,-0.3666,0.595
1.801781,-0.2085,-0.3856,-0.3992,0.593
1.807137,-0.1466,-0.3873,-0.4079,0.581
1.812291,-0.0850,-0.3984,-0.3783,0.556
1.816639,-0.0428,-0.3856,-0.3871,0.548
1.822195,-0.0010,-0.3921,-0.3719,0.540
1.827116,0.0503,-0.3891,-0.3902,0.553
1.832264,0.0634,-0.3529,-0.4514,0.577
1.837765,0.0677,-0.3024,-0.4696,0.563
1.847613,0.0296,-0.2712,-0.4447,0.522
1.849530,0.0156,-0.2451,-0.3960,0.466
1.851881,0.0353,-0.2288,-0.3569,0.425
1.857081,0.0647,-0.2084,-0.3656,0.426
1.865610,0.1039,-0.1883,-0.3887,0.444
1.867598,0.1528,-0.1781,-0.4022,0.466
1.872468,0.2016,-0.1682,-0.4205,0.496
1.876468,0.2165,-0.1249,-0.4387,0.505
1.883775,0.2164,-0.0768,-0.4473,0.503
1.888394,0.2062,-0.0431,-0.5132,0.555
1.897056,0.1721,0.0051,-0.6221,0.645
1.897889,0.1481,0.0776,-0.7068,0.726
1.906655,0.1058,0.1123,-0.7483,0.764
1.909116,0.0883,0.1380,-0.7516,0.769
1.929242,0.0765,0.1500,-0.6927,0.713
1.929856,0.0703,0.1385,-0.6149,0.634
1.930209,0.0453,0.1272,-0.5133,0.531
1.930670,0.0302,0.1160,-0.4024,0.420
1.931893,0.0101,0.0951,-0.3108,0.325
1.936016,-0.0105,0.0883,-0.2146,0.232
1.941006,-0.0177,0.0812,-0.1568,0.177
1.946058,-0.0162,0.0831,-0.0943,0.127
1.951378,-0.0395,0.0846,-0.0988,0.136
1.956950,-0.0250,0.0998,-0.1177,0.156
1.962092,0.0034,0.1240,-0.1652,0.207
1.968080,0.0318,0.1382,-0.2222,0.264
1.971647,0.0460,0.1807,-0.2647,0.324
1.977032,0.0129,0.2324,-0.3214,0.397
1.982858,-0.0103,0.2838,-0.3399,0.443
1.987963,-0.0475,0.3209,-0.3630,0.487
1.992317,-0.0844,0.3483,-0.3336,0.490
1.997858,-0.1120,0.3660,-0.2851,0.477
2.002800,-0.1064,0.3789,-0.2606,0.472
2.009211,-0.0680,0.3581,-0.2170,0.424
2.012257,-0.0208,0.3369,-0.1926,0.389
2.018094,-0.0033,0.3252,-0.1826,0.373
2.024984,0.0233,0.3036,-0.1773,0.352
2.028284,0.0492,0.3057,-0.1721,0.354
2.033673,0.0558,0.2978,-0.1860,0.356
2.038135,0.0670,0.2847,-0.1808,0.344
2.043784,0.0977,0.2809,-0.1946,0.355
2.048514,0.0904,0.2957,-0.2085,0.373
2.053535,0.0835,0.3103,-0.2175,0.388
2.058281,0.0819,0.3150,-0.2265,0.397
2.066312,0.0760,0.3291,-0.2260,0.406
2.067829,0.0369,0.3431,-0.2111,0.405
2.072954,0.0219,0.3426,-0.1771,0.386
2.078122,0.0209,0.3373,-0.1479,0.369
2.083829,0.0290,0.3250,-0.0846,0.337
2.087760,0.0269,0.3223,-0.0360,0.325
2.098441,0.0241,0.3196,-0.0305,0.322
2.099560,0.0206,0.3120,-0.0441,0.316
2.104856,0.0308,0.2950,-0.0480,0.300
2.109136,0.0453,0.2734,-0.0804,0.289
2.113903,0.0499,0.2524,-0.0935,0.274
2.120039,0.0781,0.2176,-0.1066,0.255
2.123678,0.1159,0.1833,-0.1005,0.239
2.128939,0.1348,0.1542,-0.0802,0.220
2.133009,0.1543,0.0921,-0.0269,0.182
2.137292,0.1556,0.0400,0.0450,0.167
2.142419,0.1293,-0.0071,0.1400,0.191
2.147900,0.0896,-0.0496,0.2485,0.269
2.154239,0.0271,-0.0735,0.3418,0.351
2.157701,-0.0110,-0.1029,0.4059,0.419
2.167709,-0.0393,-0.1186,0.4125,0.431
2.168498,-0.0676,-0.1397,0.4096,0.438
2.172758,-0.0772,-0.1564,0.3783,0.417
2.178786,-0.0825,-0.1451,0.3519,0.390
2.184151,-0.1028,-0.1675,0.2974,0.356
2.189487,-0.1094,-0.1757,0.2385,0.316
2.193819,-0.1119,-0.1984,0.1897,0.296
2.198587,-0.1292,-0.2022,0.1651,0.291
2.204034,-0.1326,-0.2111,0.1407,0.286
2.208492,-0.1507,-0.2014,0.1307,0.284
2.214630,-0.1834,-0.1401,0.1020,0.252
2.219082,-0.2353,-0.0611,0.0450,0.247
2.224478,-0.2533,0.0690,-0.1113,0.285
2.229321,-0.2329,0.1697,-0.3469,0.451
2.232800,-0.2219,0.2613,-0.5948,0.687
2.237835,-0.1773,0.3067,-0.8265,0.899
2.243134,-0.0994,0.2837,-0.9994,1.044
2.248177,0.0255,0.1980,-1.0571,1.076
2.254367,0.1592,0.0460,-1.0432,1.056
2.258428,0.2779,-0.1339,-0.9394,0.989
2.268941,0.3678,-0.3322,-0.7797,0.924
2.269674,0.3727,-0.5489,-0.5264,0.847
2.274425,0.2795,-0.7611,-0.1662,0.828
2.279522,0.1843,-0.9410,0.2195,0.984
2.285160,0.0532,-1.0661,0.5591,1.205
2.289322,-0.0904,-1.1328,0.9862,1.505
2.294708,-0.2275,-1.2424,1.3434,1.844
2.298984,-0.3353,-1.3477,1.6502,2.157
2.305318,-0.4191,-1.4306,1.8738,2.394
2.310085,-0.4559,-1.4538,2.0244,2.534
2.313550,-0.4269,-1.4801,2.0789,2.587
2.320311,-0.3948,-1.4905,2.0476,2.563
2.324687,-0.3568,-1.4714,1.9581,2.475
2.332170,-0.3149,-1.4415,1.7923,2.322
2.334974,-0.2638,-1.3720,1.5839,2.112
2.340525,-0.2656,-1.2582,1.3472,1.862
2.343655,-0.2630,-1.1188,1.0631,1.566
2.348912,-0.2415,-0.9773,0.7031,1.228
2.353492,-0.2202,-0.8234,0.3150,0.909
2.359143,-0.1894,-0.6564,-0.0389,0.684
2.366086,-0.1539,-0.4850,-0.3539,0.620
2.368958,-0.1325,-0.3375,-0.6588,0.752
2.381723,-0.0727,-0.2227,-0.9250,0.954
2.382770,0.0115,-0.1401,-1.1812,1.190
2.384708,0.0579,-0.0601,-1.4083,1.411
2.389975,0.1338,0.0034,-1.5539,1.560
2.394866,0.1910,0.0079,-1.6228,1.634
2.400732,0.2486,-0.0223,-1.6200,1.639
2.404072,0.2970,-0.0873,-1.5265,1.558
2.408936,0.3409,-0.1729,-1.3711,1.423
2.416406,0.3758,-0.2795,-1.1348,1.228
2.420240,0.4162,-0.4028,-0.8941,1.065
2.425633,0.4289,-0.5482,-0.5918,0.914
2.431505,0.4477,-0.6638,-0.3234,0.864
2.434931,0.4584,-0.7646,-0.0841,0.895
2.440598,0.4416,-0.8269,0.1452,0.949
2.444861,0.3543,-0.8561,0.3550,0.992
2.449795,0.2587,-0.8860,0.5262,1.062
2.454765,0.1590,-0.8930,0.6733,1.130
2.459844,0.0742,-0.9013,0.7676,1.186
2.467600,0.0230,-0.8823,0.8379,1.217
2.470718,-0.0189,-0.8553,0.8747,1.224
2.484593,-0.0187,-0.8204,0.8493,1.181
2.485740,-0.0098,-0.7776,0.7810,1.102
2.486040,-0.0164,-0.7123,0.6649,0.975
2.491062,-0.0241,-0.6342,0.5252,0.824
2.495483,-0.0616,-0.5286,0.3762,0.652
2.499910,-0.0858,-0.4289,0.2131,0.487
2.505318,-0.1016,-0.3157,-0.0023,0.332
2.510216,-0.0991,-0.2173,-0.2078,0.317
2.516834,-0.0879,-0.1333,-0.3843,0.416
2.521293,-0.0199,-0.0683,-0.5318,0.537
2.525862,0.0476,-0.0317,-0.6504,0.653
2.531287,0.0860,0.0006,-0.7162,0.721
2.535183,0.1048,0.0379,-0.7341,0.743
2.540869,0.1278,0.0849,-0.7807,0.796
2.545930,0.1506,0.1179,-0.8559,0.877
2.551230,0.1591,0.1415,-0.9071,0.932
2.555138,0.1963,0.1702,-0.9295,0.965
2.559865,0.2479,0.1947,-0.9614,1.012
2.566375,0.3282,0.2052,-0.9981,1.071
2.570786,0.3752,0.2115,-0.9774,1.068
2.581681,0.4269,0.2184,-0.9567,1.070
2.582712,0.4786,0.2115,-0.9073,1.047
2.585167,0.5062,0.2290,-0.8581,1.022
2.591139,0.5384,0.2279,-0.8424,1.025
2.595457,0.5656,0.2323,-0.8124,1.017
2.601051,0.5737,0.2324,-0.7633,0.983
2.606156,0.5579,0.2379,-0.6713,0.905
2.611274,0.5371,0.2390,-0.5602,0.812
2.615857,0.5211,0.2497,-0.4542,0.735
2.621063,0.4908,0.2458,-0.3483,0.650
2.625942,0.4749,0.2466,-0.2760,0.602
2.632239,0.4732,0.2566,-0.2325,0.586
2.635610,0.4908,0.2568,-0.1747,0.581
2.641611,0.4988,0.2424,-0.1362,0.571
2.645927,0.5164,0.2278,-0.0785,0.570
2.652218,0.5052,0.2273,-0.0306,0.555
2.655714,0.5177,0.2170,0.0173,0.562
2.660218,0.5299,0.2350,0.0747,0.585
2.666388,0.5228,0.2384,0.0938,0.582
2.670976,0.5298,0.2318,0.1176,0.590
2.684726,0.5222,0.2153,0.1367,0.581
2.685645,0.5337,0.2414,0.1317,0.600
2.686030,0.5068,0.2861,0.1507,0.601
2.691414,0.4992,0.2872,0.1697,0.600
2.695261,0.4822,0.3022,0.1648,0.592
2.701993,0.4751,0.3213,0.1311,0.588
2.706002,0.4589,0.3447,0.1119,0.585
2.711978,0.4620,0.3628,0.1261,0.601
2.719889,0.4271,0.3852,0.1260,0.589
2.720917,0.4160,0.4116,0.1115,0.596
2.727106,0.3857,0.4423,0.0732,0.591
2.731103,0.3552,0.4678,0.0397,0.589
2.736246,0.3294,0.4881,0.0014,0.589
2.742194,0.3177,0.5177,-0.0367,0.608
