time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.588011,-0.2870,0.6350,-0.5400,0.882
0.592738,-0.3370,0.5430,-0.4860,0.803
0.597558,-0.3740,0.4060,-0.3850,0.673
0.602149,-0.4490,0.3270,-0.2360,0.604
0.606964,-0.4990,0.1970,-0.1010,0.546
0.611609,-0.5500,0.1090,0.0600,0.564
0.616582,-0.5390,0.0090,0.1940,0.573
0.624197,-0.6150,-0.0930,0.3290,0.704
0.625977,-0.6270,-0.1560,0.4100,0.765
0.630729,-0.6250,-0.2060,0.4770,0.813
0.635747,-0.5360,-0.1990,0.5410,0.787
0.640278,-0.4770,-0.2110,0.5540,0.761
0.645099,-0.4350,-0.2000,0.5140,0.702
0.649614,-0.3940,-0.2190,0.3930,0.598
0.654232,-0.3300,-0.1980,0.2000,0.434
0.659168,-0.3140,-0.1380,-0.0280,0.344
0.664213,-0.2850,-0.1090,-0.2850,0.418
0.669007,-0.2570,-0.0270,-0.5540,0.611
0.673315,-0.2120,0.0400,-0.7930,0.822
0.678098,-0.1830,0.1330,-1.0480,1.072
0.683078,-0.1560,0.2020,-1.2770,1.302
0.687960,-0.1170,0.2430,-1.4650,1.490
0.692372,-0.0460,0.2400,-1.6290,1.647
0.697111,0.0050,0.2810,-1.7350,1.758
0.702161,0.0830,0.3000,-1.8150,1.841
0.706704,0.1200,0.3090,-1.8270,1.857
0.714296,0.1460,0.2290,-1.7740,1.795
0.716009,0.1940,0.1830,-1.6500,1.671
0.720469,0.2560,0.1300,-1.4600,1.488
0.725208,0.2630,0.0790,-1.2160,1.247
0.730225,0.2640,0.0000,-0.9550,0.991
0.734920,0.2410,-0.0630,-0.7240,0.766
0.739418,0.1800,-0.1250,-0.5620,0.603
0.744258,0.1200,-0.2150,-0.4410,0.505
0.749101,0.0180,-0.2540,-0.3490,0.432
0.754038,-0.1080,-0.2770,-0.3370,0.449
0.758603,-0.2210,-0.2750,-0.4050,0.537
0.764315,-0.2790,-0.2480,-0.4870,0.614
0.767930,-0.3390,-0.1920,-0.6370,0.747
0.772587,-0.3520,-0.1130,-0.8130,0.893
0.777420,-0.3130,-0.0340,-1.0440,1.090
0.782174,-0.2860,0.0300,-1.2610,1.293
0.786950,-0.2510,0.0520,-1.4710,1.493
0.792492,-0.2070,0.1290,-1.6200,1.638
0.796469,-0.1640,0.1850,-1.7160,1.734
0.801335,-0.1480,0.2570,-1.7440,1.769
0.806050,-0.0970,0.2280,-1.6930,1.711
0.811110,-0.0390,0.2580,-1.5300,1.552
0.815872,0.0290,0.2410,-1.3010,1.323
0.822211,0.0830,0.2110,-1.0040,1.029
0.825630,0.0750,0.1480,-0.7020,0.721
0.829815,0.0710,0.1040,-0.4050,0.424
0.834494,0.0380,0.0620,-0.0950,0.120
0.839471,-0.0500,0.0330,0.1460,0.158
0.843961,-0.1700,0.0200,0.3610,0.400
0.848866,-0.3000,0.0010,0.5220,0.602
0.853653,-0.4450,-0.0190,0.6020,0.749
0.858797,-0.5900,-0.0560,0.6700,0.895
0.863038,-0.6640,-0.0420,0.6530,0.932
0.867760,-0.7460,-0.0690,0.5580,0.934
0.872117,-0.7770,-0.0450,0.4630,0.906
0.877445,-0.7380,-0.0090,0.3280,0.808
0.882066,-0.6150,0.0390,0.2070,0.650
0.886765,-0.5000,0.1000,0.0860,0.517
0.892091,-0.3200,0.1730,0.0060,0.364
0.896338,-0.1530,0.2060,-0.0860,0.271
0.900975,-0.0370,0.2330,-0.1880,0.302
0.905675,0.0220,0.2370,-0.1860,0.302
0.910474,0.0270,0.2560,-0.1840,0.316
0.914947,-0.0630,0.2760,-0.1550,0.323
0.920348,-0.1320,0.2900,-0.0800,0.329
0.925014,-0.1690,0.3080,0.0170,0.352
0.929273,-0.1790,0.2730,0.1140,0.346
0.934205,-0.1620,0.2380,0.1840,0.342
0.939139,-0.1360,0.1690,0.2970,0.368
0.943093,-0.1310,0.0780,0.3540,0.385
0.948259,-0.1660,0.0000,0.4250,0.456
0.953045,-0.2290,-0.0390,0.4550,0.511
0.958259,-0.2610,-0.0560,0.4290,0.505
0.962422,-0.3070,-0.0550,0.3920,0.501
0.966809,-0.3830,-0.1240,0.3960,0.565
0.971646,-0.4320,-0.2210,0.4550,0.665
0.976574,-0.4160,-0.3170,0.5200,0.738
0.981157,-0.3040,-0.4640,0.6460,0.851
0.985877,-0.1160,-0.6540,0.8120,1.049
0.991007,0.1360,-0.8430,1.0060,1.320
0.995397,0.3110,-0.9700,1.1930,1.569
1.000115,0.4360,-1.0930,1.5060,1.911
1.008723,0.5100,-1.1560,1.8350,2.228
1.010349,0.4760,-1.1900,2.1360,2.491
1.014371,0.3560,-1.1220,2.3470,2.626
1.019175,0.2460,-1.1210,2.4280,2.686
1.025494,0.1020,-1.1030,2.4030,2.646
1.028401,0.0190,-1.0890,2.2840,2.530
1.033270,0.0050,-0.9570,2.0370,2.251
1.037958,0.0260,-0.9390,1.6990,1.941
1.042751,0.0640,-0.9040,1.2820,1.570
1.047624,0.1300,-0.8840,0.8390,1.226
1.052495,0.2220,-0.7820,0.3810,0.898
1.056764,0.3120,-0.7150,0.0180,0.780
1.061930,0.3870,-0.6790,-0.2070,0.808
1.066666,0.4020,-0.6260,-0.2300,0.779
1.071809,0.3460,-0.6020,-0.1420,0.709
1.076501,0.3320,-0.6200,0.1040,0.711
1.080702,0.3810,-0.7480,0.4180,0.938
1.085686,0.4780,-0.8860,0.8130,1.294
1.091132,0.5110,-0.9770,1.1750,1.611
1.094823,0.6380,-1.1190,1.7040,2.136
1.099808,0.7270,-1.2540,2.1660,2.606
1.104841,0.8020,-1.3920,2.4660,2.943
1.109381,0.7930,-1.3510,2.5380,2.983
1.113846,0.7880,-1.4040,2.4830,2.959
1.118716,0.7380,-1.3490,2.2680,2.740
1.124722,0.6690,-1.2440,1.9040,2.371
1.128222,0.5460,-1.0400,1.3600,1.797
1.132873,0.4750,-0.7470,0.6970,1.127
1.137494,0.4420,-0.4640,0.0100,0.641
1.142287,0.4700,-0.1290,-0.7300,0.878
1.147172,0.5030,0.2720,-1.4570,1.565
1.151966,0.5110,0.6610,-2.1020,2.262
1.156667,0.5990,1.0670,-2.6930,2.958
1.161565,0.7380,1.4370,-3.1220,3.515
1.166080,0.9110,1.7600,-3.4160,3.949
1.171132,1.0910,1.9660,-3.5080,4.167
1.175491,1.2880,2.0860,-3.3580,4.158
1.180582,1.4630,2.0510,-3.0050,3.921
1.185184,1.6560,1.8610,-2.4510,3.495
1.189486,1.8140,1.4610,-1.8710,2.988
1.194449,1.9120,0.9590,-1.2250,2.465
1.199202,1.9380,0.4620,-0.5120,2.057
1.204483,1.9110,-0.0570,0.1990,1.922
1.209023,1.8570,-0.4920,0.8830,2.114
1.216944,1.6570,-0.8180,1.4590,2.354
1.218167,1.3520,-1.0500,1.8850,2.546
1.224033,0.9460,-1.1210,2.1350,2.590
1.227626,0.5480,-1.1010,2.2230,2.541
1.232135,0.2140,-0.9640,2.1630,2.378
1.237285,-0.0280,-0.7100,1.9400,2.066
1.241734,-0.1390,-0.3940,1.6380,1.690
1.247326,-0.1620,-0.0990,1.3230,1.337
1.251219,-0.1550,0.2320,0.8870,0.930
1.256289,-0.0540,0.5310,0.3700,0.649
1.261031,0.1570,0.7230,-0.2020,0.767
1.265876,0.4280,0.9030,-0.7580,1.254
1.270460,0.7920,1.0870,-1.2320,1.824
1.275192,1.1480,1.2450,-1.5570,2.300
1.281089,1.4020,1.4060,-1.7740,2.663
1.284401,1.5790,1.5150,-1.8700,2.878
1.289195,1.6250,1.5600,-1.8440,2.911
1.293853,1.6630,1.5410,-1.6960,2.831
1.298873,1.6800,1.4310,-1.3860,2.606
1.303500,1.6500,1.2430,-0.9960,2.293
1.308750,1.6160,1.0040,-0.6200,2.001
1.315845,1.5400,0.7260,-0.1890,1.713
1.318003,1.4490,0.4790,0.2260,1.543
1.323632,1.2930,0.2470,0.6150,1.453
1.327068,1.0860,0.0700,1.0040,1.481
1.331982,0.8690,-0.0770,1.2570,1.530
1.336600,0.6470,-0.1720,1.4280,1.577
1.341249,0.3780,-0.2120,1.5320,1.592
1.346424,0.1580,-0.2000,1.5410,1.562
1.350921,0.0010,-0.1070,1.4950,1.499
1.355315,-0.1070,0.0090,1.3550,1.359
1.360340,-0.1140,0.1380,1.1610,1.175
1.365489,-0.0630,0.2640,0.8860,0.927
1.369814,0.0590,0.4010,0.5570,0.689
1.374567,0.1830,0.4810,0.2200,0.560
1.380404,0.3340,0.6110,-0.1070,0.705
1.384316,0.4840,0.7030,-0.3810,0.935
1.389109,0.5900,0.8080,-0.5590,1.146
1.393741,0.6590,0.7830,-0.6180,1.196
1.398539,0.7240,0.8130,-0.5910,1.239
1.403299,0.7460,0.8090,-0.5110,1.213
1.408316,0.6530,0.7510,-0.3770,1.064
1.415239,0.4310,0.6220,-0.1810,0.778
1.416874,0.2710,0.5040,-0.0050,0.572
1.424645,0.0840,0.3620,0.1150,0.389
1.426175,-0.1310,0.1910,0.1820,0.295
1.431206,-0.2740,0.0720,0.2220,0.360
1.436086,-0.3920,-0.0190,0.2620,0.472
1.441118,-0.4820,-0.0840,0.3030,0.575
1.445538,-0.5150,-0.1510,0.3020,0.616
1.450529,-0.4600,-0.1130,0.2600,0.540
1.459059,-0.4270,-0.0590,0.2060,0.478
1.460190,-0.3520,-0.0080,0.0840,0.362
1.464773,-0.1510,0.1090,-0.0090,0.186
1.469335,0.0740,0.1840,-0.1280,0.236
1.474024,0.2790,0.2830,-0.2890,0.491
1.479036,0.5010,0.3960,-0.5600,0.849
1.483698,0.6690,0.5080,-0.8840,1.219
1.488830,0.7420,0.5750,-1.1440,1.480
1.493293,0.7690,0.7080,-1.3590,1.714
1.498030,0.7040,0.8050,-1.5740,1.903
1.503776,0.6520,0.8630,-1.7210,2.033
1.507331,0.4670,0.7920,-1.8110,2.031
1.513733,0.3380,0.7600,-1.8890,2.064
1.516602,0.1950,0.7000,-1.9420,2.073
1.522349,0.0630,0.6000,-1.9280,2.020
1.526386,-0.0500,0.4260,-1.8040,1.854
1.531154,-0.1060,0.2820,-1.6260,1.654
1.536352,-0.0970,0.1330,-1.4350,1.444
1.540372,-0.0900,-0.0280,-1.2180,1.222
1.545076,-0.0760,-0.1910,-0.9870,1.008
1.549731,-0.0290,-0.2970,-0.7420,0.800
1.554281,0.0310,-0.3900,-0.4840,0.622
1.559248,0.1070,-0.4690,-0.2260,0.531
1.563894,0.1200,-0.4790,-0.0420,0.496
1.568603,0.1420,-0.5310,0.0650,0.553
1.573250,0.1390,-0.5340,0.0660,0.556
1.578147,0.1510,-0.5400,0.0260,0.561
1.583111,0.1420,-0.4630,-0.0730,0.490
1.587469,0.1290,-0.4160,-0.2080,0.483
1.592980,0.1440,-0.3860,-0.3830,0.563
1.597397,0.1880,-0.3570,-0.5570,0.688
1.601771,0.2160,-0.3320,-0.7610,0.858
1.606376,0.2580,-0.2760,-0.9360,1.009
1.613084,0.3700,-0.2210,-1.0830,1.166
1.616258,0.4270,-0.1380,-1.1750,1.258
1.620724,0.4520,-0.0950,-1.2390,1.322
1.625378,0.4520,-0.0120,-1.2630,1.341
1.630539,0.4830,0.0180,-1.2880,1.376
1.635756,0.4590,0.0230,-1.2720,1.352
1.639759,0.4550,-0.0170,-1.2530,1.333
1.644467,0.4950,-0.0800,-1.1560,1.260
1.649145,0.4960,-0.1270,-1.0320,1.152
1.654324,0.4820,-0.2280,-0.8950,1.042
1.671911,0.4350,-0.3170,-0.7740,0.943
1.672277,0.3890,-0.3460,-0.6100,0.802
1.672402,0.2900,-0.3620,-0.4190,0.625
1.672516,0.2330,-0.3490,-0.1870,0.459
1.677813,0.1130,-0.2890,0.0800,0.320
1.681963,0.0820,-0.2600,0.3240,0.423
1.687049,0.0670,-0.2330,0.5150,0.569
1.691436,0.0930,-0.2070,0.6920,0.728
1.696177,0.1120,-0.1360,0.7700,0.790
1.701432,0.2190,-0.1640,0.8380,0.882
1.706690,0.3130,-0.1950,0.8940,0.967
1.710882,0.3360,-0.2670,0.9490,1.042
1.715447,0.3490,-0.3090,0.9980,1.101
1.720501,0.3220,-0.4330,1.0800,1.207
1.724924,0.2680,-0.5470,1.1900,1.337
1.729541,0.1840,-0.7290,1.3680,1.561
1.734278,0.1300,-0.8310,1.5580,1.771
1.738757,0.0960,-1.0190,1.7620,2.038
1.743735,0.0500,-1.1750,1.9130,2.246
1.748410,-0.0190,-1.3040,2.0100,2.396
1.753353,-0.0540,-1.2730,2.0190,2.387
1.758075,-0.1140,-1.3270,1.9100,2.329
1.762831,-0.2220,-1.3240,1.7080,2.172
1.768362,-0.3650,-1.3090,1.4650,1.998
1.772031,-0.5120,-1.1450,1.2060,1.740
1.776759,-0.6160,-1.0680,1.0030,1.589
1.781922,-0.6130,-0.9590,0.7190,1.346
1.786515,-0.5300,-0.8640,0.4770,1.120
1.790910,-0.3460,-0.7070,0.3070,0.845
1.795764,-0.1050,-0.5510,0.2950,0.634
1.801378,0.0460,-0.4400,0.3650,0.574
1.806963,0.1090,-0.3700,0.4490,0.592
1.810181,0.0660,-0.2610,0.5420,0.605
1.814746,0.0350,-0.1570,0.6920,0.710
1.819714,-0.0400,-0.0540,0.8840,0.887
1.824045,-0.1310,-0.0180,1.0620,1.070
1.828890,-0.2880,-0.0210,1.1420,1.178
1.833831,-0.4710,-0.0210,1.1560,1.248
1.838623,-0.6260,-0.0770,1.0740,1.246
1.843211,-0.6950,-0.0640,0.8840,1.126
1.848247,-0.6510,-0.0270,0.6500,0.920
1.852924,-0.5860,0.0020,0.3910,0.704
1.859159,-0.4700,0.0740,0.1450,0.497
1.862159,-0.2450,0.1750,0.0070,0.301
1.867252,0.0540,0.2620,-0.0170,0.268
1.871594,0.4770,0.3940,0.0620,0.622
1.876425,0.8560,0.4630,0.2360,1.001
1.881303,1.1370,0.4680,0.3960,1.292
1.885792,1.1810,0.4440,0.7100,1.448
1.890471,1.1670,0.4130,1.1560,1.694
1.895196,1.0680,0.3710,1.5730,1.937
1.900656,0.8760,0.3160,1.8950,2.111
1.905027,0.5920,0.2550,2.0940,2.191
1.909725,0.2450,0.2130,2.1030,2.128
1.914320,-0.1060,0.1820,2.0040,2.015
1.919157,-0.4110,0.1750,1.7410,1.797
1.924780,-0.6820,0.1820,1.3680,1.539
1.928398,-0.9040,0.2660,0.8880,1.295
1.932962,-1.0600,0.3600,0.4220,1.196
1.937891,-1.1050,0.5090,-0.0160,1.217
1.942758,-0.9480,0.6110,-0.3650,1.185
1.947371,-0.7690,0.7690,-0.6530,1.269
1.952019,-0.5550,0.8360,-0.8870,1.339
1.958068,-0.3840,0.8920,-1.0390,1.422
1.962025,-0.2880,0.8470,-1.0700,1.395
1.966478,-0.1580,0.8450,-1.0170,1.332
1.971331,-0.0990,0.8780,-0.8840,1.250
1.975994,-0.0680,0.8310,-0.7240,1.104
1.980862,-0.1130,0.7420,-0.5140,0.910
1.985840,-0.1790,0.6630,-0.3120,0.754
1.990285,-0.2610,0.6290,-0.1250,0.692
1.995060,-0.3430,0.5960,0.0070,0.688
1.999390,-0.3740,0.5160,0.1460,0.654
2.004458,-0.3860,0.4340,0.2250,0.623
2.009148,-0.3730,0.3810,0.3050,0.614
2.013864,-0.3200,0.2990,0.3300,0.548
2.018530,-0.2770,0.2170,0.3040,0.465
2.024106,-0.1950,0.1280,0.2620,0.351
2.027879,-0.1020,0.0240,0.1520,0.185
2.032515,-0.0100,-0.0140,0.0030,0.017
2.037698,0.0250,-0.0410,-0.1600,0.167
2.042316,0.0740,-0.0040,-0.2950,0.304
2.047059,0.0670,0.0030,-0.4710,0.476
2.051945,0.0720,0.0360,-0.6600,0.665
2.057835,0.0460,0.0650,-0.8330,0.837
2.061584,0.0610,0.0660,-1.0210,1.025
2.066258,0.0870,0.0950,-1.2230,1.230
2.070618,0.0450,0.1360,-1.3710,1.378
2.075451,0.0160,0.1470,-1.4860,1.493
2.080310,-0.0410,0.1580,-1.5780,1.586
2.084951,-0.1150,0.1740,-1.6170,1.630
2.090407,-0.1760,0.1780,-1.6430,1.662
2.095268,-0.1790,0.1350,-1.6070,1.623
2.098899,-0.1990,0.0840,-1.5510,1.566
2.103758,-0.2070,0.0650,-1.4550,1.471
2.108901,-0.1750,0.0070,-1.3180,1.330
2.113142,-0.1280,-0.0600,-1.1390,1.148
2.117871,-0.1200,-0.1160,-0.9070,0.922
2.126111,-0.0830,-0.1420,-0.6890,0.708
2.127173,-0.0460,-0.1950,-0.4850,0.525
2.132005,-0.0690,-0.1970,-0.2970,0.363
2.136706,-0.0830,-0.2220,-0.1340,0.272
2.141388,-0.0690,-0.1940,0.0290,0.208
2.146522,-0.1360,-0.1680,0.1510,0.264
2.151083,-0.1270,-0.0920,0.2460,0.292
2.156777,-0.1520,-0.0680,0.2870,0.332
2.160924,-0.1660,-0.0060,0.3020,0.345
2.165515,-0.1790,0.0270,0.2620,0.318
2.170037,-0.1560,0.0440,0.1690,0.234
2.175043,-0.1420,0.0870,0.0350,0.170
2.179591,-0.1410,0.1010,-0.1110,0.206
2.184257,-0.1130,0.1280,-0.3260,0.368
2.189497,-0.0770,0.1630,-0.5230,0.553
2.193602,-0.0180,0.2280,-0.7240,0.759
2.198472,0.0400,0.2810,-0.9120,0.955
2.203244,0.1160,0.3350,-1.0990,1.155
2.208103,0.1070,0.3450,-1.2640,1.315
2.212958,0.0650,0.3710,-1.4650,1.513
2.217650,-0.0140,0.4160,-1.5980,1.651
2.222069,-0.1600,0.3950,-1.6370,1.692
2.226589,-0.3020,0.3770,-1.5810,1.653
2.231290,-0.5110,0.3140,-1.4560,1.575
2.236310,-0.6980,0.2460,-1.2500,1.453
2.241385,-0.9000,0.1370,-0.9640,1.326
2.245620,-0.9560,-0.0180,-0.5490,1.103
2.250573,-1.0230,-0.1960,-0.0850,1.045
2.256460,-1.0760,-0.3890,0.3100,1.185
2.259955,-1.0800,-0.5580,0.6920,1.399
2.264803,-1.0020,-0.6250,1.0260,1.564
2.270138,-0.8970,-0.6730,1.2870,1.707
2.274231,-0.8270,-0.7170,1.4800,1.841
2.279122,-0.7170,-0.7110,1.5110,1.817
2.283832,-0.5240,-0.6790,1.3830,1.627
2.288486,-0.3400,-0.7010,1.2100,1.439
2.293031,-0.0890,-0.6910,1.0120,1.229
2.297854,0.2020,-0.6960,0.7880,1.071
2.302525,0.3740,-0.5640,0.5250,0.857
2.307251,0.5420,-0.4280,0.3400,0.770
2.312198,0.6580,-0.3080,0.1830,0.749
2.316785,0.6670,-0.1720,0.0800,0.693
2.322137,0.5820,-0.0580,0.0420,0.586
2.326114,0.5180,-0.0250,0.0610,0.522
2.330785,0.5250,-0.0450,0.0930,0.535
2.335719,0.5990,-0.1150,0.1780,0.635
2.340474,0.6420,-0.2580,0.3230,0.764
2.345052,0.7500,-0.4290,0.5020,0.999
2.349894,0.8870,-0.6540,0.7210,1.317
2.354657,0.9700,-0.8360,0.9400,1.589
2.359387,0.9270,-0.9070,1.0840,1.690
2.364259,0.8840,-1.0370,1.3000,1.883
2.369029,0.8220,-1.1440,1.5450,2.091
2.373629,0.7360,-1.2500,1.7620,2.282
2.378315,0.6800,-1.3420,1.9790,2.486
2.383094,0.6830,-1.4340,2.1140,2.644
2.387744,0.7170,-1.5400,2.2770,2.841
2.392624,0.7970,-1.6610,2.3590,2.993
2.397366,0.8520,-1.7570,2.3870,3.084
2.402121,0.8420,-1.8420,2.2660,3.039
2.406709,0.7800,-1.8620,1.9550,2.810
2.414047,0.5840,-1.8030,1.5220,2.431
2.416555,0.3510,-1.5700,1.0360,1.913
2.420844,0.0990,-1.3940,0.5600,1.506
2.425664,-0.1110,-1.1900,0.0470,1.196
2.430347,-0.3110,-0.9860,-0.4380,1.123
2.435279,-0.4000,-0.7310,-0.9320,1.250
2.439894,-0.4290,-0.5340,-1.2970,1.467
2.445501,-0.3590,-0.3110,-1.5680,1.638
2.449347,-0.2260,-0.1520,-1.6350,1.658
2.453911,-0.0450,-0.0020,-1.5270,1.528
2.458737,0.1590,0.0700,-1.2970,1.309
2.463608,0.3880,0.0930,-1.0140,1.090
2.468191,0.5630,0.0660,-0.6500,0.862
2.473017,0.6660,0.0350,-0.2190,0.702
2.478221,0.7970,0.0130,0.3200,0.859
2.482619,0.9080,-0.0340,0.8730,1.260
2.487370,0.8560,-0.1100,1.3590,1.610
2.492276,0.6440,-0.1570,1.7140,1.838
2.497079,0.4310,-0.1650,1.9410,1.995
2.501772,0.1700,-0.1230,2.0330,2.044
2.506121,-0.0580,-0.0320,1.9910,1.992
2.511614,-0.2050,0.0470,1.8490,1.861
2.515634,-0.2480,0.1330,1.5900,1.615
2.521831,-0.2070,0.1470,1.2500,1.276
2.530124,-0.0830,0.1320,0.8290,0.844
2.530579,0.0860,0.0880,0.4070,0.425
2.534501,0.2470,0.0600,0.0540,0.260
2.539109,0.3650,0.0330,-0.1900,0.413
2.544449,0.3980,0.0510,-0.2860,0.493
2.548962,0.3230,0.0900,-0.2870,0.441
2.553414,0.1550,0.1430,-0.0990,0.233
2.558276,-0.0800,0.1590,0.2370,0.296
2.563038,-0.2760,0.1500,0.5600,0.642
2.567838,-0.3940,0.0800,0.8010,0.896
2.572431,-0.4900,0.0320,0.9880,1.103
2.577491,-0.5440,-0.0030,1.0930,1.221
